Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41),O[C](F)F(237),CFO(50)
0.15768215859832585,0.09942888851242132,3.76,0.0,0.004950439878366924,0.08345995171823883,0.9079183271502315,1.5423021072094329e-06,3.744642414787212e-07,0.019019972859930432,2.0761184006653135e-05,3.958105324085221e-09,2.8601732095025963e-13,7.559411405754869e-17,3.4272549462824093e-08,2.2756783689674907e-10,4.856610763028117e-09,0.0074154925057604735,9.629599346352464e-12,0.00025493204712255513,0.9081836035252698,1.9334776671796242e-08,8.546388674596554e-14,4.715247427447507e-06,5.907738218307834e-08,3.1280671333460257e-07,0.002094597071325215,1.0661937958843494e-10,5.222542390406275e-08,1.6609184423849117e-14,1.9744047240720306e-12,1.057510887084596e-15,2.6955077708518085e-07,5.222038408295696e-11,2.824299594174311e-12
0.158225519831316,0.09942887426216979,3.76,0.0,0.004905961980944241,0.08341347954328442,0.9079626925790509,1.539302783197424e-06,3.705745767998851e-07,0.019022382137435484,2.068556020828201e-05,3.9240475543600065e-09,2.833984070322903e-13,7.490193854135928e-17,3.41321247566501e-08,2.254771892241039e-10,4.803488300544674e-09,0.0074197330858885874,9.575718897600808e-12,0.00025388929778412514,0.9082268992359303,1.925636949925131e-08,8.487748283929047e-14,4.712621883108425e-06,5.835484387382559e-08,3.070966582184431e-07,0.00209155953117304,1.0447031664851625e-10,5.1454578491140935e-08,1.6427498489146787e-14,1.9504731446646613e-12,1.044555829756917e-15,2.655945581412711e-07,5.201082709570541e-11,2.7939973053341708e-12
0.15876888106430614,0.09942885995066839,3.76,0.0,0.004861968633625299,0.08336750017907256,0.9080065763277769,1.536319168198166e-06,3.667320792393298e-07,0.01902476787726026,2.061043924489166e-05,3.890335358786225e-09,2.8080883725367686e-13,7.421751862975332e-17,3.39926419387025e-08,2.234100801229441e-10,4.751061143265375e-09,0.0074239535481446465,9.522385193772579e-12,0.00025285501275149606,0.9082697217746767,1.9178477937941183e-08,8.429741749652493e-14,4.710024181160132e-06,5.7642579663188116e-08,3.0149885659643817e-07,0.002088530367993479,1.0236792070323175e-10,5.0696810320722004e-08,1.624819081255011e-14,1.9269418819507734e-12,1.0318181759839265e-15,2.617048637423159e-07,5.180262943935983e-11,2.764151498317311e-12
0.1593122422972963,0.09942884557943887,3.76,0.0,0.004818453515145599,0.08332200724729115,0.9080499846679911,1.5333511449732457e-06,3.629360977251802e-07,0.019027130361301516,2.053581689145958e-05,3.856964695382205e-09,2.78248214291972e-13,7.354074931129253e-17,3.385409381419691e-08,2.2136618891015073e-10,4.699318607618142e-09,0.007428154058743971,9.46959116459003e-12,0.00025182910633226707,0.9083120773293986,1.9101098157366772e-08,8.372360421763219e-14,4.707453961246322e-06,5.694042373778981e-08,2.9601094296200035e-07,0.0020855095559885284,1.0031110569639829e-10,4.995187393255114e-08,1.6071224846998466e-14,1.9038031291639886e-12,1.019293680651616e-15,2.5788046158817016e-07,5.159578148616507e-11,2.7347540513088063e-12
0.16039896476327659,0.09942881666373908,3.76,0.0,0.0047328331625837265,0.08323245565310831,0.9081353997311459,1.5274614129348652e-06,3.5548112871152395e-07,0.019031786669443145,2.0388051313395954e-05,3.791232060203113e-09,2.7321225126570573e-13,7.220975079584365e-17,3.357977311857838e-08,2.1734680321225018e-10,4.5978456153981355e-09,0.00743649588042516,9.365594404868298e-12,0.00024980209131524663,0.9083954117646843,1.894785874954189e-08,8.259439495145572e-14,4.70239455351708e-06,5.556578840897895e-08,2.853555825888923e-07,0.0020794928816837473,9.63300085647924e-11,4.849953945269256e-08,1.572417510581319e-14,1.858672772344621e-12,9.94867645149715e-16,2.50422726905384e-07,5.118609643535328e-11,2.6772725676003587e-12
0.16148568722925688,0.09942878752667801,3.76,0.0,0.0046490522595604815,0.08314477565018982,0.9082189860539354,1.5216326805390305e-06,3.4820465928133386e-07,0.019036353237324385,2.0242230464028148e-05,3.726818353715705e-09,2.6828746458550843e-13,7.09081359965887e-17,3.330910611419276e-08,2.1341656842700543e-10,4.498987592909685e-09,0.007444759843428641,9.263674248298443e-12,0.0002478075860372398,0.9084769501752117,1.8796621159817334e-08,8.148919103292725e-14,4.697440885315972e-06,5.4229670177224807e-08,2.7511269414417857e-07,0.00207350929945616,9.251886369413734e-11,4.709570895244359e-08,1.5386069676682728e-14,1.8150229454934756e-12,9.712455715665525e-16,2.432119764956077e-07,5.0781695948087716e-11,2.62149109755592e-12
0.16257240969523717,0.09942875817943672,3.76,0.0,0.004567063611201947,0.08305891960429299,0.9083007904676145,1.5158640644694462e-06,3.411018315852985e-07,0.01904083217886688,2.0098321952326577e-05,3.6636930888157885e-09,2.634708971783279e-13,6.96351233655942e-17,3.3042037032189437e-08,2.095730990890321e-10,4.402665669937958e-09,0.007452947211381399,9.163778008790933e-12,0.0002458449385159636,0.9085567387539625,1.8647355684317467e-08,8.04073499083467e-14,4.6925902654451695e-06,5.293084670433207e-08,2.6526518622390077e-07,0.002067558598762344,8.886990797635313e-11,4.573859091174465e-08,1.5056638758256072e-14,1.7727970490793508e-12,9.483966842357596e-16,2.3623920061147204e-07,5.038250484488873e-11,2.5673503473704508e-12
0.16365913216121747,0.09942872863277014,3.76,0.0,0.004486821440454851,0.08297484130633824,0.9083808583996555,1.5101547038244234e-06,3.341679352378114e-07,0.019045225548471652,1.9956293993992118e-05,3.601826564077511e-09,2.5875968474928324e-13,6.838995587594609e-17,3.2778510888199094e-08,2.0581408509249982e-10,4.308803721826923e-09,0.007461059219870199,9.065854623657881e-12,0.0002439135111490908,0.9086348223035763,1.850003302902362e-08,7.934824965806504e-14,4.6878400832244655e-06,5.166813897433272e-08,2.557967219479103e-07,0.0020616405674930382,8.537575604330858e-11,4.442646521695857e-08,1.4735621942544734e-14,1.7319408940882037e-12,9.262915189345799e-16,2.294957422144085e-07,4.998844877415123e-11,2.5147933671669304e-12
0.16474585462719776,0.0994286988970452,3.76,0.0,0.004408281339081788,0.08289249592327028,0.908459233922157,1.5045037596685607e-06,3.273984024839515e-07,0.019049535342965888,1.9816115399387076e-05,3.5411898419699025e-09,2.5415105242556693e-13,6.717190013475171e-17,3.2518473483476946e-08,2.021372889455021e-10,4.217328261768085e-09,0.007469097077242018,8.969854596697956e-12,0.00024201268038768716,0.9087112442844814,1.83546243098284e-08,7.831128823465822e-14,4.683187805715066e-06,5.04404095598051e-08,2.466916837389496e-07,0.0020557549921397427,8.202938091397548e-11,4.3157680147120324e-08,1.4422767846358308e-14,1.6924025904052722e-12,9.049018621419814e-16,2.2297328245628197e-07,4.959945422853138e-11,2.463765449757078e-12
0.16583257709317806,0.09942866898223639,3.76,0.0,0.004331400220379904,0.08281183995064414,0.9085359597985551,1.4989104139960044e-06,3.2078880339626875e-07,0.019053763503484953,1.967775556185509e-05,3.481754727636663e-09,2.4964231150956805e-13,6.598024552498932e-17,3.2261871398825136e-08,1.985405431145743e-10,4.128168335603283e-09,0.007477061965380037,8.875729941290227e-12,0.0002401418364152128,0.9087860468613335,1.821110104838395e-08,7.729588270813031e-14,4.67863097504085e-06,4.92465611296407e-08,2.3793513967304674e-07,0.002049901657953504,7.882409541923161e-11,4.193064948549575e-08,1.4117833751345694e-14,1.6541324398900319e-12,8.842006928538792e-16,2.166638267238919e-07,4.9215448550078805e-11,2.4142140318470965e-12
0.16691929955915835,0.09942863889795155,3.76,0.0,0.004256136273687996,0.08273283116700185,0.908611077528573,1.4933738686920357e-06,3.1433484121437903e-07,0.01905791191728722,1.954118444616405e-05,3.423493748138883e-09,2.4523085637495985e-13,6.481430338516623e-17,3.2008651986087074e-08,1.9502174748696634e-10,4.041255421301531e-09,0.007484955040453485,8.783434125781604e-12,0.0002383003828332085,0.9088592709476929,1.8069435166688865e-08,7.63014685406348e-14,4.674167205810767e-06,4.808553483506491e-08,2.2951281143238364e-07,0.002044080349096617,7.575353475950532e-11,4.0743849746050995e-08,1.3820585260034824e-14,1.6170828349522522e-12,8.641621273936407e-16,2.1055969126864568e-07,4.8836359931060185e-11,2.3660886020856346e-12
0.16800602202513865,0.09942860865344212,3.76,0.0,0.004182448920772651,0.08265542859013116,0.9086846273913134,1.4878933450596526e-06,3.080323478924676e-07,0.019061982419497855,1.9406372577105158e-05,3.3663801324274844e-09,2.409141614894709e-13,6.367340622243576e-17,3.1758763365243354e-08,1.9157886693693975e-10,3.956523333071701e-09,0.007492777433639774,8.692922022664926e-12,0.0002364877363546803,0.9089309562488543,1.7929598985088723e-08,7.532749890239109e-14,4.669794182647596e-06,4.695630873438839e-08,2.2141104390874652e-07,0.0020382908487868003,7.281163993922364e-11,3.95958175287702e-08,1.3530795967734442e-14,1.581208162146623e-12,8.447613669502258e-16,2.0465349042731095e-07,4.84621174225534e-11,2.3193406078010196e-12
0.16909274449111894,0.09942857825761721,3.76,0.0,0.00411029877400171,0.08257959243511392,0.9087566484865922,1.482468083171661e-06,3.0187727988563656e-07,0.019065976794784827,1.9273291028488187e-05,3.310387791955313e-09,2.3668977856612137e-13,6.255690695968494e-17,3.151215442066319e-08,1.8820992899800553e-10,3.873908130979266e-09,0.007500530251820666,8.6041498593128e-12,0.0002347033265046151,0.9090011413029189,1.7791565219994165e-08,7.43734440254587e-14,4.665509657817787e-06,4.585789640606002e-08,2.1361677636931235e-07,0.0020325329394336256,6.999264219458259e-11,3.8485147001185106e-08,1.3248247153269305e-14,1.5464647109241147e-12,8.259746479231219e-16,1.9893812440926237e-07,4.809265094116007e-11,2.2739233706398377e-12
0.17017946695709923,0.09942854771905674,3.76,0.0,0.0040396475961290545,0.08250528407398759,0.9088271787746796,1.4770973408573306e-06,2.958657140844618e-07,0.019069896778973527,1.91419114123463e-05,3.25549130182784e-09,2.325553338300239e-13,6.146417821315488e-17,3.1268774792641144e-08,1.84913021630189e-10,3.7933480343683806e-09,0.007508214578254562,8.51707516949847e-12,0.0002329465953268534,0.9090698635202832,1.7655306978906342e-08,7.343879057746675e-14,4.66131144895246e-06,4.478934561312988e-08,2.0611751502953025e-07,0.002026806402768373,6.72910482868581e-11,3.7410487491270767e-08,1.2972727482738272e-14,1.5128105868514607e-12,8.077791947009867e-16,1.9340676761376455e-07,4.772789126810151e-11,2.2297920077792567e-12
0.17126618942307953,0.09942851704602372,3.76,0.0,0.0039704582615918615,0.08243246599692221,0.9088962551145519,1.4717803931482144e-06,2.899938437616958e-07,0.019073744060603963,1.9012205868208216e-05,3.201665882486621e-09,2.2850852539280993e-13,6.039461159851084e-17,3.1028574870624975e-08,1.8168629107581755e-10,3.7147833374145033e-09,0.007515831473226183,8.431656748088211e-12,0.00023121699709738078,0.9091371592216372,1.7520797756459628e-08,7.252304105286507e-14,4.657197436854013e-06,4.374973694540014e-08,1.9890130693270036e-07,0.002021111019968049,6.470162647592995e-11,3.637054118157612e-08,1.2704032720567268e-14,1.4802056290007583e-12,7.901531747088292e-16,1.8805285743782843e-07,4.736777005041128e-11,2.1869033534119324e-12
0.17235291188905982,0.09942848624647614,3.76,0.0,0.003902694719291713,0.08236110177488275,0.9089639133006789,1.466516531942675e-06,2.842579747366846e-07,0.01907752028243143,1.8884147052706096e-05,3.1488873819194885e-09,2.245471207327495e-13,5.934761706484556e-17,3.079150578941346e-08,1.7852793980218552e-10,3.6381563292802757e-09,0.007523381974674532,8.347854608112733e-12,0.00022951399804414034,0.9092030636745076,1.738801143236265e-08,7.162571320127868e-14,4.65316556338665e-06,4.2738182541973754e-08,1.9195671509644362e-07,0.002015446571773041,6.221939327399273e-11,3.5364060903811734e-08,1.2441965456312507e-14,1.4486113314348133e-12,7.730756556823679e-16,1.828700835482292e-07,4.7012219806034835e-11,2.1452158838713356e-12
0.17343963435504012,0.09942845532807836,3.76,0.0,0.0038363219568093077,0.08229115602372754,0.9090301880983969,1.46130506510805e-06,2.786545218356155e-07,0.019081227042872174,1.87577081295123e-05,3.0971322583935927e-09,2.2066895427655349e-13,5.832262225555649e-17,3.055751942205117e-08,1.7543622452787958e-10,3.563411219580813e-09,0.007530867098799691,8.265629937761223e-12,0.00022783707607299612,0.9092676111283877,1.7256922267596914e-08,7.074633948873129e-14,4.649213829448046e-06,4.175382493257638e-08,1.8527279487725504e-07,0.0020098128385986,5.983960101732302e-11,3.4389848034572646e-08,1.2186334849628439e-14,1.4179907686171444e-12,7.565265650797072e-16,1.7785237761399922e-07,4.666117392345387e-11,2.1046896496436913e-12
0.1745263568210204,0.09942842429821205,3.76,0.0,0.0037713059659823965,0.08222259436967222,0.9090951132779359,1.4561453157103128e-06,2.731800052965666e-07,0.019084865897396525,1.8632862759272028e-05,3.0463775636946397e-09,2.1687192507763466e-13,5.731907189471729e-17,3.0326568370076985e-08,1.72409454328379e-10,3.4904940650114095e-09,0.007538287840648651,8.18494505938596e-12,0.00022618572049982476,0.90933083484853,1.7127504898980436e-08,6.988446656302051e-14,4.645340293018163e-06,4.079583589150837e-08,1.7883907148631867e-07,0.0020042096006412614,5.7557726016255054e-11,3.344675048373129e-08,1.193695637921882e-14,1.3883085244373897e-12,7.404866514619152e-16,1.729939034891631e-07,4.631456665694384e-11,2.0652862092029088e-12
0.1756130792870007,0.09942839316398694,3.76,0.0,0.003707613709793957,0.08215538341606597,0.9091587216471572,1.4510366219305294e-06,2.6783104719258207e-07,0.019088438359872003,1.8509585089699612e-05,2.9966009268599645e-09,2.1315399458685645e-13,5.633642719789367e-17,3.0098605958020184e-08,1.694459888175306e-10,3.4193526977815155e-09,0.0075456451746815775,8.105763392140172e-12,0.00022455943178896089,0.909392767148449,1.6999734336168945e-08,6.903965473810615e-14,4.641543067282201e-06,3.9863415281254465e-08,1.726455185976416e-07,0.001998636637980021,5.53694572494881e-11,3.253366076656656e-08,1.1693651597972043e-14,1.3595306246525374e-12,7.249374477303286e-16,1.682890478079887e-07,4.597233312779446e-11,2.026968563284532e-12
0.176699801752981,0.09942836193225063,3.76,0.0,0.0036452130905056577,0.08208949071141511,0.909221045083058,1.4459783365206504e-06,2.626043682899004e-07,0.019091945903858508,1.8387849746166947e-05,2.9477805383846377e-09,2.0951318451104148e-13,5.5374165306153105e-17,2.9873586228902614e-08,1.665442364011447e-10,3.3499366605501422e-09,0.00755294005531994,8.028049414584056e-12,0.00022295772129747983,0.9094534394211994,1.6873585959677685e-08,6.821147752637086e-14,4.63782031882402e-06,3.8955790006363574e-08,1.666825379833228e-07,0.001993093730671793,5.327068581417638e-11,3.164951416205691e-08,1.1456247910335811e-14,1.3316244726773456e-12,7.098612361855791e-16,1.6373241096681072e-07,4.56344093265834e-11,1.9897010950142817e-12
0.1777865242189613,0.09942833060959842,3.76,0.0,0.0035840729189618274,0.08202488471857916,0.909282114562126,1.4409698256761197e-06,2.574967850090689e-07,0.01909538996385766,1.8267631822380086e-05,2.8998951348668883e-09,2.0594757475422607e-13,5.443177874194447e-17,2.9651463933305705e-08,1.6370265259865666e-10,3.2821971442591656e-09,0.007560173417476434,7.951768626874483e-12,0.00022138011102484185,0.9095128821695062,1.67490355151411e-08,6.739952118184524e-14,4.63417026588581e-06,3.80722130604036e-08,1.6094094011208488e-07,0.001987580658842376,5.125749496541657e-11,3.0793286955969254e-08,1.122457835960843e-14,1.3045587884848588e-12,6.952410152824173e-16,1.5931879849685516e-07,4.530073210537252e-11,1.9534495145176297e-12
0.1788732466849416,0.09942829920238268,3.76,0.0,0.0035241628850380866,0.08196153478511413,0.9093419601895599,1.4360104688995756e-06,2.5250520607461074e-07,0.01909877193651815,1.814890687089472e-05,2.852923984100894e-09,2.0245530143934015e-13,5.350877488623401e-17,2.9432194519550228e-08,1.6091973843069063e-10,3.2160869238221114e-09,0.007567346177066905,7.876887517394383e-12,0.0002198261333685171,0.9095711250347671,1.6626059107692482e-08,6.660338422948153e-14,4.6305911766925675e-06,3.7211962512683067e-08,1.5541192568299123e-07,0.001982097202773554,4.9326150451243755e-11,2.996399475492697e-08,1.099848140790318e-14,1.2783035503262548e-12,6.810604679186847e-16,1.5504321280987284e-07,4.4971239171256196e-11,1.9181808019474605e-12
0.17995996915092188,0.0994282677167217,3.76,0.0,0.00346545352921483,0.08189941111474193,0.9094006112273836,1.4310996592342504e-06,2.476266294989364e-07,0.019102093181797918,1.8031650894155015e-05,2.806846870628421e-09,1.9903455500824647e-13,5.260467547635126e-17,2.9215734131781346e-08,1.5819403887079776e-10,3.1515602986023534e-09,0.0075744592315062295,7.803373531751895e-12,0.00021829533088567218,0.9096281968249501,1.650463320146477e-08,6.582267704035802e-14,4.6270813678402075e-06,3.637434051283671e-08,1.5008706806145816e-07,0.0019766431429848637,4.747309142182269e-11,2.916069086960255e-08,1.0777800732496482e-14,1.252829939284325e-12,6.673039312618353e-16,1.5090084527391886e-07,4.464586909146294e-11,1.8838631529854917e-12
0.18104669161690218,0.09942823615850828,3.76,0.0,0.0034079162151833,0.08183848473985461,0.9094580961215374,1.426236801952961e-06,2.428581401715262e-07,0.019105355024085596,1.7915840336039412e-05,2.7616440816929657e-09,1.9568357839431012e-13,5.1719016123004017e-17,2.900203960233848e-08,1.5552414135691073e-10,3.088573041265293e-09,0.007581513460188697,7.731195038149136e-12,0.00021678725605966533,0.9096841255414767,1.6384734616401842e-08,6.5057021458214e-14,4.623639202742121e-06,3.5558672485605255e-08,1.4495829653716877e-07,0.001971218260310553,4.569492210827548e-11,2.8382464777699318e-08,1.0562385050817362e-14,1.2281102866277726e-12,6.539563681020238e-16,1.4688706862133733e-07,4.432456128942773e-11,1.850465932415802e-12
0.18213341408288247,0.09942820453341804,3.76,0.0,0.003351523103417345,0.08177872749498684,0.9095144425280226,1.421421313509153e-06,2.3819690699212927e-07,0.019108558753283753,1.78014520728926e-05,2.717296393567137e-09,1.924006652630383e-13,5.0851345845284466e-17,2.8791068435063066e-08,1.5290867435870983e-10,3.0270823430874363e-09,0.007588509724951741,7.66032129479442e-12,0.00021530147107148034,0.9097389384051557,1.626634051875608e-08,6.430605038684014e-14,4.6202630901304534e-06,3.4764306327234494e-08,1.4001788035525779e-07,0.0019658223359742405,4.3988403706402934e-11,2.762844065484258e-08,1.0352087933326708e-14,1.2041180235415824e-12,6.410033395037816e-16,1.4299742970387158e-07,4.400725602689767e-11,1.8179596274574813e-12
