Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41),O[C](F)F(237),CFO(50),H2O2(11)
5.612410719224738e-09,0.1378757624211958,3.76,0.0,0.8717643559621002,0.9978531388949887,4.912028353441602e-09,1.3480566466746974e-07,6.804871275526266e-06,0.0001538945060724022,6.052148572197689e-06,0.00014693773291039585,1.3711490345493044e-10,3.009696222632203e-11,6.068868716557503e-06,6.268237090185396e-06,3.097372750974932e-09,4.481737843014199e-07,2.1178699378616833e-07,2.011677516620164e-06,9.267005906929927e-09,1.3042691504396603e-07,8.282347945803276e-11,0.002133946517191146,3.802550796639247e-09,5.061423732106077e-13,9.353286098326125e-12,2.193608909777128e-14,1.4920160744499676e-06,8.720737759120222e-13,1.2908454418000036e-10,8.407096920580205e-12,1.3460660131323053e-11,1.7459798923499106e-15,4.884299446784067e-13,9.720090086805937e-10
5.771700557388916e-09,0.13787587113528418,3.76,0.0,0.8717597124348505,0.9978525756499733,5.475409857999595e-09,1.46070994083183e-07,7.044841308836459e-06,0.00015827890673188609,6.224028424254902e-06,0.00015091732381970158,1.4456094907151833e-10,3.0942981730975876e-11,6.394669662079061e-06,6.610668943300599e-06,3.2243703793255663e-09,4.864142084633225e-07,2.2611374666273132e-07,2.0979540878919342e-06,9.865330256679394e-09,1.4115199370959957e-07,8.577379334700776e-11,0.002133945325727875,4.01798717835145e-09,5.458148563061328e-13,1.0167405855371892e-11,2.3873447486538882e-14,1.5343478739924899e-06,9.078354061075017e-13,1.3634943979904535e-10,8.750849988163241e-12,1.5081982984355794e-11,1.93428514985615e-15,5.546821414505002e-13,1.0277339006075062e-09
5.930990395553093e-09,0.13787597989865313,3.76,0.0,0.8717550649393494,0.997852001651646,6.085171042459442e-09,1.579236714693281e-07,7.288789032803301e-06,0.00016266486503502896,6.395919626598259e-06,0.00015488671706901343,1.5217207940795001e-10,3.1787274220938834e-11,6.727723283753202e-06,6.961201279133649e-06,3.353328009124588e-09,5.267127737828129e-07,2.409078307274303e-07,2.186552427529361e-06,1.0485711620615342e-08,1.5242041511041787e-07,8.877272050292395e-11,0.002133944111257386,4.2391768899250684e-09,5.87719168917463e-13,1.1027272018499146e-11,2.5925917323921298e-14,1.576678894460711e-06,9.441489817802292e-13,1.4379786903412352e-10,9.099850408550077e-12,1.684932733660009e-11,2.1396262167020466e-15,6.285834227447545e-13,1.0849993869540326e-09
6.090280233717271e-09,0.13787608871246598,3.76,0.0,0.8717504133694818,0.997851416912729,6.743693911477934e-09,1.7037629088882906e-07,7.5368201791042605e-06,0.00016705243185374788,6.5678225288937735e-06,0.0001588459387023042,1.599460219776907e-10,3.262983963853045e-11,7.067939848497129e-06,7.319760104426868e-06,3.4842987836943454e-09,5.691174099784606e-07,2.561662629724886e-07,2.277523316661093e-06,1.1128503736595366e-08,1.642426920130015e-07,9.182157750641235e-11,0.00213394287380634,4.466106924428856e-09,6.319512424336741e-13,1.1934131551042572e-11,2.8097525781159444e-14,1.619009136223764e-06,9.81029465505811e-13,1.5142866867956074e-10,9.454064901240807e-12,1.877186935641396e-11,2.363168077191894e-15,7.108525875551538e-13,1.1438045034095745e-09
6.2495700718814484e-09,0.1378761975778756,3.76,0.0,0.871745757620005,0.997850821446034,7.453410667201264e-09,1.8344128802941925e-07,7.789039595933812e-06,0.00017144165772854257,6.739737475823459e-06,0.00016279501469644857,1.6788052868457694e-10,3.347067797104028e-11,7.415230481031244e-06,7.686271927918373e-06,3.617336974831032e-09,6.136756109498861e-07,2.7188595496984634e-07,2.3709169058960646e-06,1.1794069713707357e-08,1.7662914340956208e-07,9.492167005520606e-11,0.0021339416133959494,4.698764468890661e-09,6.786111101703272e-13,1.2889233798727265e-11,3.039238458648178e-14,1.6613385996722524e-06,1.0184921378994342e-12,1.5924068286214575e-10,9.813460395556729e-12,2.085915491878162e-11,2.60612926389298e-15,8.02257506832042e-13,1.2041482898416616e-09
6.408859910045626e-09,0.13787630649602423,3.76,0.0,0.871741097586556,0.9978502152644491,8.216803076019229e-09,1.971309416024485e-07,8.04555124209897e-06,0.0001758325928577838,6.911664807134749e-06,0.00016673397096139719,1.7597337557403556e-10,3.430978925017785e-11,7.769507156123458e-06,8.060663757174796e-06,3.752497765822799e-09,6.604344377734455e-07,2.880637265773957e-07,2.4667827213477576e-06,1.2482782049355563e-08,1.895898967332627e-07,9.807429287613608e-11,0.0021339403300530122,4.937136907910871e-09,7.278030686523321e-13,1.3893830859273013e-11,3.2814692231459024e-14,1.7036672852192309e-06,1.0565525364813574e-12,1.6723276299496513e-10,1.0178004029322765e-11,2.3121109078362998e-11,2.869783482703239e-15,9.036169407676375e-13,1.2660297902485193e-09
6.5681497482098036e-09,0.13787641546804372,3.76,0.0,0.8717364331656561,0.9978495983809399,9.036401840899639e-09,2.1145737471808115e-07,8.306458182470603e-06,0.00018022528708841178,7.083604857689418e-06,0.00017066283334035053,1.84222362586802e-10,3.514717355152819e-11,8.13068269090336e-06,8.442863095444181e-06,3.889837062430489e-09,7.09440521678189e-07,3.046963182153441e-07,2.565169670603818e-06,1.3195022632970235e-08,2.0313489005137728e-07,1.0128072965563037e-10,0.0021339390238087107,5.1812118272862895e-09,7.79635842384837e-13,1.494917796413521e-11,3.5368736098854267e-14,1.7459951933011705e-06,1.0952264024207975e-12,1.7540376773153513e-10,1.054766314755952e-11,2.5568045682454396e-11,3.155461258836205e-15,1.0158023496399564e-12,1.329448052712103e-09
6.727439586373981e-09,0.13787652449505547,3.76,0.0,0.8717317642547133,0.9978489708085548,9.914785979214765e-09,2.2643255623868433e-07,8.571862584648013e-06,0.0001846197899079006,7.255557957512032e-06,0.00017458162760993238,1.9262531331511775e-10,3.5982830993987936e-11,8.498670737245599e-06,8.832797938528914e-06,4.029411328370345e-09,7.607400670022286e-07,3.2178040185749813e-07,2.6661260486415256e-06,1.3931182738054644e-08,2.1727387423652366e-07,1.0454225298674045e-10,0.0021339376946917935,5.4309770176458255e-09,8.342227521712385e-13,1.6056533872328618e-11,3.805889451344495e-14,1.788322324378934e-06,1.1345296341831681e-12,1.8375256292022895e-10,1.0922405301184087e-11,2.8210677115292894e-11,3.464551602204625e-15,1.1397396965931033e-12,1.3944021293515922e-09
6.886729424538159e-09,0.1378766335781708,3.76,0.0,0.8717270907520268,0.9978483325604235,1.0854582205980102e-08,2.4206830211197117e-07,8.841865716710103e-06,0.0001890161504373591,7.427524431837945e-06,0.00017849037948036294,2.0118007476138015e-10,3.681676173919819e-11,8.873385774221913e-06,9.230396771678546e-06,4.171277442312179e-09,8.143788541296457e-07,3.393125908660028e-07,2.769699543689579e-06,1.4691663004050977e-08,2.3201641511619193e-07,1.0786012433095329e-10,0.0021339363427282537,5.68642047809918e-09,8.916818870349847e-13,1.721716127627314e-11,4.088963871727627e-14,1.8306486789387434e-06,1.1744782472392282e-12,1.922780215589985e-10,1.1302198245718389e-11,3.1060124165407e-11,3.7985036906268816e-15,1.276411240804859e-12,1.4608910762773354e-09
7.046019262702336e-09,0.13787674271849057,3.76,0.0,0.8717224125567861,0.9978476836497535,1.1858464322428041e-08,2.583762766853375e-07,9.116567945936066e-06,0.00019341441742565048,7.599504601160812e-06,0.00018238911459563165,2.098845170992175e-10,3.764896599099573e-11,9.254743100621215e-06,9.635588566502373e-06,4.315492573661275e-09,8.70402242408076e-07,3.572894487884439e-07,2.8759372430366803e-06,1.547687340938073e-08,2.473718956007945e-07,1.1123559399320433e-10,0.0021339349679453676,5.947530419899734e-09,9.521362797985576e-13,1.8432327219589447e-11,4.3865534770834206e-14,1.8729742574931638e-06,1.2150883390665123e-12,2.0097902375038858e-10,1.1687009940005671e-11,3.412792600783061e-11,4.158828569267112e-15,1.4268573195461362e-12,1.5289139535452505e-09
7.205309100866514e-09,0.1378768519171056,3.76,0.0,0.8717177295690726,0.9978470240898261,1.2929152609841954e-08,2.753679940027012e-07,9.396068738388035e-06,0.00019781463924442103,7.771498781279665e-06,0.00018627785853366933,2.187365334369638e-10,3.8479443994879676e-11,9.64265882753704e-06,1.004830277790163e-05,4.462114074655689e-09,9.288551730471078e-07,3.7570749722660317e-07,2.9848856387874118e-06,1.6287233236885503e-08,2.633495177904666e-07,1.1466990110863323e-10,0.002133933570372509,6.2142952701227575e-09,1.0157140863698912e-12,1.9703303526761226e-11,4.699124538164617e-14,1.915299060582083e-06,1.2563760587475473e-12,2.0985445665684103e-10,1.2076808544935808e-11,3.742605029312231e-11,4.547100864791752e-15,1.5921781176898016e-12,1.5984698251116689e-09
7.364598939030691e-09,0.13787696117509668,3.76,0.0,0.8717130416898602,0.9978463538939988,1.4069413228581101e-08,2.93054819084991e-07,9.680466659259407e-06,0.0002022168638839396,7.943507283345535e-06,0.00019015663680652022,2.2773403958351286e-10,3.930819603748015e-11,1.0037049871021899e-05,1.046846934102121e-05,4.611199386641526e-09,9.897821719976384e-07,3.945632228746261e-07,3.096590633565883e-06,1.7123171032731655e-08,2.799583050608407e-07,1.1816427363976104e-10,0.002133932150038839,6.486703675360031e-09,1.0825487687837776e-12,2.1031367244572503e-11,5.0271531661813814e-14,1.957623088773712e-06,1.2983575805626682e-12,2.1890321445628704e-10,1.2471562422179025e-11,4.096690333532059e-11,4.964960512816004e-15,1.7735354232850511e-12,1.669557758788625e-09
7.683178615359047e-09,0.13787717987347983,3.76,0.0,0.8717036508652812,0.9978449816484497,1.6569941939575525e-08,3.305585150530372e-07,1.0264343650968864e-05,0.00021102751166106142,8.287568474957932e-06,0.0001978843980764338,2.46157296658845e-10,4.096052358782348e-11,1.0844929553256916e-05,1.1330881646112954e-05,4.916991203867091e-09,1.1192344194399176e-06,4.3357351347941485e-07,3.328451117031362e-06,1.8873540733555162e-08,3.1510458704109356e-07,1.253380710033299e-10,0.0021339292412034185,7.048406857162247e-09,1.2265502744375214e-12,2.3863893970140933e-11,5.731537759007344e-14,2.0422688228856412e-06,1.3844667267345723e-12,2.375163162596075e-10,1.3275810436665802e-11,4.8828676247233415e-11,5.896338620653627e-15,2.1893251109015073e-12,1.8163261027366684e-09
8.001758291687402e-09,0.13787739882208708,3.76,0.0,0.8716942393086183,0.9978435670214443,1.9383074810638763e-08,3.7097535200090657e-07,1.086896947916187e-05,0.00021984673693706527,8.631690573989292e-06,0.0002055726011905033,2.651380600607596e-10,4.2605951737632195e-11,1.1677733300028382e-05,1.2222274453215257e-05,5.233326508568171e-09,1.2591069953706246e-06,4.7429173872491785e-07,3.57187433824113e-06,2.0731594255633173e-08,3.528794319840147e-07,1.32766586777897e-10,0.0021339262416654506,7.63255366992563e-09,1.3853218177792836e-12,2.6940245739075805e-11,6.503719190963193e-14,2.126911464979741e-06,1.473544878501828e-12,2.568096212244985e-10,1.4099504844833025e-11,5.782166126373989e-11,6.967454899071547e-15,2.6848184303743538e-12,1.9692116033286767e-09
8.320337968015758e-09,0.1378776180292087,3.76,0.0,0.8716848062595922,0.997842110122452,2.2532532637953797e-08,4.143910125295078e-07,1.1495100409549732e-05,0.00022867490963013865,8.975875906973926e-06,0.0002132214478906118,2.8466045013391875e-10,4.4244484207206434e-11,1.2534824684105468e-05,1.3142104225751916e-05,5.560660984469575e-09,1.4097414474583381e-06,5.166890991388405e-07,3.82720686686926e-06,2.270108813053244e-08,3.933488008231867e-07,1.404592440648551e-10,0.0021339231516591677,8.239061570052986e-09,1.5601416699114981e-12,3.0270874615554366e-11,7.347876968601589e-14,2.211551020725956e-06,1.5657203494679029e-12,2.767745308679993e-10,1.4942399640825685e-11,6.806195925068306e-11,8.193958576967789e-15,3.27170267218162e-12,2.128206937405405e-09
8.638917644344113e-09,0.13787783750298013,3.76,0.0,0.8716753509719714,0.9978406110620409,2.6042714312456195e-08,4.608889129813852e-07,1.2143478520541887e-05,0.00023751239336492372,9.320126730404447e-06,0.0002208311388808247,3.0470892874683064e-10,4.5876125325431975e-11,1.341557947473961e-05,1.4089834824958838e-05,5.899446170855911e-09,1.5714729492498895e-06,5.607366981448531e-07,4.0947863710013594e-06,2.478592163307533e-08,4.3657598812818506e-07,1.4842528956125033e-10,0.0021339199714237307,8.86785188740418e-09,1.7523918979593578e-12,3.386636253157639e-11,8.268362620612553e-14,2.296187496347947e-06,1.6611202869711425e-12,2.974025547890327e-10,1.580425191247544e-11,7.967369465435753e-11,9.59271297232081e-15,3.962813359773275e-12,2.293304839354267e-09
8.957497320672468e-09,0.1378780572513845,3.76,0.0,0.8716658727134495,0.9978390699518491,2.99386787870705e-08,5.105502412470383e-07,1.281483182958333e-05,0.00024635954546464473,9.66444523212002e-06,0.00022840187383279265,3.252682923510971e-10,4.7500880014017546e-11,1.4319385418164934e-05,1.5064937416920476e-05,6.2501284688639665e-09,1.7446303878340153e-06,6.064056375613922e-07,4.3749417874869375e-06,2.6990134597471304e-08,4.826216839725424e-07,1.5667379503781995e-10,0.0021339167011964442,9.518849948426542e-09,1.963565172656876e-12,3.773743814680055e-11,9.269703750909864e-14,2.3808208986589268e-06,1.7598703920926324e-12,3.186853093154104e-10,1.6684821802727737e-11,9.278935797063121e-11,1.1181852610553159e-14,4.7721858073172406e-12,2.4644980997815595e-09
9.276076997000823e-09,0.13787827728225444,3.76,0.0,0.8716563707655063,0.9978374869045481,3.4246127337006926e-08,5.634539939187795e-07,1.350987443410598e-05,0.00025521671696019716,1.0008833532669413e-05,0.00023593385139112822,3.4632366517559275e-10,4.911875377203386e-11,1.5245642021920738e-05,1.606689038074493e-05,6.613148383032747e-09,1.92953645039373e-06,6.536670950267855e-07,4.667993489304155e-06,2.9317905150821837e-08,5.31544034609131e-07,1.652136590168075e-10,0.0021339133412156294,1.0191985200773768e-08,2.1952718301389198e-12,4.1894994369339256e-11,1.0356607731487764e-13,2.4654512350988193e-06,1.8620947059469266e-12,3.4061451616782173e-10,1.7583872471556744e-11,1.0755015038453308e-10,1.2980840441620638e-14,5.715105169228631e-12,2.641779564209991e-09
9.594656673329178e-09,0.1378784976032742,3.76,0.0,0.8716468444232571,0.9978358620338046,3.8991386108977e-08,6.196770128204638e-07,1.4229306664259825e-05,0.00026408425261331377,1.035329368664931e-05,0.0002434272691787565,3.6786049255329967e-10,5.072975266078021e-11,1.6193760342936936e-05,1.7095179217865244e-05,6.988939955509049e-09,2.1265077096600456e-06,7.024923862509028e-07,4.974253449982468e-06,3.177354738561076e-08,5.833987019724739e-07,1.7405360861136852e-10,0.002133909891724322,1.088719133947935e-08,2.449247190726606e-12,4.635010651959545e-11,1.1533965049511293e-13,2.550078513772786e-06,1.967915450252689e-12,3.6318200114063977e-10,1.8501170058365125e-11,1.2410632987043264e-10,1.501052506042989e-14,6.808154880537402e-12,2.8251421318011107e-09
9.913236349657533e-09,0.13787871822198175,3.76,0.0,0.8716372929952924,0.9978341954542507,4.4201388963558295e-08,6.792940209153002e-07,1.497381524590272e-05,0.0002729624909523053,1.0697827684017535e-05,0.00025088232380223824,3.8986453438234307e-10,5.2333883288995484e-11,1.7163162779431185e-05,1.8149296462485598e-05,7.377930372507895e-09,2.335854708248914e-06,7.52853013576283e-07,5.294025405044623e-06,3.436150898248867e-08,6.382389219936235e-07,1.8320220150615166e-10,0.0021339063529681322,1.1604406434772509e-08,2.7273591433917564e-12,5.1114051137017755e-11,1.2806852311907309e-13,2.63470274349118e-06,2.0774529164354615e-12,3.8637969279985684e-10,1.9436483644878292e-11,1.4261755820798944e-10,1.7293197824839756e-14,8.069263368178815e-12,3.014578754102958e-09
9.999999999999999e-09,0.13787893914577054,3.76,0.0,0.8716346872739723,0.9978337343580199,4.570442754974908e-08,6.961280474625955e-07,1.5181011965258492e-05,0.0002753823347722726,1.0791672917824473e-05,0.0002529060512002602,3.9593634317648983e-10,5.2769571529086963e-11,1.7430787947054423e-05,1.8440789392552095e-05,7.486212165684007e-09,2.3950536784782467e-06,7.668307831518439e-07,5.3834938262097114e-06,3.5089851212144286e-08,6.536983972284122e-07,1.8574835716195887e-10,0.002133905373771236,1.1803542128404685e-08,2.807543558768046e-12,5.246649978298414e-11,1.3170754900601976e-13,2.657749220479067e-06,2.107944447511054e-12,3.928056134870214e-10,1.9694303258757965e-11,1.4801972620699658e-10,1.7961790699782122e-14,8.44433919638876e-12,3.0672223741890983e-09
1.0231816025985888e-08,0.13787893914577054,3.76,0.0,0.8716277158035081,0.9978324872814521,4.990366060935264e-08,7.423776576126705e-07,1.574407347145426e-05,0.0002818517643179522,1.1042437451381448e-05,0.0002582992108570658,4.123218587202138e-10,5.39311527983912e-11,1.8153282866594555e-05,1.922874159317085e-05,7.78053970495631e-09,2.557882041883407e-06,8.047207032759045e-07,5.62760501048554e-06,3.708636880285203e-08,6.961155617359339e-07,1.9266782804670024e-10,0.0021339027251932076,1.2343573061601082e-08,3.031616000409712e-12,5.6198325415827435e-11,1.4180534918680592e-13,2.7193239338109886e-06,2.190825392536095e-12,4.1019962119814765e-10,2.038958521853253e-11,1.6325324827854676e-10,1.9852649731698685e-14,9.517748933348839e-12,3.2100824338228123e-09
1.0550395702314243e-08,0.1378791603818917,3.76,0.0,0.8716181121829317,0.9978307376318761,5.612630002098096e-08,8.089985135103555e-07,1.654074137578995e-05,0.00029075239891663857,1.1387124853262233e-05,0.00026567812493293166,4.3521883550707237e-10,5.55215688494869e-11,1.9163565075955696e-05,2.0333020945552042e-05,8.197180738324027e-09,2.792888441528049e-06,8.580674345229043e-07,5.975279998373619e-06,3.995283447341544e-08,7.570771753872386e-07,2.0245871339949842e-10,0.002133899008647515,1.3104638430893617e-08,3.364174621176586e-12,6.161466723924588e-11,1.5660469424936664e-13,2.8039420950787803e-06,2.3081491152472578e-12,4.346339166066857e-10,2.1360249636345818e-11,1.861929109208181e-10,2.271422791845651e-14,1.1174362735198962e-11,3.411646223624269e-09
1.0868975378642599e-08,0.1378793819374562,3.76,0.0,0.871608481481546,0.9978289466228583,6.289796413321562e-08,8.792251646001453e-07,1.7364465915183406e-05,0.00029966471487866185,1.1731891693335853e-05,0.00027301925961897085,4.585421304140801e-10,5.7105139607749993e-11,2.0193464618314486e-05,2.1461647626120805e-05,8.628258863229723e-09,3.04116685446212e-06,9.128654621274442e-07,6.3373303296590785e-06,4.296573997661153e-08,8.211700591433813e-07,2.12582919755795e-10,0.002133895203581768,1.3887554522580686e-08,3.727348803390806e-12,6.73750757807935e-11,1.725230561070035e-13,2.8885572384751667e-06,2.429538239073288e-12,4.5967480826333565e-10,2.2348254589261564e-11,2.116265006745788e-10,2.5904891691510217e-14,1.3061329819275402e-11,3.6192632249479496e-09
1.1187555054970954e-08,0.13787960381943612,3.76,0.0,0.8715988230601088,0.9978271143725737,7.024785180720178e-08,9.531242059494987e-07,1.8215881148305438e-05,0.00030858902632068555,1.2076739715651053e-05,0.00028032280750897495,4.82278698814357e-10,5.86818737300398e-11,2.1242447250182118e-05,2.261414142709862e-05,9.07417201623605e-09,3.3030045243059266e-06,9.690873340864289e-07,6.714028344237963e-06,4.6130043252018726e-08,8.884383050034008e-07,2.2304834856589982e-10,0.002133891310248473,1.4692278220397474e-08,4.123617941760912e-12,7.34918326484213e-11,1.8961888272193207e-13,2.9731693760607734e-06,2.5551048196306356e-12,4.853146231370387e-10,2.3353380566959985e-11,2.3975475984420015e-10,2.945326799692308e-14,1.520238813425657e-11,3.8329265868554185e-09
