Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41)
1.0402545648381589e-05,0.10553300671625584,3.76,0.0,0.7500690239578647,0.986715609101187,0.0111666892758837,0.00011673803332814393,0.0016252671843215423,0.003110324897350808,0.00016415637969068717,1.1295729778187966e-05,8.567995881201666e-10,2.575391030514706e-12,8.568514572984483e-06,5.206867412403726e-06,1.6742593613501948e-05,0.001145342731657545,1.522214327679825e-07,0.001058211828397842,0.011251931671596696,1.004653686474132e-05,6.041876128612235e-09,0.0003681526436976889,0.0004324959003830371,0.00022288129525699767,0.00019160822387558125,3.707857751997957e-07,5.8121089372660986e-05,5.03667564836553e-10,3.033952004125614e-08,1.3827502156015405e-10,1.2424149231283655e-05
1.0562776824865967e-05,0.10553384159947934,3.76,0.0,0.7497398150870755,0.9864190536482955,0.011430263789986505,0.00011711090598708744,0.0016307653003385326,0.0031735981340498087,0.00016580303853465237,1.1295963756505214e-05,8.565534173073767e-10,2.5746503090285123e-12,8.584486386595679e-06,5.2055032844356e-06,1.679417133707622e-05,0.001163145414362105,1.5222530791235828e-07,0.0010764616499628306,0.011523255661409004,1.0079465571210647e-05,6.060453291345476e-09,0.0003680419963188177,0.00044267229317153633,0.0002296376771070036,0.00020045874444051237,3.835835553703934e-07,5.98800779858659e-05,5.052204379861005e-10,3.126054548468054e-08,1.4246419503463303e-10,1.2632577588057974e-05
1.0723008001350346e-05,0.10553468004538122,3.76,0.0,0.7494098769777863,0.9861217014717055,0.011694569955462211,0.00011746470908500133,0.0016359765230872414,0.003237194521325362,0.00016742650437842255,1.1296200402618548e-05,8.563067087620983e-10,2.573907998918381e-12,8.600019248029457e-06,5.204164248426575e-06,1.6842740520821562e-05,0.0011809454471120196,1.5223009799225417e-07,0.0010947205371008354,0.01179539878986012,1.0111213473466111e-05,6.077946871884208e-09,0.0003679310516654757,0.0004527650744268335,0.00023643033263740784,0.0002095140217040804,3.9646164514257844e-07,6.165035466726498e-05,5.066828332259628e-10,3.218714823867013e-08,1.4667859581060353e-10,1.283848416734051e-05
1.0883239177834724e-05,0.10553552203931375,3.76,0.0,0.7490792542613649,0.9858235997208619,0.011959564755584335,0.00011780037834563454,0.0016409146949960924,0.0033011063909244675,0.0001690271262848954,1.1296439472174272e-05,8.560594854113103e-10,2.573164167800501e-12,8.615133609857524e-06,5.2028490280727796e-06,1.688844729083035e-05,0.001198742842364828,1.5223575607704543e-07,0.001112987523624786,0.012068313690047471,1.0141836971152195e-05,6.0944095151450505e-09,0.00036781982733003496,0.000462770035566595,0.00024325691262554213,0.00021877230953289337,4.0941396542618515e-07,6.343133020454922e-05,5.080591456624854e-10,3.311900261274568e-08,1.509167478284311e-10,1.3041859814389486e-05
1.1043470354319103e-05,0.10553636756433157,3.76,0.0,0.7487479893489465,0.9855247932334548,0.012225207299453136,0.00011811880988309052,0.0016455930960746414,0.003365326241068186,0.00017060524915877445,1.1296680732560293e-05,8.558117690828294e-10,2.5724188800363035e-12,8.629849155715038e-06,5.201556397902937e-06,1.693143178790024e-05,0.0012165376121688056,1.522422371203919e-07,0.0011312616909052446,0.012341955304286306,1.017139022131859e-05,6.109891707613631e-09,0.00036770834004229907,0.0004726833027090196,0.00025011516836962545,0.00022823178011608812,4.2243473421529955e-07,6.522243636848022e-05,5.093535903597659e-10,3.4055794627658254e-08,1.5517722819245802e-10,1.3242699488151408e-05
1.1203701530803481e-05,0.1055372166013218,3.76,0.0,0.7484161225272481,0.9852253246315821,0.012491458730862473,0.00011842086123168072,0.0016500244558281154,0.003429846736796374,0.00017216121349257629,1.129692396244938e-05,8.555635805525547e-10,2.571672196890394e-12,8.644184811100475e-06,5.2002851822568295e-06,1.6971828298404245e-05,0.0012343297681643637,1.5224949791751006e-07,0.0011495421658848691,0.012616280788581255,1.0199925180087315e-05,6.124441826446081e-09,0.0003675966057053673,0.00048250132347037064,0.00025700294913695066,0.0002378905306111991,4.355184602073155e-07,6.702312550952405e-05,5.10570206277898e-10,3.4997221793904295e-08,1.5945866614571172e-10,1.3441002007162722e-05
1.136393270728786e-05,0.10553806912913155,3.76,0.0,0.7480836920517375,0.9849252344156619,0.012758282139635672,0.00011870735242517791,0.001654220966232231,0.003494660709720977,0.00017369535515158205,1.1297168951348836e-05,8.553149395904002e-10,2.5709241766513854e-12,8.658158756237869e-06,5.199034254162758e-06,1.7009765395508318e-05,0.0012521193215864043,1.5225749705801216e-07,0.0011678281191388343,0.012891249419283962,1.022749164930218e-05,6.138106188949465e-09,0.0003674846394307453,0.0004922208537155551,0.00026391819947632194,0.0002477465895216881,4.486599355583377e-07,6.883287012069019e-05,5.117128605213843e-10,3.594299287049846e-08,1.6375974196908157e-10,1.3636769805079995e-05
1.1524163883772238e-05,0.10553892512469495,3.76,0.0,0.7477507342370552,0.9846245610559453,0.013025642475531545,0.00011897906711432381,0.0016581942955695662,0.0035597611572615903,0.00017520800519438666,1.1297415499158078e-05,8.550658650047014e-10,2.5701748747573333e-12,8.671788440710857e-06,5.1978025341312195e-06,1.704536608747783e-05,0.0012699062832675194,1.5226619487952893e-07,0.0011861187629845155,0.013166822502098073,1.0254137327302366e-05,6.150929105574991e-09,0.00036737245557243837,0.000501838944336,0.00027085895642522283,0.0002577979228059783,4.6185422794650993e-07,7.065116237270805e-05,5.127852528001637e-10,3.689282760752687e-08,1.6807918581517123e-10,1.3830008695853519e-05
1.1844626236740995e-05,0.10554064741797853,3.76,0.0,0.7470833726600417,0.9840216091599112,0.013561842536288397,0.00011948112662734949,0.0016655155548170957,0.0036907942861780655,0.0001781701298572313,1.1297912520509366e-05,8.545664856408195e-10,2.568672634360582e-12,8.698081273403487e-06,5.195392629863611e-06,1.7110023430929066e-05,0.0013054724727517059,1.522855363502218e-07,0.0012227111695925297,0.013719636871616583,1.0304846919857297e-05,6.17421816870498e-09,0.0003671474889289623,0.0005207604070722284,0.00028480958330329555,0.0002784779977243715,4.883828601336954e-07,7.431145388282075e-05,5.147332424076163e-10,3.8803620357749e-08,1.767683399069726e-10,1.4208938595498415e-05
1.2165088589709752e-05,0.10554238326300472,3.76,0.0,0.7464142927490532,0.983416739412832,0.014099812611039705,0.00011993262515352532,0.0016720716694886143,0.0038228933633399323,0.00018105013497236703,1.1298413617280026e-05,8.540655752865327e-10,2.56716586718082e-12,8.723188932443654e-06,5.1930477336102605e-06,1.7166679194183728e-05,0.0013410284153966066,1.5230723805238013e-07,0.0012593138506913524,0.014274451635496016,1.0352395591855069e-05,6.194625592569667e-09,0.0003669218066923525,0.0005392475249561956,0.00029884086562826924,0.00029991344718019333,5.150700764987486e-07,7.800031206115116e-05,5.164406083357259e-10,4.0727567355561743e-08,1.8551691895505262e-10,1.4577897515441044e-05
1.248555094267851e-05,0.10554413241863532,3.76,0.0,0.7457437237168547,0.9828101952245409,0.014639331092261747,0.00012033864018853131,0.0016779386663652901,0.00395600816890581,0.00018385048447075127,1.1298917519425903e-05,8.53563253962176e-10,2.565654926882928e-12,8.747226483004002e-06,5.190760783589007e-06,1.721613366422286e-05,0.0013765741838540756,1.5233104036809675e-07,0.001295921827087953,0.014831021603690287,1.0397095001678606e-05,6.212439637474982e-09,0.00036669549968358856,0.0005572860104692659,0.00031294013173928896,0.00032208630961412207,5.418854255324427e-07,8.171433123923183e-05,5.179314201906772e-10,4.2662793641866896e-08,1.943164287262526e-10,1.4937031891406604e-05
1.2806013295647267e-05,0.10554589462379317,3.76,0.0,0.7450718714209293,0.9822021954006396,0.015180198791111685,0.00012070377865391274,0.0016831856704687858,0.004090090940989986,0.00018657355762578514,1.1299423085469565e-05,8.530596301083175e-10,2.5641401330846546e-12,8.77029906749363e-06,5.188525347489135e-06,1.725911398943268e-05,0.0014121098448477466,1.523567066552887e-07,0.0013325306246812951,0.015389126211276919,1.0439228804991465e-05,6.227922210442739e-09,0.00036646864954335877,0.0005748650872918158,0.00032709590774096563,0.0003449781197868035,5.688019767027672e-07,8.545037100008804e-05,5.192275475951951e-10,4.460757244499577e-08,2.0315904681743596e-10,1.528652292100376e-05
1.3126475648616024e-05,0.10554766960144789,3.76,0.0,0.7443989205616998,0.9815929364165921,0.015722236838064986,0.00012103221339644562,0.0016878754100892255,0.004225096282474676,0.00018922164910287702,1.1299929289334687e-05,8.525548016524511e-10,2.5626217742526444e-12,8.792502555024883e-06,5.186335577129477e-06,1.7296279589037535e-05,0.0014476354593921381,1.5238402156017605e-07,0.0013691362274824434,0.015948567251130388,1.047905463814727e-05,6.241310816107158e-09,0.00036624132958055616,0.0005919771233130557,0.00034129782470551965,0.0003685700428399493,5.957960135638896e-07,8.920553913196529e-05,5.203488229164329e-10,4.6560315630334886e-08,2.1203757925327232e-10,1.5626581264880696e-05
1.344693800158478e-05,0.10554945706083833,3.76,0.0,0.7437250367083296,0.980982594521321,0.016265284747043363,0.00012132771822519665,0.0016920647089490467,0.004360981062212717,0.0001917969698274899,1.1300435209596553e-05,8.520488569275318e-10,2.561100110566364e-12,8.81392418958863e-06,5.184186163986846e-06,1.732822741122365e-05,0.0014831510830202747,1.5241278937596198e-07,0.001405735034165415,0.016509166775548915,1.0516806065577076e-05,6.252820452674525e-09,0.00036601360555716663,0.0006086172864255509,0.00035553652925508024,0.0003928429944032491,6.228467357378016e-07,9.2977174934879e-05,5.213131994404884e-10,4.851956433610308e-08,2.2094541795807758e-10,1.5957442254044855e-05
1.3767400354553538e-05,0.10555125670060043,3.76,0.0,0.7430503681604859,0.9803713276769018,0.016809198635278497,0.00012159370125064497,0.0016958049604338184,0.004497704313149295,0.0001943016485008178,1.1300940020377571e-05,8.515418755926456e-10,2.559575376719879e-12,8.834643227109114e-06,5.182072297014831e-06,1.7355496996205142e-05,0.0015186567660158967,1.5244283248817856e-07,0.0014423238180150822,0.017070765160473955,1.0552694469655837e-05,6.262645437465994e-09,0.0003657855364120026,0.0006247832237883134,0.00036980359820916155,0.0004177777476570873,6.4993597183387e-07,9.676283304334297e-05,5.221369036774414e-10,5.0483979890653517e-08,2.298764995259397e-10,1.627936157133987e-05
1.4087862707522295e-05,0.10555306821106958,3.76,0.0,0.7423750476502782,0.9797592773375448,0.017353849595020315,0.00012183323645657819,0.0016991425809553874,0.0046352271287752635,0.00019673773366171457,1.1301442982171887e-05,8.510339295246607e-10,2.558047784446872e-12,8.854731554603238e-06,5.1799896222179545e-06,1.7378575308537953e-05,0.0015541525536503498,1.524739898933944e-07,0.0014788996902090302,0.017633219329269048,1.0586910868449243e-05,6.270961148527978e-09,0.00036555717492447315,0.0006404747649957815,0.00038409145769018597,0.0004433550278314139,6.77047907542775e-07,0.00010056026785850996,5.228345807238095e-10,5.245233506900713e-08,2.38825265547684e-10,1.6592611390519805e-05
1.4408325060491052e-05,0.10555489127647105,3.76,0.0,0.741699193891348,0.9791465700737232,0.017899122210607042,0.0001220490933730462,0.0017021194394363512,0.004773512559602057,0.00019910719616962334,1.1301943433130555e-05,8.505250835635181e-10,2.5565175246839e-12,8.874254284404475e-06,5.177934203738045e-06,1.739790130958949e-05,0.0015896384864209996,1.525061157822778e-07,0.001515460066312355,0.01819640113037715,1.0619627645016919e-05,6.277925672691912e-09,0.00036532856832057565,0.0006556936492778912,0.0003983933070724163,0.00046955559491270994,7.041688323031997e-07,0.00010436741869131722,5.234194318074346e-10,5.442350574718809e-08,2.4778662475441653e-10,1.6897476945940652e-05
1.4728787413459809e-05,0.10555672557692396,3.76,0.0,0.7410229129862435,0.9785333190514701,0.0184449132104783,0.00012224376472268127,0.0017047732603203548,0.004912525511474745,0.00020141193196515715,1.1302440781481764e-05,8.500153961605101e-10,2.5549847695755854e-12,8.893270318258526e-06,5.175902487410938e-06,1.7413870243928867e-05,0.0016251146002859611,1.5253907821609415e-07,0.0015520026357766382,0.018760195859054446,1.0651000175577487e-05,6.2836813501611145e-09,0.0003650997588248486,0.0006704432762608356,0.0004127030480668167,0.0004963603156870102,7.31286905043455e-07,0.00010818239570984217,5.239033432258709e-10,5.639646300709679e-08,2.5675591721528884e-10,1.719425349308978e-05
1.5049249766428566e-05,0.10555857079020169,3.76,0.0,0.7403462997040017,0.9779196253780548,0.018991130242901316,0.0001224194920230447,0.0017071379989713627,0.005052232646978603,0.00020365376499436086,1.13029344987024e-05,8.49504920017704e-10,2.5534496743625168e-12,8.91183287867363e-06,5.173891267075704e-06,1.7426837627870892e-05,0.0016605809268927425,1.5257275790433816e-07,0.0015885253342101334,0.019324500912153403,1.0681168351464242e-05,6.288356211683467e-09,0.00036487078416246884,0.0006847284792859642,0.00042701521900734464,0.0005237502262307709,7.583919389250102e-07,0.00011200346673640491,5.242970063245401e-10,5.837026571925933e-08,2.657288807098696e-10,1.7483243620630368e-05
1.5369712119397323e-05,0.105560426593283,3.76,0.0,0.73966943863816,0.9773055793239731,0.019537690765760014,0.00012257828921096245,0.0017092441897046317,0.005192602290511928,0.00020583445022597912,1.1303424113077072e-05,8.489937026814834e-10,2.5519123790690613e-12,8.929990006184232e-06,5.171897653137908e-06,1.7437122943761917e-05,0.0016960374938006582,1.5260704706681493e-07,0.0016250263182131567,0.019889224566131635,1.0710257994625935e-05,6.292065309585496e-09,0.00036464167801519896,0.0006985553200565845,0.0004413249342112883,0.0005517065857359074,7.854752054529083e-07,0.00011582904489389407,5.24610028622742e-10,6.034405360446959e-08,2.747016192772731e-10,1.7764754882551204e-05
1.569017447236608e-05,0.10556229266371786,3.76,0.0,0.7389924052540168,0.9766912614300433,0.0200845210420375,0.0001227219643709343,0.0017111192672523124,0.005333604337294184,0.00020795567671306756,1.130390920384247e-05,8.48481787044344e-10,2.550373009994763e-12,8.94778502224773e-06,5.169919043344815e-06,1.7445013049277902e-05,0.0017314843246963017,1.5264184837854935e-07,0.0016615039425961276,0.020454284869588377,1.0738382168007789e-05,6.294911946026153e-09,0.0003644124704344657,0.0007119309033561354,0.0004556278282157207,0.0005802109224191458,8.125292574492712e-07,0.00011965767708318188,5.248510363665065e-10,6.231704076399833e-08,2.8367057389394195e-10,1.8039097723814055e-05
1.6010636825334837e-05,0.10556416868082497,3.76,0.0,0.7383152668338983,0.976076743508307,0.02063155523270686,0.00012285213964963635,0.0017127878625222514,0.0054752101665630805,0.00021001907065326228,1.1304389396018653e-05,8.479692117949674e-10,2.5488316810818066e-12,8.965256958484418e-06,5.1679530959922696e-06,1.7450765311380784e-05,0.0017669214396009128,1.5267707400319322e-07,0.0016979567397985044,0.021019608641699328,1.0765642383387392e-05,6.296988801988721e-09,0.0003641831882148155,0.0007248632105622196,0.0004699200046850879,0.000609245072267909,8.395477695233644e-07,0.00012348803327225457,5.25027768798564e-10,6.428850966743737e-08,2.9263249522939275e-10,1.830658367283413e-05
1.6331099178303594e-05,0.10556605432673179,3.76,0.0,0.7376380833293635,0.9754620895456786,0.021178734578551822,0.00012297026944824727,0.0017142720736304353,0.005617392559179495,0.00021202619840512372,1.1304864355712295e-05,8.474560118492341e-10,2.5472884951709144e-12,8.982440953096732e-06,5.1659977053925055e-06,1.745461047584412e-05,0.0018023488550691566,1.527126447082339e-07,0.0017343834013224127,0.021585130567692196,1.0792129710575362e-05,6.298378970956893e-09,0.0003639538552310834,0.0007373609506198712,0.00048419798976468705,0.0006387912113876323,8.665253949823067e-07,0.00012731889657318778,5.251471644737448e-10,6.625780558528977e-08,3.0158441842015436e-10,1.856752377365081e-05
1.665156153127235e-05,0.10556794928726852,3.76,0.0,0.7369609081289138,0.9748473565189916,0.021726006662789017,0.00012307765699593514,0.0017155917134789058,0.005760125619711421,0.00021397856942865714,1.1305333785789687e-05,8.469422187379742e-10,2.5457435451191425e-12,8.999368615364852e-06,5.164050979334679e-06,1.745675528630116e-05,0.0018377665843791954,1.527484890531176e-07,0.0017707827610010409,0.022150792382773746,1.0817925792608306e-05,6.299156902318136e-09,0.00036372449274250284,0.0007494334270993636,0.0004984586896152536,0.0006688318826610608,8.93457638394971e-07,0.0001311491540729011,5.252154400396015e-10,6.822433144722745e-08,3.1052363977448214e-10,1.882222723248735e-05
1.6972023884241108e-05,0.10556985325273027,3.76,0.0,0.7362837887489359,0.974232595129363,0.02227332474713327,0.00012317546941603596,0.0017167645353773958,0.0059033847029173895,0.00021587763913013375,1.130579742200345e-05,8.464278609405449e-10,2.5441969147965186e-12,9.016068359803012e-06,5.162111218499275e-06,1.7457384869136136e-05,0.0018731746377139244,1.527845426483768e-07,0.001807153779936857,0.02271654213663073,1.084310377214824e-05,6.29938926038741e-09,0.0003634951196667108,0.0007610904199925305,0.0005126993518379751,0.0006993500173417864,9.203407425761125e-07,0.00013497778837571973,5.252381619732681e-10,7.018754310195434e-08,3.1944769529833865e-10,1.9071000256474855e-05
