Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66)
7.824332053439394e-07,0.4829408322308842,3.76,0.0,0.6336165896825647,0.9987940573529546,4.829552817337779e-05,5.161965288184102e-05,0.0008622226530127422,0.00022214408224304857,0.0005525291886242856,1.1181838302293413e-09,1.4231631463278692e-11,9.895584010112463e-05,3.539273464410542e-05,0.0003040729431724855,4.6248856201414624e-06,1.4627009519777498e-05,9.245044892038912e-07,0.0001794189091081773,3.928738595057495e-05,1.0114817808572386e-05,9.508638047924312e-07,6.427179658556625e-08,3.1101207037359317e-07,8.669415593041144e-09,1.5589203758339578e-08,1.237661746304182e-10,3.285764449567494e-06,2.483570527134681e-08,6.301721010799284e-14,5.69252621919894e-10,6.223912869933671e-12,0.0007757772748852407,1.2102966804712114e-15,4.587151319381549e-11,1.9990628832959052e-09,4.775096036931746e-09,4.5440191243333157e-07,1.8454153278696528e-13,4.331814179547952e-18,3.0545819071099827e-13,8.90260475351099e-14,1.8370762333128352e-10,8.14031851999034e-16,2.534415364199727e-10,1.148532137782163e-09
8.019730995341776e-07,0.4829431992241396,3.76,0.0,0.6335761536533301,0.9987772093264626,5.180423029924926e-05,5.360711355590097e-05,0.0008885882808711725,0.00022353002795087257,0.0005778849264964005,1.1342831650247497e-09,1.4329062437065592e-11,0.0001002492321089262,3.565938928741687e-05,0.0003163953532673179,4.660661304306692e-06,1.5016428168519525e-05,9.682088749943327e-07,0.000187831392379747,4.0612527381158306e-05,1.0882868963717444e-05,1.0371796827361436e-06,7.238012267364416e-08,3.3790903836550154e-07,9.067666764426387e-09,1.7220527043767957e-08,1.3692163521767943e-10,3.403192258879889e-06,2.7914845240644114e-08,6.972827372461544e-14,5.929893813647117e-10,6.476524488156855e-12,0.0007757641904393868,1.3646885735343374e-15,4.9340806330539196e-11,2.1748273488779444e-09,5.183974503197127e-09,4.914370480232102e-07,2.0082789639459114e-13,5.023701279561959e-18,3.373408499241097e-13,9.803063501506363e-14,2.0854849301947128e-10,9.298005652332703e-16,2.9367429271629643e-10,1.2171095644709177e-09
8.215129937244157e-07,0.4829455746881015,3.76,0.0,0.6335353281226348,0.9987602111820147,5.544550343105672e-05,5.558426569876317e-05,0.0009150513788034163,0.00022483704379589673,0.0006035831543352679,1.1496423664913629e-09,1.4421092447064455e-11,0.00010148283246953955,3.591058382507304e-05,0.0003288089973885827,4.694365784504993e-06,1.5406267230729425e-05,1.012532282982487e-06,0.000196348265199171,4.19209216676923e-05,1.1685820146095718e-05,1.1297645553992232e-06,8.12367883256622e-08,3.6619108061281444e-07,9.471292933638927e-09,1.8997362763624175e-08,1.511724287340425e-10,3.5235334828831355e-06,3.127301455844384e-08,7.699888931354225e-14,6.172757780568238e-10,6.73505185533045e-12,0.0007757509893291354,1.5335509681726618e-15,5.2953910866435816e-11,2.35952649338282e-09,5.614305047004438e-09,5.302737165973366e-07,2.1794569137788482e-13,5.799363724920339e-18,3.7129189075971867e-13,1.0759757802056925e-13,2.3618969340202625e-10,1.058085540196798e-15,3.3877177250356613e-10,1.2871917409715731e-09
8.410528879146539e-07,0.4829479581692228,3.76,0.0,0.6334941249656558,0.9987430686686631,5.9218629502727446e-05,5.754925892909261e-05,0.0009416069268994408,0.00022606943726989382,0.0006296110655184062,1.164287533554075e-09,1.4508002571899609e-11,0.00010265923012746883,3.614716320747649e-05,0.00034130868939627175,4.7261122606637456e-06,1.5796484488170556e-05,1.0574516381521895e-06,0.00020496457511756286,4.321169000625782e-05,1.2524142826523617e-05,1.2288892729679685e-06,9.088527237710987e-08,3.9587601180224434e-07,9.880091859314628e-09,2.0930030596422264e-08,1.665891094895544e-10,3.6468640135675544e-06,3.4926105016320057e-08,8.486514282400482e-14,6.421286543083351e-10,6.999671533430258e-12,0.0007757376760271037,1.71774594876195e-15,5.6711133199451636e-11,2.553221736844415e-09,6.066462216561962e-09,5.709336517816817e-07,2.3590071846038177e-13,6.665596508998335e-18,4.073556157770812e-13,1.177381246944574e-13,2.6687333442085637e-10,1.1997945227771942e-15,3.8913293046924343e-10,1.3587287875757006e-09
8.60592782104892e-07,0.48295034923895497,3.76,0.0,0.6334525557080595,0.9987257872343773,6.31227720242052e-05,5.9500389494433095e-05,0.0009682501950581701,0.00022723128046679383,0.0006559562215516934,1.1782446189590296e-09,1.4590059756563292e-11,0.00010378094940101784,3.636992619056848e-05,0.0003538895262925171,4.756007748789575e-06,1.6187039495957953e-05,1.1029445213256019e-06,0.00021367558617444606,4.448406820936053e-05,1.33982911218322e-05,1.3348226415610386e-06,1.0136995440807594e-07,4.2698041128020267e-07,1.0293867113108118e-08,2.302928594369834e-08,1.832454239511026e-10,3.7732581386750864e-06,3.889032904324899e-08,9.336475711714563e-14,6.675650407428252e-10,7.2705611931099655e-12,0.0007757242547669556,1.918154819419913e-15,6.061266033760077e-11,2.75596199344549e-09,6.540808535874237e-09,6.134371294377619e-07,2.5469760704918885e-13,7.629440953021458e-18,4.4557412621195056e-13,1.284629696877547e-13,3.008537266616359e-10,1.3558644851881578e-15,4.451721638256853e-10,1.4316720463463371e-09
8.801326762951302e-07,0.4829527474921576,3.76,0.0,0.6334106315326359,0.9987083720406258,6.715698560482358e-05,6.143609488575629e-05,0.000994976726635298,0.0002283264229815394,0.0006826065455511646,1.1915393229228798e-09,1.4667517476999388e-11,0.00010485044493232147,3.6579627858185354e-05,0.00036654687275313873,4.784153417842913e-06,1.6577893532535225e-05,1.1489891582980738e-06,0.0002224767731899531,4.57373994077238e-05,1.4308702262822983e-05,1.4478309364827483e-06,1.127360759368389e-07,4.5951966786428207e-07,1.0712427977078744e-08,2.5306316812784675e-08,2.012183319509828e-10,3.9027885143496e-06,4.318220601783741e-08,1.0253710308584624e-13,6.936021058979952e-10,7.547899155359293e-12,0.0007757107295571038,2.1356773423832294e-15,6.465856599055374e-11,2.9677841073106433e-09,7.037695049676187e-09,6.578030190344611e-07,2.74339855877057e-13,8.69817621846887e-18,4.859874309325085e-13,1.3978228431094797e-13,3.3839722227166054e-10,1.527260705583536e-15,5.07318887760474e-10,1.5059741535806546e-09
8.996725704853684e-07,0.4829551525458906,3.76,0.0,0.6333683632861529,0.9986908279763947,7.132022511759808e-05,6.335494828098301e-05,0.0010217823229906858,0.00022935850409783466,0.000709550315465649,1.2041970029073822e-09,1.4740616377963074e-11,0.00010587009787205887,3.677698200904989e-05,0.00037927634650503577,4.810644908666867e-06,1.6969009547037148e-05,1.1955644084094666e-06,0.00023136381567927852,4.6971126957702396e-05,1.525579705635084e-05,1.5681774534893751e-06,1.2502970183459133e-07,4.935080247311358e-07,1.1135589336938663e-08,2.777273994818887e-08,2.2058801971807563e-10,4.0355261434936875e-06,4.781854867058972e-08,1.124232065630692e-13,7.202571095183622e-10,7.831863968046763e-12,0.0007756971042023257,2.3712309770341022e-15,6.884881649971832e-11,3.188713298437461e-09,7.55746186304597e-09,7.040488350229808e-07,2.9482987461944274e-13,9.879310274748917e-18,5.286335596400251e-13,1.5170574750191991e-13,3.797820075266788e-10,1.7149758268034878e-15,5.760170827271959e-10,1.5815890958945542e-09
9.192124646756065e-07,0.4829575640381495,3.76,0.0,0.6333257614863776,0.9986731596716688,7.561135449273041e-05,6.525565287907005e-05,0.0010486630288866212,0.00023033096430701846,0.0007367761570992727,1.2162425975447213e-09,1.480958488464226e-11,0.0001068422131069775,3.6962663414618253e-05,0.00039207380450130043,4.835572635758357e-06,1.7360352104865497e-05,1.242649752672178e-06,0.00024033259149810443,4.818478758366435e-05,1.6239980341036846e-05,1.6961220977744833e-06,1.3829768206361357e-07,5.289586241251715e-07,1.1563171572122988e-08,3.0440596271876954e-08,2.4143790501513913e-10,4.171540359529761e-06,5.2816449610687953e-08,1.230657511454807e-13,7.475473593358908e-10,8.122634015404136e-12,0.0007756833823014624,2.625750121869868e-15,7.318327661018976e-11,3.418763615490612e-09,8.100438672843079e-09,7.521907879515157e-07,3.161690261768191e-13,1.1180570886130887e-17,5.735486781071893e-13,1.6424257705743887e-13,4.2529784970286034e-10,1.920028902110518e-15,6.517248179881546e-10,1.6584722522400517e-09
9.387523588658447e-07,0.4829599816267287,3.76,0.0,0.6332828363292159,0.9986553715103486,8.002915513552041e-05,6.713703617356778e-05,0.0010756151186892176,0.00023124705619764324,0.0007642730369794918,1.2277005630399971e-09,1.4874639788907956e-11,0.0001077690173752336,3.713730995502082e-05,0.00040493532984753913,4.85902207282341e-06,1.7751887332112362e-05,1.290225281548186e-06,0.0002493791703028012,4.93780047728899e-05,1.726164143624001e-05,1.8319210099657006e-06,1.5258761382973051e-07,5.658835516589786e-07,1.1995000443378856e-08,3.332234569308028e-08,2.638546347121137e-10,4.310898815225731e-06,5.819326800797526e-08,1.3450907710355185e-13,7.754901711466036e-10,8.420387158653672e-12,0.0007756695672567588,2.9001853615130754e-15,7.766171508416397e-11,3.6579383927462338e-09,8.666945288447503e-09,8.022438350790408e-07,3.3835766936541455e-13,1.2609896491436769e-17,6.207672046085901e-13,1.7740156075328543e-13,4.752458012947948e-10,2.1434644352675594e-15,7.349137557180207e-10,1.7365804234783524e-09
9.582922530560829e-07,0.48296240498812104,3.76,0.0,0.633239597695941,0.9986374676426124,8.457233396643663e-05,6.899804420211231e-05,0.001102635083335191,0.00023210985474650408,0.0007920302551038864,1.2385948207829923e-09,1.4935986810829974e-11,0.00010865265815604922,3.7301524639130636e-05,0.00041785721944283033,4.881074022914504e-06,1.8143582859285815e-05,1.3382716824419214e-06,0.00025849980688544185,5.0550482433176004e-05,1.8321154583974916e-05,1.97582622839467e-06,1.6794780422264268e-07,6.042938800461771e-07,1.243090697839792e-08,3.6430861340249736e-08,2.8792807512402096e-10,4.453667476315412e-06,6.396661645511279e-08,1.4679917656082885e-13,8.04102832033921e-10,8.725300406367825e-12,0.000775655662299231,3.1955027208364003e-15,8.228381015615199e-11,3.906230709139734e-09,9.257292140098621e-09,8.542217303214418e-07,3.6139520182199627e-13,1.4175426716566357e-17,6.70321926351771e-13,1.9119108702654476e-13,5.299378645311905e-10,2.3863514209904302e-15,8.260686393954245e-10,1.8158718508804182e-09
9.77832147246321e-07,0.4829648338164872,3.76,0.0,0.6331960551604772,0.998619451996773,8.923953108333229e-05,7.083773580585198e-05,0.0011297196180255539,0.00023292226704258327,0.0008200374375978951,1.248948714938965e-09,1.4993821135977814e-11,0.00010949520322511142,3.745587751451894e-05,0.00043083597229829186,4.901804873910439e-06,1.8535407764758206e-05,1.386770226974166e-06,0.00026769093443954853,5.170199882087827e-05,1.9418879383493524e-05,2.1280853866478105e-06,1.8442723341100245e-07,6.44199712121054e-07,1.2870727356037455e-08,3.9779423269007904e-08,3.137512954905761e-10,4.5999106196193e-06,7.015434803250806e-08,1.5998368512289565e-13,8.334025665834272e-10,9.037549613025302e-12,0.0007756416704840006,3.5126829280594743e-15,8.704915483131055e-11,4.16362384745274e-09,9.871780773315964e-09,9.081370733767618e-07,3.852801029372086e-13,1.588549304655532e-17,7.222441147069689e-13,2.056191750485129e-13,5.896966194360767e-10,2.6497823914530015e-15,9.256867701399513e-10,1.8963062249370624e-09
9.973720414365592e-07,0.48296726782267946,3.76,0.0,0.6331522179967144,0.9986013282906089,9.402932704707519e-05,7.265527693104723e-05,0.001156865610607825,0.0002336870414754219,0.0008482845293149544,1.2587849788223725e-09,1.5048327929338665e-11,0.00011029864077081505,3.7600907472814334e-05,0.0004438682784964048,4.921286840058156e-06,1.892733251833622e-05,1.4357027581009082e-06,0.0002769491578097752,5.283240074579262e-05,2.055516121826763e-05,2.2889414452674173e-06,2.020755184531595e-07,6.856102230186909e-07,1.3314302789605961e-08,4.3381711699984694e-08,3.414205450076107e-10,4.749690835371399e-06,7.677454359655979e-08,1.7411187016045118e-13,8.634065059317264e-10,9.357309204287282e-12,0.0007756275946934327,3.852720688381972e-15,9.195726203062561e-11,4.430091751793144e-09,1.0510704328131168e-08,9.64001357897201e-07,4.1000997664255014e-13,1.7748609725668205e-17,7.765636380745934e-13,2.206935039754196e-13,6.548548188470208e-10,2.9348724740737217e-15,1.0342774745186422e-09,1.977844685887147e-09
9.999999999999997e-07,0.4829697067333209,3.76,0.0,0.6331463002645575,0.998598882747243,9.468278980050386e-05,7.289799081443437e-05,0.0011605210557155572,0.00023378640592831862,0.0008521013060738974,1.2600695942263964e-09,1.5055414438890992e-11,0.00011040381769736283,3.76197295757652e-05,0.00044562493251365504,4.923815480620367e-06,1.898004931625109e-05,1.4423159369829376e-06,0.00027819925588401664,5.298281429421042e-05,2.071094165780578e-05,2.3112441295968536e-06,2.0454096190364505e-07,6.912948555684793e-07,1.3374238181051257e-08,4.3886306645249594e-08,3.4528802872125236e-10,4.77010823857249e-06,7.769889000588407e-08,1.7608673360539858e-13,8.674964430917125e-10,9.400896662430625e-12,0.0007756256953565303,3.900251396745682e-15,9.262822464798341e-11,4.466620059617999e-09,1.059851411699641e-08,9.716639179896551e-07,4.134002428690905e-13,1.8011329745245576e-17,7.840536351325467e-13,2.2277058502712468e-13,6.640484754714358e-10,2.9749286284402534e-15,1.0495947073567983e-09,1.9888931358144687e-09
1.0169119356267973e-06,0.4829697067333209,3.76,0.0,0.6331080951858181,0.9985831000421594,9.894024979389494e-05,7.444993500163687e-05,0.0011840701306085443,0.00023440677641893852,0.0008767617864075948,1.2681257089344677e-09,1.5099682826710934e-11,0.00011106487997527344,3.773712395608793e-05,0.00045695100875460743,4.939588190310939e-06,1.931932892530439e-05,1.4850516771349238e-06,0.00028627124677266523,5.3941598056468244e-05,2.173033167514657e-05,2.4586324563211767e-06,2.2094287777837336e-07,7.285337014039228e-07,1.3761479409646038e-08,4.7251799840007276e-08,3.710352238451855e-10,4.903069033449792e-06,8.384549930968642e-08,1.8923461598596216e-13,8.941316594924589e-10,9.684751927520098e-12,0.000775613437667208,4.216623969672443e-15,9.700756958653412e-11,4.705599481710271e-09,1.1174348002045741e-08,1.0218250185901577e-06,4.3558159389296256e-13,1.9773464469019198e-17,8.333090716870381e-13,2.364214412188136e-13,7.257549539352433e-10,3.242758465380885e-15,1.152361567191875e-09,2.0604498172100198e-09
1.0364518298170355e-06,0.4829721502899359,3.76,0.0,0.6330636954235214,0.9985647705800648,0.00010397078117972575,7.622107338607708e-05,0.00121133041888047,0.0002350839284391201,0.00090545976889286,1.2769923457004604e-09,1.5148052404133296e-11,0.00011179575198032031,3.7865008569739086e-05,0.000470081204559387,4.9567734641879625e-06,1.9711370071218195e-05,1.5347999307173438e-06,0.00029565412938565536,5.502955840591016e-05,2.2944708955507794e-05,2.6373913594786723e-06,2.410800963853555e-07,7.729775896615856e-07,1.421210814662983e-08,5.140414633739743e-08,4.0269784859385453e-10,5.060104453221874e-06,9.138571442796026e-08,2.054044061462019e-13,9.255948892137597e-10,1.0020048626102513e-11,0.000775599201996822,4.6054133014197716e-15,1.0219944509125755e-10,4.990103661583877e-09,1.1862989495920956e-08,1.081617477155629e-06,4.619909347163798e-13,2.1968909375446364e-17,8.925078038851069e-13,2.528100696299001e-13,8.027487937724713e-10,3.574597925103162e-15,1.280470811489368e-09,2.144085633112008e-09
1.0559917240072737e-06,0.48297459824812733,3.76,0.0,0.6330190271273767,0.9985463430534264,0.00010911936316347185,7.796814597689126e-05,0.001238643877831517,0.00023572082005157748,0.000934369333231071,1.2854056600814046e-09,1.5193594626172468e-11,0.00011249301117302629,3.798501660703571e-05,0.00048325606883982506,4.972903675842357e-06,2.0103430267657102e-05,1.5849309977777249e-06,0.0003050948854328684,5.609630229465919e-05,2.4198598278257123e-05,2.8254458081661208e-06,2.625384917974007e-07,8.189485229814291e-07,1.4666044613857551e-08,5.585358741927274e-08,4.365140125839412e-10,5.220854676726758e-06,9.941387935960387e-08,2.226753030473938e-13,9.578128862315929e-10,1.036336803623418e-11,0.0007755848901202755,5.020121087939792e-15,1.0753219059943623e-10,5.283552924168236e-09,1.2576899442259377e-08,1.1433871869890694e-06,4.892332297247424e-13,2.434395231909534e-17,9.541861384490326e-13,2.6986621350380667e-13,8.861969024637659e-10,3.931568294019779e-15,1.4191473807267077e-09,2.228717560878181e-09
1.0755316181975118e-06,0.4829770503768016,3.76,0.0,0.6329740984439532,0.9985278204411675,0.0001143844036371811,7.969069189810885e-05,0.001266008062204505,0.00023631964705328156,0.000963481624934458,1.293385745329945e-09,1.5236459273975853e-11,0.00011315833673438293,3.809757849007383e-05,0.0004964729571515927,4.9880365069703326e-06,2.0495484999106505e-05,1.6354288765158725e-06,0.0003145907399908186,5.714189838655842e-05,2.549229227456149e-05,3.0230180243225652e-06,2.853698808069508e-07,8.664523672880561e-07,1.5123148990778667e-08,6.061532875631366e-08,4.725923415249646e-10,5.3853756449279215e-06,1.0794886400541673e-07,2.411029251558088e-13,9.908021497899433e-10,1.0714876605054639e-11,0.0007755705043574404,5.461790937026341e-15,1.1300504718747579e-10,5.585888347336146e-09,1.3316341815544563e-08,1.2071416765968828e-06,5.173030009948966e-13,2.690774834198538e-17,1.0183693925341126e-12,2.8759646330803634e-13,9.76468137323171e-10,4.314866038587246e-15,1.5689433228206219e-09,2.314312418889827e-09
1.09507151238775e-06,0.4829795064574344,3.76,0.0,0.6329289172559697,0.9985092055609841,0.00011976428191189529,8.138833035359942e-05,0.0012934206703780118,0.00023688248545181858,0.0009927880712207178,1.3009520132189791e-09,1.5276788353608744e-11,0.00011379333440034723,3.8203101131643777e-05,0.0005097293693436361,5.002226489154756e-06,2.0887510871112034e-05,1.6862780714359605e-06,0.0003241390571338385,5.816645909155058e-05,2.682607137421857e-05,3.2303246802374627e-06,3.0962654703714427e-07,9.154942559782077e-07,1.5583285907024757e-08,6.57049370985349e-08,5.110444449139266e-10,5.553721676774797e-06,1.1700970639038138e-07,2.607444220087145e-13,1.0245789683022146e-09,1.1074738328787257e-11,0.0007755560469061305,5.931477004830391e-15,1.1861719937276064e-10,5.897043883181724e-09,1.4081574324450296e-08,1.2728875916842863e-06,5.461941022395954e-13,2.9669591222151906e-17,1.0850819898665451e-12,3.06007199087144e-13,1.0739391315210513e-09,4.725705824904948e-15,1.730420030542366e-09,2.4008383910547266e-09
1.1146114065779881e-06,0.48298196628337725,3.76,0.0,0.6328834911893448,0.9984905010778807,0.00012525735386865718,8.30607556272129e-05,0.0013208795361597638,0.0002374112980145134,0.0010222803737250056,1.308123194130519e-09,1.531471648542379e-11,0.00011439953838985584,3.830196922230619e-05,0.0005230229416809535,5.015525176214047e-06,2.127948555982506e-05,1.7374635804605825e-06,0.0003337373337958212,5.917013640893318e-05,2.8200204183589725e-05,3.4475768059217297e-06,3.353612093430292e-07,9.66078625438243e-07,1.6046324327378956e-08,7.113833172358496e-08,5.519848636581429e-10,5.7259454908184915e-06,1.2661560159403067e-07,2.8165844725125726e-13,1.0591594024315804e-09,1.1443114609737368e-11,0.0007755415198257164,6.430243357330156e-15,1.2436777939574962e-10,6.216946778758549e-09,1.4872848785856112e-08,1.3406307358862594e-06,5.758997582008296e-13,3.263890566721791e-17,1.1543475490308547e-12,3.251046125401672e-13,1.1789937645536552e-09,5.1653197241461876e-15,1.904147719529911e-09,2.4882649983195125e-09
