Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637)
2.7908986452404274e-07,0.16143254330698428,3.76,0.0,0.6579894680405755,0.9999996590253957,6.530009444813787e-09,1.676380913421731e-08,7.370187420624695e-07,3.8140964348207043e-07,2.1510010032093142e-07,1.908304038252495e-11,3.4139423674194346e-14,1.5771457591733893e-07,1.1771107583067478e-07,1.1975974908731155e-07,2.6132812864286854e-09,6.326478320509358e-08,1.8576925510176164e-08,5.374996497361959e-08,1.7026475935457396e-08,1.992005640985565e-09,9.714926375390489e-10,5.760221649627182e-14,4.1092415530729997e-13,1.3118044305908522e-12,8.018813696057228e-13,1.626829368257338e-17,1.577337722548038e-10,3.205600850839025e-15,5.479540934332826e-19
2.8660835468577075e-07,0.161432543976156,3.76,0.0,0.6579894378025415,0.9999996432392075,7.155825817209835e-09,1.782595821522794e-08,7.612145335983809e-07,3.8708498742041097e-07,2.2716261813479357e-07,1.9912025065201088e-11,3.4778440814273196e-14,1.6325642972349508e-07,1.21115211217407e-07,1.2733340063040976e-07,2.6900704235127315e-09,6.528181261728334e-08,1.988515646951072e-08,5.74077922529227e-08,1.809412468363122e-08,2.1559840038873885e-09,1.0163872243571024e-09,6.586341721940403e-14,4.59861095358506e-13,1.385728483737557e-12,8.631459523239744e-13,1.8101676869269684e-17,1.6198394022828644e-10,3.664583784229408e-15,6.114756919926172e-19
2.9412684484749875e-07,0.16143254464959705,3.76,0.0,0.657989407168341,0.9999996271681951,7.820617699738842e-09,1.8917625528193583e-08,7.856257178525199e-07,3.9259983104392843e-07,2.3955864504220793e-07,2.0749088181070518e-11,3.5406937427436677e-14,1.687710288654689e-07,1.2446499913534884e-07,1.3512123632989156e-07,2.7656499930702674e-09,6.731665207950859e-08,2.1246906002672453e-08,6.119147908364568e-08,1.9190793485738256e-08,2.3290926043105576e-09,1.0619349038381052e-09,7.506362443223565e-14,5.129646310957423e-13,1.461710591544473e-12,9.271982626062714e-13,2.008889457473636e-17,1.6623423862510743e-10,4.1756792590367955e-15,6.8048922470901115e-19
3.0164533500922675e-07,0.16143254532719958,3.76,0.0,0.6579893761406109,0.9999996108167251,8.525442112754254e-09,2.003818584048316e-08,8.102488392791448e-07,3.979587133142489e-07,2.522850472946525e-07,2.1593772245982708e-11,3.602515617222038e-14,1.7425485045671715e-07,1.2775939999012695e-07,1.4311977576589222e-07,2.839995074802304e-09,6.936920796051661e-08,2.2662418690045832e-08,6.51003644140442e-08,2.0315822886003763e-08,2.5115830876814335e-09,1.1081172615691948e-09,8.528093423979536e-14,5.704404048389716e-13,1.5397316449600431e-12,9.940780007758403e-13,2.2238409096803134e-17,1.7048467829060911e-10,4.7432188848920625e-15,7.553072160993618e-19
3.0916382517095476e-07,0.16143254600885584,3.76,0.0,0.6579893447221626,0.9999995941891292,9.271333152811501e-09,2.118699786716766e-08,8.350803780964097e-07,4.031660448307083e-07,2.653385722635927e-07,2.244563437741523e-11,3.6633333243352656e-14,1.7970461467282928e-07,1.3099756191461214e-07,1.5132547861585852e-07,2.9130850864726795e-09,7.143937567262854e-08,2.413188582476652e-08,6.913370978126935e-08,2.1468536700432283e-08,2.7037048368131644e-09,1.1549164140201796e-09,9.659738995695204e-14,6.324951363915667e-13,1.6197717840068885e-12,1.063823748758897e-12,2.4558887464342272e-17,1.7473527059408983e-10,5.371753169748784e-15,8.362501298006485e-19
3.1668231533268276e-07,0.16143254669445864,3.76,0.0,0.6579893129159663,0.9999995772897033,1.0059301450329177e-08,2.2363406376262696e-08,8.601167620538071e-07,4.0822611146035904e-07,2.7871586264175496e-07,2.3304245869460425e-11,3.723169855165185e-14,1.8511727308719269e-07,1.3417880573295472e-07,1.5973475607573412e-07,2.9849034380091255e-09,7.352704043599259e-08,2.5655447697119654e-08,7.3290704710776e-08,2.2648244110486796e-08,2.905704879866947e-09,1.202314993722726e-09,1.09099026462189e-13,6.993363151928538e-13,1.7018104864733441e-12,1.1364730023231935e-12,2.7059197925439122e-17,1.7898602742974606e-10,6.06605398037292e-15,9.236462362417647e-19
3.2420080549441076e-07,0.1614325473839011,3.76,0.0,0.6579892807251331,0.999999560122706,1.0890333701055162e-08,2.3566744169451482e-08,8.853543772571806e-07,4.1314307786540917e-07,2.9241346953209513e-07,2.4169191779908918e-11,3.782047589886043e-14,1.904899974961323e-07,1.3730261094569882e-07,1.683439813622036e-07,3.0554372090628384e-09,7.563207800608935e-08,2.72331958825793e-08,7.757047185609918e-08,2.3854241637283347e-08,3.1178278086502804e-09,1.2502961348563493e-09,1.2287590978378541e-13,7.7117190517204e-13,1.7858266496782368e-12,1.2120622024167809e-12,2.9748406425171587e-17,1.8323696121663e-10,6.831116738407649e-15,1.0178314794620783e-18
3.3171929565613877e-07,0.16143254807707733,3.76,0.0,0.6579892481529045,0.999999542692357,1.1765392266982944e-08,2.4796333943979454e-08,9.107895781146363e-07,4.1792099093095805e-07,3.064278645055717e-07,2.504007052909124e-11,3.839988314755907e-14,1.9582016921454595e-07,1.403686026712898e-07,1.7714949935782725e-07,3.1246768485390847e-09,7.775435536601724e-08,2.886517552120672e-08,8.19720718897973e-08,2.5085815001715732e-08,3.3403157064877605e-09,1.2988434592299258e-09,1.38022172045728e-13,8.482100626953903e-13,1.8717986658408506e-12,1.2906267656314755e-12,3.2635773081534986e-17,1.8748808489765774e-10,7.67216235907588e-15,1.1191493434464598e-18
3.3923778581786677e-07,0.16143254877388233,3.76,0.0,0.6579892152026358,0.9999995250028371,1.2685414842601996e-08,2.605149004113906e-08,9.364186964620491e-07,4.2256378309578074e-07,3.207554507021404e-07,2.5916493510152816e-11,3.8970132386295856e-14,2.011053688239582e-07,1.4337653948390923e-07,1.8614763545639404e-07,3.192615894717708e-09,7.98937313850116e-08,3.055138757795037e-08,8.649450815583328e-08,2.6342240875651556e-08,3.5734080849606055e-09,1.347941062647946e-09,1.546360419083847e-13,9.306588678680144e-13,1.9597044914797226e-12,1.3722011138145394e-12,3.5730748667148797e-17,1.9173941193770198e-10,8.594638940010313e-15,1.2279507183112343e-18
3.4675627597959477e-07,0.16143254947421234,3.76,0.0,0.6579891818777858,0.9999995070582857,1.3651314182497533e-08,2.733152008663288e-08,9.622380499241438e-07,4.270752755888797e-07,3.3539257304536074e-07,2.679808471044049e-11,3.953143009006318e-14,2.0634336635530416e-07,1.4632630209027637e-07,1.9533470366314268e-07,3.2592507146483997e-09,8.205005744461779e-08,3.229179107457802e-08,9.113673109342547e-08,2.7622788529209977e-08,3.8173418288475964e-09,1.3975735016508544e-09,1.7281987064582073e-13,1.0187260693505042e-12,2.049521711272969e-12,1.4568187028518343e-12,3.904297110369668e-17,1.959909563208089e-10,9.604223208080739e-15,1.3445937666428787e-18
3.542747661413228e-07,0.16143255017796476,3.76,0.0,0.6579891481819046,0.9999994888628008,1.4663977886452766e-08,2.8635726527962738e-08,9.88243949564326e-07,4.314591815744936e-07,3.5033552763696933e-07,2.7684480343683363e-11,4.0083977276256774e-14,2.1153211188917484e-07,1.4921788279080645e-07,2.0470701400178698e-07,3.3245802615680222e-09,8.422317803390085e-08,3.4086305285128025e-08,9.58976424421418e-08,2.8926721378990852e-08,4.0723511486367785e-09,1.4477257806190011e-09,1.9268015400678623e-13,1.1126188427617404e-12,2.1412275968274263e-12,1.544512050645438e-12,4.2582261975424674e-17,2.002427325465763e-10,1.0706821732373598e-14,1.469443790261597e-18
3.617932563030508e-07,0.16143255088503838,3.76,0.0,0.6579891141186219,0.9999994704204378,1.5724268238387303e-08,2.9963408073791425e-08,1.0144327068730373e-06,4.357191092081735e-07,3.6558057039286555e-07,2.8575328492659106e-11,4.0627969656245517e-14,2.1666972655689836e-07,1.520513756739363e-07,2.1426087927693062e-07,3.3886058491634365e-09,8.641293131502174e-08,3.59348118880733e-08,1.0077609923763136e-07,3.025329844192587e-08,4.338667540022106e-09,1.4983833392300234e-09,2.1432755000944364e-13,1.212543562656418e-12,2.234799160725554e-12,1.6353127643080672e-12,4.6358623067359614e-17,2.04494755625735e-10,1.1908571911647405e-14,1.602873097654945e-18
3.693117464647788e-07,0.1614325515953336,3.76,0.0,0.6579890796916391,0.9999994517352078,1.683302209566681e-08,3.131386103999093e-08,1.0408006401407337e-06,4.398585646064465e-07,3.811239249768036e-07,2.947028876204829e-11,4.116359778267437e-14,2.2175449392658255e-07,1.548269674960984e-07,2.239926212368849e-07,3.4513309415881268e-09,8.861914966044707e-08,3.783715706967798e-08,1.057709176069462e-07,3.160177569919389e-08,4.616519749846298e-09,1.5495320402598843e-09,2.3787689282180886e-13,1.3187055879882557e-12,2.3302132061770438e-12,1.7292515665958682e-12,5.038223293326654e-17,2.0874704107497252e-10,1.3215842744693166e-14,1.7452608723014493e-18
3.768302366265068e-07,0.16143255230875214,3.76,0.0,0.6579890449047179,0.9999994328110775,1.799105082550186e-08,3.268638060687916e-08,1.0673440802583414e-06,4.438809547324991e-07,3.9696179008357823e-07,3.036903194118911e-11,4.169104719262208e-14,2.267848517589266e-07,1.5754492920308081e-07,2.3389857617872739e-07,3.5127609582172292e-09,9.08416601630033e-08,3.9793153574094384e-08,1.1088087637200876e-07,3.297140737443605e-08,4.906133747992652e-09,1.6011581577181416e-09,2.6344720288114677e-13,1.4313090609020084e-12,2.4274463726193468e-12,1.8263583216003993e-12,5.4663443497788676e-17,2.1299960491104116e-10,1.4635235392099095e-14,1.8969930420800786e-18
3.843487267882348e-07,0.1614325530251978,3.76,0.0,0.6579890097616727,0.9999994136519686,1.9199140285310568e-08,3.4080261991967086e-08,1.0940593759853339e-06,4.4778959020024956e-07,4.1309034611978966e-07,3.127123967645288e-11,4.221049854673095e-14,2.3175938411816932e-07,1.6020560805122864e-07,2.4397510003478775e-07,3.5729030921873685e-09,9.308028511993908e-08,4.1802582696591035e-08,1.1610472046944827e-07,3.4361447130332595e-08,5.207732704762776e-09,1.6532483653082924e-09,2.911616934062424e-13,1.5505567186406305e-12,2.526475177574726e-12,1.926662059720084e-12,5.921277669671592e-17,2.1725246364419183e-10,1.617358353795665e-14,2.0584621499393388e-18
3.918672169499628e-07,0.16143255374457563,3.76,0.0,0.6579889742663627,0.9999993942617554,2.0458050844062158e-08,3.549480154237541e-08,1.120942898723137e-06,4.515876879991141e-07,4.295057613269846e-07,3.217660415296769e-11,4.272212776442023e-14,2.366768138240465e-07,1.6280942028938306e-07,2.5421857297736926e-07,3.6317661418227334e-09,9.533484249211759e-08,4.386519621701903e-08,1.2144116419473096e-07,3.5771149187447333e-08,5.521536973307915e-09,1.7057897252042802e-09,3.2114777345631546e-13,1.6766497183069512e-12,2.6272760550196593e-12,2.03019100193092e-12,6.404092115887695e-17,2.2150563427097472e-10,1.783795356003623e-14,2.230067225980229e-18
3.993857071116908e-07,0.1614325544667928,3.76,0.0,0.6579889384226835,0.9999993746442667,2.1768517441761775e-08,3.692929775091365e-08,1.1479910468291798e-06,4.55278374141718e-07,4.4620419738877684e-07,3.3084827785424456e-11,4.3226106155294984e-14,2.4153599523114577e-07,1.6535684436484132e-07,2.646254035761808e-07,3.689360354104211e-09,9.760514633941736e-08,4.598071827129947e-08,1.2688889427820644e-07,3.7199769369086465e-08,5.847764076711162e-09,1.7587696771345032e-09,3.535370476893751e-13,1.8097874741793222e-12,2.7298253905293124e-12,2.1369725833757084e-12,6.915872893272546e-17,2.2575913426644835e-10,1.9635644516907126e-14,2.412213661089855e-18
4.069041972734188e-07,0.16143255519175823,3.76,0.0,0.6579889022345616,0.9999993548032821,2.3131249684380496e-08,3.838305219964506e-08,1.1752002495045586e-06,4.5886468623672953e-07,4.631818145604278e-07,3.399562291770801e-11,4.3722600546859913e-14,2.4633590732257423e-07,1.678484146189907e-07,2.751920325406577e-07,3.745697279393257e-09,9.989100723337678e-08,4.814884715934414e-08,1.3244657280038118e-07,3.864656607575781e-08,6.1866286993472025e-09,1.8121760277649174e-09,3.8846531297122106e-13,1.950167507246527e-12,2.8340995534537977e-12,2.2470334762905362e-12,7.45772122602942e-17,2.300129815758376e-10,2.1574187960387952e-14,2.605313082246086e-18
4.144226874351468e-07,0.1614325559193826,3.76,0.0,0.6579888657059466,0.9999993347425338,2.4546931971674202e-08,3.985537043459571e-08,1.2025669702860568e-06,4.623495759889362e-07,4.80434776356444e-07,3.490871153110287e-11,4.421177340863944e-14,2.510756471053719e-07,1.7028471544050334e-07,2.859149360771737e-07,3.800789636673135e-09,1.0219223264807393e-07,5.036925708837758e-08,1.3811283995342856e-07,4.011080119265871e-08,6.538342682173476e-09,1.8659969403730957e-09,4.260725519842921e-13,2.0979853065985782e-12,2.9400749263358155e-12,2.3603996122866925e-12,8.030754040082849e-17,2.342671946056818e-10,2.366134758160238e-14,2.8097832295982185e-18
4.219411775968748e-07,0.16143255664957862,3.76,0.0,0.6579888288408056,0.9999993144657054,2.601622365546523e-08,4.1345562775109485e-08,1.2300877101712287e-06,4.6573591162861807e-07,4.979592538291263e-07,3.5823824960830914e-11,4.4693782972805924e-14,2.557544232955886e-07,1.7266637584602869e-07,2.967906288891627e-07,3.8546511886168525e-09,1.0450862733019383e-07,5.264159985109468e-08,1.4388631665565967e-07,4.1591740933474436e-08,6.9031150216315804e-09,1.920220924805334e-09,4.66502923983204e-13,2.2534342022870034e-12,3.0477279317657982e-12,2.477096204005693e-12,8.636103650608332e-17,2.3852179221451106e-10,2.5905118698784547e-14,3.0260478354144142e-18
4.294596677586028e-07,0.16143255738226076,3.76,0.0,0.6579887916431191,0.9999992939764307,2.753975922608371e-08,4.285294506120358e-08,1.2577590104033912e-06,4.6902648027221723e-07,5.157514294686284e-07,3.674070362068479e-11,4.516878335141784e-14,2.6037155028139605e-07,1.74994064460196e-07,3.0781566684634427e-07,3.90729662583449e-09,1.0683999364919707e-07,5.4965506438482585e-08,1.497656070254156e-07,4.308865662362987e-08,7.281151871860138e-09,1.9748368277091253e-09,5.099047528410985e-13,2.4167052492505515e-12,3.1570350568789245e-12,2.5971477661646185e-12,9.27491745489719e-17,2.427767937030917e-10,2.8313727594827107e-14,3.254536504974048e-18
4.369781579203308e-07,0.16143255811734558,3.76,0.0,0.6579887541168729,0.9999992732782945,2.911814852478262e-08,4.437683934213726e-08,1.2855774549416177e-06,4.722239902162459e-07,5.338075007528659e-07,3.765909673552759e-11,4.5636924650359915e-14,2.6492644235304475e-07,1.772684848685054e-07,3.189866493475425e-07,3.9587414596933205e-09,1.0918613192846793e-07,5.734058858747973e-08,1.5574930072058215e-07,4.4600825426005596e-08,7.672656549941473e-09,2.0298338230335388e-09,5.564305125278616e-13,2.5879871218891253e-12,3.2679728756710898e-12,2.7205781360084894e-12,9.948357630697884e-17,2.470322188042782e-10,3.0895630712395315e-14,3.495684599471646e-18
4.444966480820588e-07,0.1614325588547514,3.76,0.0,0.6579887162660565,0.9999992523748307,3.075197698005462e-08,4.591657450926841e-08,1.3135396726391742e-06,4.7533107316632417e-07,5.521236833735531e-07,3.8578762081435486e-11,4.6098353080078356e-14,2.694186081889017e-07,1.7949037131835887e-07,3.303002213999636e-07,4.009001923142353e-09,1.1154684075828482e-07,5.976644026394888e-08,1.6183597514968243e-07,4.6127531011999394e-08,8.077829543924195e-09,2.085201402790253e-09,6.062368101579365e-13,2.767466018859498e-12,3.3805180692851868e-12,2.8474104931860013e-12,1.065760084015008e-16,2.512880876725065e-10,3.3659513714245453e-14,3.749933120988577e-18
4.520151382437868e-07,0.16143255959439876,3.76,0.0,0.657988678094657,0.9999992312695237,3.2441805865887564e-08,4.747148687613755e-08,1.3416423391522613e-06,4.783502864031791e-07,5.706962141626962e-07,3.9499465733266785e-11,4.655321106320578e-14,2.7384764558722175e-07,1.8166048474506724e-07,3.417530754362703e-07,4.058094879009129e-09,1.1392191729142098e-07,6.224263908170515e-08,1.6802419756025782e-07,4.7668064180689996e-08,8.49686852338243e-09,2.140929368068187e-09,6.594843667419382e-13,2.955325577660426e-12,3.4946474444247708e-12,2.977667379064413e-12,1.14038379394048e-16,2.555444208729694e-10,3.66142904161909e-14,4.017728599578784e-18
4.595336284055148e-07,0.16143256033620984,3.76,0.0,0.6579886396066558,0.9999992099658075,3.418817258010085e-08,4.9040920708590444e-08,1.3698821785994767e-06,4.812841148873905e-07,5.895213537420851e-07,4.0420981819446725e-11,4.700163733916019e-14,2.782132364337009e-07,1.837796091011507e-07,3.533419528893602e-07,4.106037735270849e-09,1.1631115752215129e-07,6.476874765856346e-08,1.7431252701001734e-07,4.922172342873998e-08,8.929968352289544e-09,2.1970078202948943e-09,7.163379957726177e-13,3.1517467985718367e-12,3.610337950043096e-12,3.1113707154990305e-12,1.2188273694003268e-16,2.5980123937050487e-10,3.97691015999561e-14,4.299522982505945e-18
4.670521185672428e-07,0.16143256108010892,3.76,0.0,0.657988600806024,0.9999991884670645,3.59915909410033e-08,5.062422870762654e-08,1.398255964991036e-06,4.841349733046128e-07,6.085953889166781e-07,4.1343092283763544e-11,4.744376706580172e-14,2.8251514189524767e-07,1.8584854796862864e-07,3.650636455434284e-07,4.152848366833565e-09,1.1871435654940968e-07,6.734431491055335e-08,1.8069951622601292e-07,5.0787815473559824e-08,9.377321104000335e-09,2.2534271527380663e-09,7.769665797719444e-13,3.3569079775126137e-12,3.727566692429418e-12,3.248541823072245e-12,1.3012126500068187e-16,2.640585645182328e-10,4.3133313712949046e-14,4.595773525661384e-18
4.820890988906988e-07,0.1614325625738773,3.76,0.0,0.6579885222826863,0.9999991448977776,3.977152191084256e-08,5.382992266647944e-08,1.4553927307243641e-06,4.895970990333315e-07,6.47475436364566e-07,4.3188261833632285e-11,4.8309660177883315e-14,2.9092731093052886e-07,1.8983916382970744e-07,3.888929015533124e-07,4.243146376986763e-09,1.2356180835012144e-07,7.264195979009155e-08,1.9376366336800578e-07,5.395456865308851e-08,1.0315539823601513e-08,2.367251441752045e-09,9.102443290395436e-13,3.794149549119201e-12,3.966548176189768e-12,3.5333697321796173e-12,1.4783023385873798e-16,2.725748220479227e-10,5.0528526036463644e-14,5.233498028726804e-18
4.956223811818092e-07,0.16143256392468863,3.76,0.0,0.6579884505820139,0.9999991050513258,4.3373259664358295e-08,5.6756190449481266e-08,1.507242615607897e-06,4.942521088749249e-07,6.832820588501325e-07,4.484891164172435e-11,4.9068715785502614e-14,2.9827952862286904e-07,1.9326744205785512e-07,4.1076234241809904e-07,4.32072883048339e-09,1.2797018860808786e-07,7.757422534928944e-08,2.0584422325217017e-07,5.6840395995222806e-08,1.121055204557736e-08,2.4707684255236476e-09,1.0448812525934748e-12,4.219289021024634e-12,4.186666284454442e-12,3.801776820593086e-12,1.652412940533382e-16,2.802414083190014e-10,5.799890091627444e-14,5.86158231960414e-18
5.091556634729196e-07,0.1614325652811736,3.76,0.0,0.6579883779294076,0.9999990646232768,4.7166792575232166e-08,5.971777122873052e-08,1.5594787070858218e-06,4.986728411304791e-07,7.198387579326849e-07,4.650842946378982e-11,4.98093190046813e-14,3.054248514712991e-07,1.9654620872549836e-07,4.330146134198253e-07,4.394935159284811e-09,1.324205925412873e-07,8.265921970237777e-08,2.1822181807376414e-07,5.975614567596632e-08,1.2154605276633622e-08,2.575252946180164e-09,1.1945585998468283e-12,4.675389850604199e-12,4.4114207271222015e-12,4.081725404576338e-12,1.8412489931307755e-16,2.8790998472424417e-10,6.630355692731788e-14,6.543847438368223e-18
