Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6)
1.5304307560068854e-07,0.25409522068369156,3.76,0.0,0.7634916118274833,0.9999816421421065,3.1107214202028785e-07,1.1318706934098039e-06,6.354041164358923e-05,4.043757670998087e-05,1.3877545182404758e-05,3.374453032983036e-10,4.037313518387743e-12,9.924568867730737e-06,7.145843814103744e-06,8.18264861107365e-06,4.086475852529126e-07,1.6951010327179324e-06,7.811461228519977e-08,4.0682331580737855e-06,1.0686738480957544e-06
1.554236443922403e-07,0.2540952742187851,3.76,0.0,0.7634902334328728,0.9999811295072085,3.2856357657990335e-07,1.1750378752532792e-06,6.470304403377178e-05,4.0874074689638245e-05,1.438535393413193e-05,3.4555592763764363e-10,4.084836903203501e-12,1.0139144864760867e-05,7.273890424696475e-06,8.485474768860211e-06,4.162202590418061e-07,1.7233857307734537e-06,8.132156449954451e-08,4.231045279211177e-06,1.1085398739272632e-06
1.5780421318379205e-07,0.25409532799390455,3.76,0.0,0.7634888451104799,0.9999806110555518,3.4671569331027014e-07,1.2190035621072065e-06,6.587108101957574e-05,4.13059691206028e-05,1.4903019305812833e-05,3.536977689083699e-10,4.131958944854057e-12,1.0353695055152696e-05,7.40117468727552e-06,8.793664564524139e-06,4.2374974707294383e-07,1.751737331245672e-06,8.460190792188526e-08,4.397339156478537e-06,1.1490970015768442e-06
1.601847819753438e-07,0.2540953820075602,3.76,0.0,0.7634874468738398,0.9999800868358999,3.6554055694323925e-07,1.263762011799209e-06,6.704449132633418e-05,4.173330852819262e-05,1.5430527725818153e-05,3.618690543099948e-10,4.178682637094729e-12,1.0568171955782705e-05,7.527680378667952e-06,9.107185682091518e-06,4.3123499244047405e-07,1.7801558057110196e-06,8.795569330035401e-08,4.567113951523765e-06,1.1903384184428154e-06
1.6256535076689556e-07,0.25409543625823294,3.76,0.0,0.7634860387381233,0.9999795568967713,3.8505014300407996e-07,1.3093072721097744e-06,6.822324295577819e-05,4.2156140926684596e-05,1.5967864007196014e-05,3.7006804750371775e-10,4.225010957394319e-12,1.0782529598901105e-05,7.6533924383882e-06,9.426005153947004e-06,4.386750102409254e-07,1.8086411110631828e-06,9.138295315904693e-08,4.740368070450986e-06,1.232257144910388e-06
1.649459195584473e-07,0.2540954907443766,3.76,0.0,0.763484620720071,0.9999790212864367,4.052563350586876e-07,1.355633188913169e-06,6.940730323076762e-05,4.257451382431923e-05,1.651501140952304e-05,3.7829304806125127e-10,4.270946866928899e-12,1.0996723498061035e-05,7.778296920539141e-06,9.750089403930881e-06,4.460688859412056e-07,1.8371931899408157e-06,9.488370246669757e-08,4.917099185718844e-06,1.2748460424733148e-06
1.6732648834999907e-07,0.25409554546442226,3.76,0.0,0.7634831928379296,0.9999784800529165,4.261709219014583e-07,1.4027334146433931e-06,7.059663884185076e-05,4.298847422858723e-05,1.707195170338913e-05,3.865423908852872e-10,4.316493310576739e-12,1.1210710612563817e-05,7.902380944585824e-06,1.0079404291281476e-05,4.534157727633421e-07,1.8658119711729018e-06,9.845793933148662e-08,5.097304258943377e-06,1.3180978221478592e-06
1.6970705714155082e-07,0.2540956004167737,3.76,0.0,0.7634817551113923,0.9999779332439761,4.4780559496782343e-07,1.4506014160167073e-06,7.179121589000656e-05,4.3398068650903986e-05,1.7638665229424368e-05,3.948144456861837e-10,4.361653216905193e-12,1.142444931525264e-05,8.025632651522563e-06,1.0413915149796023e-05,4.607148881048601e-07,1.8944973701837365e-06,1.0210564561508754e-07,5.280979561639073e-06,1.3620050521336488e-06
1.7208762593310257e-07,0.25409565559981806,3.76,0.0,0.7634803075615328,0.9999773809071261,4.701719454611365e-07,1.4992304826523033e-06,7.299099993317675e-05,4.3803343111781595e-05,1.8215130963044253e-05,4.0310761639748586e-10,4.406429498150781e-12,1.163789935663067e-05,8.14804115598323e-06,1.075358683055078e-05,4.6796550972927836e-07,1.9232492894445932e-06,1.058267876000633e-07,5.468120698353496e-06,1.4065601663386958e-06
1.768487635162061e-07,0.2540957666514411,3.76,0.0,0.7634773830826342,0.9999762598384343,5.171455247421911e-07,1.5987441406543468e-06,7.540604880645793e-05,4.460111381278237e-05,1.9397228534787395e-05,4.197510884628687e-10,4.494842752663526e-12,1.2063779109108339e-05,8.390289576766607e-06,1.1448269920910343e-05,4.823186708353991e-07,1.9809522367876078e-06,1.1348917029356435e-07,5.8527797083241415e-06,1.4975831665026317e-06
1.811337873409993e-07,0.2540958673703238,3.76,0.0,0.7634747176932656,0.9999752324424239,5.620382158384272e-07,1.69083864131887e-06,7.75970456600273e-05,4.530478500082421e-05,2.049423228296311e-05,4.347870969294875e-10,4.573131564947527e-12,1.2445706779856279e-05,8.60533844061408e-06,1.2090773713610383e-05,4.9506456885169e-07,2.0331111613675088e-06,1.206358317632973e-07,6.2107690549863306e-06,1.58164128207464e-06
1.854188111657925e-07,0.2540959688107955,3.76,0.0,0.7634720208606273,0.999974187862843,6.094769471334139e-07,1.7852874330139876e-06,7.980435726135971e-05,4.5995153363739124e-05,2.1622450292696756e-05,4.4986820002621616e-10,4.650221976188745e-12,1.2826132413539274e-05,8.817525682711867e-06,1.2749434152856479e-05,5.076446092172258e-07,2.0854835499066443e-06,1.280192579666337e-07,6.579891275932877e-06,1.6676756123289592e-06
1.8970383499058568e-07,0.25409607096291403,3.76,0.0,0.7634692927498197,0.9999731263671582,6.595253671508276e-07,1.8820460394629304e-06,8.202776844008508e-05,4.6672470235656474e-05,2.2781718228819295e-05,4.649862513016125e-10,4.726130379689901e-12,1.3204866582495018e-05,9.026817326340576e-06,1.3424033801755607e-05,5.200564377960544e-07,2.1380684213479874e-06,1.3563877092712055e-07,6.960099493137725e-06,1.7556382132127116e-06
1.9398885881537887e-07,0.2540961738166382,3.76,0.0,0.7634665335361128,0.9999720482199638,7.122458926641989e-07,1.98106872978449e-06,8.426706127167119e-05,4.733698220180024e-05,2.3971861704235058e-05,4.801334197043271e-10,4.8008729973579775e-12,1.3581731740608777e-05,9.233186455273565e-06,1.4114352912163147e-05,5.322981440130338e-07,2.1908646906603745e-06,1.4349357505756266e-07,7.35134146609859e-06,1.8454803171714596e-06
1.9827388264017206e-07,0.2540962773618629,3.76,0.0,0.7634637434041011,0.9999709536829486,7.676996759346596e-07,2.0823086427924575e-06,8.652201562754457e-05,4.798893118794582e-05,2.5192697114753556e-05,4.953021800573586e-10,4.874465879864195e-12,1.3956561682633584e-05,9.436612611918673e-06,1.4820169937117213e-05,5.443682231917628e-07,2.2438711754711684e-06,1.5158276615863764e-07,7.75355993162805e-06,1.9371524512321576e-06
2.0255890646496525e-07,0.25409638158842357,3.76,0.0,0.7634609225469163,0.999969843014872,8.259465753111023e-07,2.1857179054300955e-06,8.879240967847662e-05,4.862855454871788e-05,2.64440324184309e-05,5.104853037539923e-10,4.9469249068856284e-12,1.4329201024102229e-05,9.637081239225617e-06,1.5541262000664144e-05,5.562655430151864e-07,2.297086602412498e-06,1.5990533986877487e-07,8.166692928986725e-06,2.0306045485448184e-06
2.0684393028975844e-07,0.25409648648612665,3.76,0.0,0.7634580711654975,0.9999687164715385,8.870451292198735e-07,2.2912477446349322e-06,9.107802035205184e-05,4.925608515384109e-05,2.772566785821776e-05,5.256758497523181e-10,5.018265787410185e-12,1.4699504705457378e-05,9.834583168579197e-06,1.6277405323742926e-05,5.679893119611209e-07,2.350509613140764e-06,1.6846019951174186e-07,8.5906741082985e-06,2.1257860527901566e-06
2.1112895411455163e-07,0.254096592044761,3.76,0.0,0.7634551894679076,0.9999675743057808,9.510525331734936e-07,2.39884859363323e-06,9.337862375108235e-05,4.9871751472893316e-05,2.903739663681156e-05,5.408671558052389e-10,5.088504060105442e-12,1.5067337516291559e-05,1.002911414687011e-05,1.7028375612387266e-05,5.795390491067644e-07,2.4041387700817787e-06,1.7724616342441246e-07,9.025433024929645e-06,2.2226460164789503e-06
2.1541397793934482e-07,0.2540966982541169,3.76,0.0,0.7634522776686972,0.9999664167674427,1.0180246195412819e-06,2.508470192953003e-06,9.569399553575149e-05,5.047577765842718e-05,3.0379005546698322e-05,5.560528299277828e-10,5.157655093739557e-12,1.543257363894496e-05,1.0220674399056709e-05,1.7793948412066168e-05,5.909145563410797e-07,2.4579725619145926e-06,1.8626197180294333e-07,9.470895420501965e-06,2.3211331935252245e-06
2.19699001764138e-07,0.25409680510399846,3.76,0.0,0.7634493359883096,0.9999652441033658,1.0880158399334578e-06,2.620061686435321e-06,9.80239112722503e-05,5.1068383627580935e-05,3.17502755586082e-05,5.7122674208887e-10,5.225734087651688e-12,1.5795096210350973e-05,1.0409268223034398e-05,1.8573899431225794e-05,6.021158932841418e-07,2.5120094088086353e-06,1.9550629310880213e-07,9.926983491286843e-06,2.4211961264227863e-06
2.239840255889312e-07,0.25409691258423733,3.76,0.0,0.7634463646525264,0.9999640565573815,1.1610792501346982e-06,2.733571712262203e-06,0.00010036814675007594,5.1649785142125746e-05,3.3150982370453186e-05,5.863830161329828e-10,5.292756072274657e-12,1.6154796902138633e-05,1.0594903615387245e-05,1.9368004835510683e-05,6.131433542219642e-07,2.566247667414892e-06,2.049777300516931e-07,1.0393616144014483e-05,2.522783228092159e-06
2.2826904941372439e-07,0.2540970206847045,3.76,0.0,0.7634433638919487,0.9999628543703021,1.237266497491175e-06,2.8489484891529474e-06,0.00010272647827036808,5.222019388699051e-05,3.458089691933626e-05,6.015160219267033e-10,5.358735909710057e-12,1.651157551842641e-05,1.0777591926190928e-05,2.017604151445461e-05,6.239974464717301e-07,2.620685635618867e-06,2.1467482517157302e-07,1.0870709239494955e-05,2.625842858586709e-06
2.3255407323851758e-07,0.25409712939532064,3.76,0.0,0.7634403339415157,0.9999616377799174,1.31662781061171e-06,2.966139897948189e-06,0.00010509868290734951,5.277981754728987e-05,3.6039785858998066e-05,6.166203677236029e-10,5.42368829434913e-12,1.6865339610547497e-05,1.0957347540693015e-05,2.099778732278918e-05,6.346788702591004e-07,2.6753215570661687e-06,2.2459606604552573e-07,1.1358175824605215e-05,2.7303233969200655e-06
2.3683909706331076e-07,0.25409723870606615,3.76,0.0,0.7634372750400535,0.9999604070209935,1.3992119912327738e-06,3.0850935588335046e-06,0.0001074845387449568,5.332885988390149e-05,3.752741200515483e-05,6.316908927387417e-10,5.487627753538121e-12,1.7216004107811536e-05,1.1134187585542252e-05,2.1833021298652724e-05,6.451885003042504e-07,2.730153625473233e-06,2.3473989014809158e-07,1.18559263532828e-05,2.8361733083087293e-06
2.4112412088810393e-07,0.2540973486069894,3.76,0.0,0.763434187429856,0.9999591623252716,1.4850664081201606e-06,3.205756904400778e-06,0.00010988382509074579,5.3867520807620525e-05,3.9043534751079076e-05,6.467226599268671e-10,5.55056864828777e-12,1.7563490963611696e-05,1.130813165760518e-05,2.2681523860633175e-05,6.555273689662146e-07,2.785179988732976e-06,2.451046893896218e-07,1.2363868897027157e-05,2.9433412070679066e-06
2.454091447128971e-07,0.254097459088215,3.76,0.0,0.7634310713562914,0.9999579039214729,1.5742369929032453e-06,3.32807724870522e-06,0.00011229632266896004,5.4395996451915145e-05,4.058791045551823e-05,6.617109489598123e-10,5.612525174021899e-12,1.790772881632462e-05,1.1479201573768348e-05,2.354307698522314e-05,6.656966506352233e-07,2.840398752823179e-06,2.556888143532332e-07,1.2881909345307762e-05,3.0517759153530634e-06
2.496941685376903e-07,0.2540975701399503,3.76,0.0,0.763427927067437,0.9999566320353019,1.666768237744629e-06,3.4520018524654375e-06,0.00011472181379429911,5.491447924430486e-05,4.2160292804680414e-05,6.76651249398887e-10,5.673511361363861e-12,1.824865266449016e-05,1.1647421140301525e-05,2.441746436608976e-05,6.756976472389386e-07,2.895807985524877e-06,2.6649057824887255e-07,1.340995159625001e-05,3.161426517925964e-06
2.539791923624835e-07,0.2540976817524917,3.76,0.0,0.763424754813739,0.9999553468894546,1.7627031947443478e-06,3.5774779845658348e-06,0.00011716008252774813,5.5423157976387696e-05,4.376043314986657e-05,6.915392540572757e-10,5.733541076962232e-12,1.8586203555713868e-05,1.1812815940371591e-05,2.5304471556544067e-05,6.855317748858063e-07,2.9514057199585765e-06,2.775082606027851e-07,1.3947897737999887e-05,3.2722424131340754e-06
2.582642161872767e-07,0.2540977939162304,3.76,0.0,0.7634215548476917,0.9999540487036255,1.8620834769761452e-06,3.7044529800259742e-06,0.00011961091481585436,5.592221787254349e-05,4.538808082236292e-05,7.063708525471187e-10,5.792628024351042e-12,1.892032828871727e-05,1.1975413138321357e-05,2.6203886096568092e-05,6.95200551618622e-07,3.007189957946391e-06,2.887401107002728e-07,1.4495648221180618e-05,3.3841733602963057e-06
2.625492400120699e-07,0.254097906621657,3.76,0.0,0.7634183274235423,0.9999527376945193,1.9649492610580166e-06,3.832874294593943e-06,0.000122074098614841,5.641184065733979e-05,4.7042983427203056e-05,7.211421250061757e-10,5.8507857448413535e-12,1.9250979127987737e-05,1.2135241299424633e-05,2.7115497625662123e-05,7.047055861497979e-07,3.0631586732077794e-06,3.001843507985015e-07,1.5053102022835246e-05,3.4971695236786994e-06
2.6683426383686307e-07,0.2540980198593658,3.76,0.0,0.7634150727970136,0.9999514140758632,2.071339291166692e-06,3.96268955610798e-06,0.0001245494240008109,5.689220462166471e-05,4.872488711724953e-05,7.358493359994192e-10,5.908027618446152e-12,1.957811353052587e-05,1.2292330223962722e-05,2.8039097982642728e-05,7.140485674570162e-07,3.1193098143959457e-06,3.118391791246504e-07,1.5620156802215373e-05,3.611181513228622e-06
2.7111928766165626e-07,0.25409813362005906,3.76,0.0,0.7634117912250452,0.9999500780584193,2.18129088441136e-06,4.0938466127616205e-06,0.00012703668326711243,5.736348468760989e-05,5.0433536848854654e-05,7.504889285911702e-10,5.964366864835553e-12,1.990169388422009e-05,1.2446710794577193e-05,2.8974481293413317e-05,7.232312551881005e-07,3.175641307981489e-06,3.237027726734665e-07,1.6196709048753748e-05,3.7261604222249938e-06
2.7540431148644945e-07,0.2540982478945497,3.76,0.0,0.7634084829655525,0.9999487298500004,2.294839937485025e-06,4.226293578404062e-06,0.0001295356710098467,5.782585247212724e-05,5.216867662026055e-05,7.650575185834133e-10,6.0198165443181236e-12,2.0221687257390772e-05,1.2598414835925307e-05,2.9921444047657677e-05,7.322554708477108e-07,3.232151060989715e-06,3.3577328981735213e-07,1.678265422254816e-05,3.842057861996699e-06
2.7968933531124264e-07,0.2540983626737643,3.76,0.0,0.7634051482772022,0.9999473696554856,2.412020934514103e-06,4.359978875004898e-06,0.0001320461842024651,5.827947634948222e-05,5.3930049693870614e-05,7.795518889159241e-10,6.074389558850039e-12,2.0538065159054996e-05,1.2747474985719713e-05,3.0879785165351735e-05,7.411230897101211e-07,3.288836963597882e-06,3.4804887274134535e-07,1.7377886887677895e-05,3.958825993857456e-06
2.88259382960829e-07,0.2540985937106526,3.76,0.0,0.763398400651144,0.99994461411313,2.6574096915999486e-06,4.630859919023519e-06,0.00013710098707352334,5.9161150029910355e-05,5.7530466312422025e-05,8.083059059335769e-10,6.180956415420177e-12,2.1159881445273188e-05,1.3037797550103802e-05,3.282981063557096e-05,7.583962644864011e-07,3.4027287084135643e-06,3.732077368289578e-07,1.8595789203965506e-05,4.194785896033611e-06
2.9597242584545676e-07,0.2540988032813884,3.76,0.0,0.7633922400042238,0.9999420951285012,2.8909981846279336e-06,4.8783781769914955e-06,0.0001416877406952402,5.992637705913451e-05,6.085797552726345e-05,8.339016494808236e-10,6.273994619569624e-12,2.170694839379816e-05,1.3290385839805654e-05,3.462178192258962e-05,7.734262245146758e-07,3.505812283960908e-06,3.9653314745138444e-07,1.972259275751436e-05,4.409659898797003e-06
3.036854687300845e-07,0.25409901435174476,3.76,0.0,0.7633859977642311,0.9999395403631128,3.1368269672294636e-06,5.129124501570882e-06,0.0001463087938638247,6.0665750532314055e-05,6.426647469374084e-05,8.59213969528865e-10,6.364385954771448e-12,2.2242037860227602e-05,1.3534941133154447e-05,3.644760816406739e-05,7.879797081254277e-07,3.609433249257282e-06,4.204935631134478e-07,2.0877819776309732e-05,4.626638931535275e-06
3.1139851161471224e-07,0.2540992268731164,3.76,0.0,0.7633796754423486,0.9999369509083178,3.3950474846460405e-06,5.382813894205016e-06,0.00015096305504603817,6.138014296871912e-05,6.775446416841426e-05,8.842294651272021e-10,6.452200081022631e-12,2.276511621773346e-05,1.3771669654798206e-05,3.8306210243533956e-05,8.020687462036373e-07,3.713578986723405e-06,4.450778299549419e-07,2.206083816570854e-05,4.845467194079813e-06
3.1911155449934e-07,0.25409944079826424,3.76,0.0,0.7633732745443111,0.9999343278263451,3.6657973174313884e-06,5.6391671230104986e-06,0.00015564946070465116,6.20703974359869e-05,7.132044977315903e-05,9.089360948336722e-10,6.537505084219665e-12,2.3276180605948988e-05,1.4000778987799745e-05,4.019653714483869e-05,8.157054824041473e-07,3.81823686672082e-06,4.702747691615938e-07,2.3271014890990694e-05,5.065896387160598e-06
3.268245973839677e-07,0.2540996560811949,3.76,0.0,0.7633667965681494,0.9999316721507635,3.949200474867384e-06,5.897911140931757e-06,0.0001603669754857349,6.273732854500082e-05,7.496294502505188e-05,9.333230949086452e-10,6.620367498577733e-12,2.37752558838374e-05,1.4222476961641754e-05,4.2117566069261395e-05,8.289021028842988e-07,3.923394277540299e-06,4.960732016348479e-07,2.4507717519584276e-05,5.287685952466143e-06
3.3453764026859546e-07,0.25409987267724365,3.76,0.0,0.7633602430022185,0.9999289848869659,4.2453677076043156e-06,6.1587794432029265e-06,0.00016511459225470755,6.338172341071659e-05,7.86804730881129e-05,9.573809017428794e-10,6.700852329512711e-12,2.4262391823764253e-05,1.4436970714623099e-05,4.406830241227079e-05,8.416707769191499e-07,4.029038652344486e-06,5.224619696658078e-07,2.5770315607400324e-05,5.5106032580217535e-06
3.422506831532232e-07,0.25410009054301674,3.76,0.0,0.7633536153234689,0.9999262670126721,4.5543968364282284e-06,6.421512370194203e-06,0.00016989133200557064,6.400434258079871e-05,8.247156848119837e-05,9.811010782341902e-10,6.779023076903931e-12,2.473766052505188e-05,1.464446590586021e-05,4.6047779622855946e-05,8.540236068928696e-07,4.135157493357407e-06,5.494299559878779e-07,2.7058181944239674e-05,5.734423735134536e-06
3.4996372603785095e-07,0.2541003096364019,3.76,0.0,0.7633469149959496,0.9999235194784422,4.876373095275794e-06,6.685857358431562e-06,0.00017469624365786063,6.460592093231105e-05,8.633477855996861e-05,1.0044762440364216e-09,6.8549417587111696e-12,2.5201154038030346e-05,1.4845166062999554e-05,4.8055058959081744e-05,8.659725867906343e-07,4.241738393429641e-06,5.769661004045548e-07,2.8370693664860118e-05,5.9589309700588715e-06
