Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125)
5.602936183694969e-07,0.08408799125188507,3.76,0.0,0.4679172852502807,0.9811680926341871,0.006148969676298969,0.0007188189622727804,0.023983133905977568,0.0009117703961850998,0.01795778502597492,1.737923254350448e-08,3.4180937585726645e-10,0.0005739408450471492,0.00045512906482100905,0.01024462248563668,2.571514804283543e-05,0.0003135340704377177,6.44038837020939e-05,0.007390575231493026,0.0005942428507864994,0.002933920496683302,0.0018100287414380843,0.0006350408183258861,0.00048619459631915943,4.756143248760815e-07,0.0003619405562535558,5.929211133594164e-06,0.0009196487131901328,0.00010310878611344125,6.841438317733317e-09,3.122140610829657e-06,6.640744103828347e-08,0.001466806289438299,2.4433027679999205e-11,6.261673395308926e-08,1.8002157925699213e-06
5.687554232151392e-07,0.0840933956512034,3.76,0.0,0.4672816261157105,0.9808453734998718,0.006281661671930233,0.0007200548419336748,0.024407643971731445,0.0009107022379115415,0.01815198493638894,1.7352070465752138e-08,3.4127493994898925e-10,0.0005757334390862535,0.00045358210838728933,0.010413854388566441,2.5625600841255526e-05,0.00031640193230770793,6.50806740513783e-05,0.007519485927012314,0.0005977200378105878,0.0030262311841013035,0.0018652945324268157,0.000662121549714385,0.0004952642554422252,4.805625001470109e-07,0.00038062193447398017,6.218208193797863e-06,0.000953578130932335,0.0001080279366976272,7.172332762892605e-09,3.2570312031385247e-06,6.925619556564852e-08,0.0014663238482881846,2.572546474574241e-11,6.569736675753396e-08,1.8909500731918153e-06
5.772172280607815e-07,0.08409879845349623,3.76,0.0,0.46664636966328227,0.9805219158273861,0.006414634479674572,0.0007212610680988748,0.02483332610356602,0.000909636007463173,0.018342369091735308,1.732494824476935e-08,3.4074130782959336e-10,0.0005775088265685449,0.00045205857685826697,0.010582806012063612,2.5537403298133102e-05,0.0003192066083403133,6.574310505571719e-05,0.007648392048663235,0.0006011485859581305,0.0031195734153807663,0.0019209059080849322,0.0006897097064417912,0.0005042341180961564,4.85405305584081e-07,0.00039986621886704035,6.514086649249578e-06,0.0009880434792607442,0.00011308104094159988,7.510908457638087e-09,3.3946742005164164e-06,7.21624961555128e-08,0.0014658403027869814,2.7060269463365342e-11,6.888349318101536e-08,1.9850535080414692e-06
5.856790329064237e-07,0.08410419979002533,3.76,0.0,0.46601152678384566,0.9801977383167997,0.0065478805846774886,0.0007224389673359309,0.02526017058887513,0.0009085717190148644,0.01852898531762755,1.729786667952226e-08,3.4020849140706183e-10,0.0005792671207248304,0.0004505579999069309,0.010751478327184155,2.54505291458835e-05,0.00032194875694572465,6.639136427482814e-05,0.007777288890440076,0.0006045293584865854,0.003213928470185623,0.0019768434300999754,0.0007177961630566825,0.0005131034398179359,4.901441340973183e-07,0.00041967680322180375,6.816767080130033e-06,0.00102303792466714,0.00011826870284239794,7.857063923845982e-09,3.535039814188507e-06,7.512571333301377e-08,0.0014653556809331252,2.843786552675565e-11,7.217698711422298e-08,2.082601662716875e-06
5.94140837752066e-07,0.08410959979081674,3.76,0.0,0.4653771080529629,0.9798728594014622,0.006681392718726746,0.0007235897698596643,0.025688167482360524,0.000907509382597293,0.018711881693950078,1.727082644330526e-08,3.3967650399440124e-10,0.0005810084361990304,0.0004490799122740098,0.010919872303948253,2.53649523821436e-05,0.000324629049795698,6.702564005211037e-05,0.007906171799366054,0.0006078631879784629,0.0033092778436481832,0.0020330880199861067,0.0007463716021462989,0.0005218716375929068,4.947803834926084e-07,0.00044005688574656407,7.126166033223381e-06,0.001058554622460473,0.00012359148803270406,8.210693154812455e-09,3.678097618480274e-06,7.81452046931186e-08,0.0014648700103552022,2.9858658875791027e-11,7.557970817599253e-08,2.1836699860507895e-06
6.026026425977083e-07,0.08411499858459145,3.76,0.0,0.4647431237494204,0.979547297249099,0.006815163844449554,0.00072471462014137,0.02611730662062769,0.0009064490047995047,0.018891106501390517,1.7243828106605982e-08,3.3914535065249633e-10,0.0005827328894681748,0.00044762385449101063,0.011087988909850481,2.5280647312781497e-05,0.0003272481708314192,6.764612131264345e-05,0.008035036175723478,0.000611150880035707,0.0034056032484412846,0.002089620956885686,0.0007754265315731078,0.00053053827929131,4.99315455011424e-07,0.00046100947271534535,7.442196277725704e-06,0.001094586722914441,0.00012904992436145072,8.57168592236957e-09,3.823816613241888e-06,8.122031619288231e-08,0.0014643833181039905,3.1323037613825384e-11,7.909350085251368e-08,2.2883337651355254e-06
6.110644474433505e-07,0.0841203962987001,3.76,0.0,0.46410958387129425,0.9792210697624194,0.00694918714124463,0.0007258145861050181,0.02654757763657781,0.0009053905893560177,0.019066708171658064,1.7216872151427568e-08,3.386150377839089e-10,0.0005844405991652481,0.00044618937345166845,0.011255829108642496,2.5197588586060844e-05,0.0003298068152964938,6.825299737532195e-05,0.008163877473345103,0.0006143932164557208,0.00350288661659261,0.002146423875450199,0.0008049513011253289,0.0005391030736203723,5.037507519234846e-07,0.0004825373820924503,7.764767055167739e-06,0.0011311273770501919,0.0001346445024628201,8.939928075424507e-09,3.972165283121189e-06,8.435038336924879e-08,0.0014638956309717679,3.283137195235889e-11,8.272019366636936e-08,2.396668081425334e-06
6.195262522889928e-07,0.08412579305906079,3.76,0.0,0.4634764981499251,0.9788941945801527,0.007083455992716245,0.0007268906671109826,0.02697896997353453,0.0009043341376371173,0.019238735241048282,1.718995898453709e-08,3.3808557632931477e-10,0.0005861316863197356,0.0004447760228573304,0.011423393859343236,2.511575121936226e-05,0.00033230568879547625,6.88464577778016e-05,0.00829269119994771,0.0006175909579572999,0.003601110101055186,0.0022034787637627935,0.0008349361185866835,0.0005475658605716352,5.080876783534214e-07,0.0005046432471356644,8.093784323183193e-06,0.0011681697420663965,0.00014037567631561152,9.315301829379686e-09,4.123111653799463e-06,8.753473249789726e-08,0.0014634069754413388,3.438401418503296e-11,8.646159837423421e-08,2.508747767922398e-06
6.279880571346351e-07,0.08413118899009954,3.76,0.0,0.46284387606211047,0.978566689078426,0.007217963975410806,0.0007279438008990364,0.027411472899056037,0.0009032796490579974,0.019407236307060302,1.7163088953009744e-08,3.375569679716388e-10,0.0005878062745289095,0.00044338336355751845,0.011590684115439162,2.5035110619769157e-05,0.0003347455063782788,6.942669211333632e-05,0.008421472917492083,0.0006207448465160877,0.0037002560770473033,0.002260767961270567,0.0008653710652313037,0.0005559266023439683,5.123276381184678e-07,0.0005273295199783786,8.429150992898487e-06,0.0012057069864291076,0.00014624386379474588,9.697686049943661e-09,4.276623345308939e-06,9.077268169902118e-08,0.001462917377356689,3.598129866591288e-11,9.03195091909267e-08,2.6246473674535343e-06
6.364498619802774e-07,0.08413658421469397,3.76,0.0,0.46221172684077727,0.9782385703715069,0.007352704848684521,0.0007289748696376205,0.027845075518392805,0.0009022271214200693,0.019572259987810207,1.7136262351450573e-08,3.370292148805537e-10,0.00058946449007106,0.0004420109638038219,0.011757700824242457,2.495564259961882e-05,0.00033712699165073357,6.999388987831124e-05,0.008550218242556034,0.0006238556073616092,0.0038003071431738198,0.002318274156700064,0.0008962461107503608,0.0005641853747232796,5.164720335454754e-07,0.0005505984751905815,8.77076715976944e-06,0.0012437322946339934,0.00015224944721648663,1.0086956528081398e-08,4.432667622565028e-06,9.406354197367375e-08,0.0014624268623030794,3.762354181279297e-11,9.429570204205042e-08,2.7444410920409955e-06
6.449116668259196e-07,0.08414197885411914,3.76,0.0,0.46158005948435976,0.9779098553129685,0.007487672545554555,0.0007299847052054472,0.02827976678755993,0.0009011765511957094,0.01973385488401599,1.7109479428122647e-08,3.3650232737393944e-10,0.0005911064619698986,0.00044065839943247605,0.011924444926380118,2.4877323387846232e-05,0.00033945087591150195,7.054824032952676e-05,0.008678922846709427,0.0006269239506814419,0.003901246122339623,0.0023759803859342717,0.0009275511276176044,0.0005723423589005889,5.205222645341894e-07,0.0005744522133184377,9.118530327723245e-06,0.001282238871653617,0.00015839277387878499,1.0482986244377334e-08,4.5912114432101864e-06,9.740661818688159e-08,0.001461935455644428,3.9311042146246494e-11,9.839193384619532e-08,2.868202783370976e-06
6.618352765172043e-07,0.08415276685425223,3.76,0.0,0.4603182052339167,0.977250702261809,0.007758264963304423,0.0007319437787601432,0.0291523704276557,0.0008990812635206286,0.020046952432672186,1.7056045437273164e-08,3.354511486937695e-10,0.0005943422046756948,0.0004380111186792867,0.012257119037640008,2.472403842552705e-05,0.0003439288001304493,7.161915434899991e-05,0.008936192855686309,0.0006329361582350136,0.004105720236544001,0.002491926811708248,0.0009914101601732812,0.0005883521692833621,5.283458151899281e-07,0.00062392159141189,9.832076005140758e-06,0.0013606687782490078,0.00017109387423565903,1.129480278575191e-08,4.915664271763533e-06,1.042466126633031e-07,0.0014609500659080886,4.2822919192735744e-11,1.069514428885007e-07,3.1279233545797207e-06
6.770665252393603e-07,0.08416247523514886,3.76,0.0,0.4591842701308532,0.9766555887834576,0.008002516290130178,0.0007336417950946633,0.029941323475252243,0.0008972021439569415,0.020317499777430168,1.7008106055718707e-08,3.3450806470946463e-10,0.0005972001705659958,0.0004356923064740105,0.012555602710097494,2.4589781162813106e-05,0.00034776940137882015,7.254092833939988e-05,0.009167554313999491,0.0006382089404884436,0.004292615894906709,0.0025967995553303706,0.0010502506778919398,0.0006024165932530397,5.350789299263415e-07,0.0006704616227744096,1.0494216089528915e-05,0.0014328340252133603,0.00018299873248282534,1.2047231411872435e-08,5.2158840295080596e-06,1.1057411893558485e-07,0.0014600604103614599,4.6141018139146624e-11,1.1508274669254985e-07,3.375974178313201e-06
6.922977739615164e-07,0.08417218352765508,3.76,0.0,0.45805202628062136,0.9760587934725321,0.008247415305719957,0.0007352820886420457,0.030733626463466713,0.0008953292721593307,0.02057768936146725,1.6960310688558755e-08,3.3356782200104283e-10,0.0006000076384338049,0.0004334315194669928,0.012853217426084914,2.4458895956217663e-05,0.0003514350145205097,7.342399616837956e-05,0.009398719071209264,0.0006433547795264773,0.004482131561290805,0.0027020722104704317,0.0011103237584073995,0.0006161580805244747,5.415285170611667e-07,0.000718921434041989,1.1174582233160588e-05,0.0015064542507480518,0.000195353736017202,1.2819482488593133e-08,5.523678915570718e-06,1.1705980711832642e-07,0.0014591682402347818,4.960958103889057e-11,1.23629361603385e-07,3.6380087299478044e-06
7.075290226836725e-07,0.08418189237509854,3.76,0.0,0.45692151858768654,0.9754604053893855,0.008492931966439562,0.0007368681876538013,0.03152921115559423,0.0008934626030874514,0.020827799775863777,1.691265989332747e-08,3.3263040677001836e-10,0.0006027654566580118,0.00043122656514598865,0.013149968394128983,2.4331259725610442e-05,0.0003549300785910079,7.426943717317779e-05,0.009629663916225403,0.0006483774207187391,0.004674175222051021,0.0028076580892197737,0.0011715685181312098,0.0006295805661897635,5.477025402846277e-07,0.0007693074413050796,1.1872509999105124e-05,0.0015814910485730924,0.00020815971444800298,1.361074560449303e-08,5.838850529018874e-06,1.2369951294316275e-07,0.001458273687919128,5.3229711334653205e-11,1.3260076232511374e-07,3.914439457939746e-06
7.227602714058286e-07,0.08419160240007123,3.76,0.0,0.45579278996304473,0.9748605109829964,0.00873903755049491,0.0007384033427441499,0.032328008641803414,0.000891602088810183,0.02106810710904397,1.6865154077645732e-08,3.316958399857289e-10,0.0006054744977590173,0.0004290753310352116,0.013445860738320686,2.4206753836899097e-05,0.00035825905373677744,7.507831954186144e-05,0.009860366238535263,0.000653280521817655,0.004868657229293005,0.0029134739514624563,0.0012339240133699527,0.0006426885727637374,5.536088759216432e-07,0.0008216245079777653,1.2587323228641172e-05,0.0016579064866227755,0.00022141717231544312,1.4420199113000938e-08,6.1612002391231155e-06,1.304890694100578e-07,0.001457376883178036,5.700233252248968e-11,1.4200617650535268e-07,4.205672155105154e-06
7.379915201279847e-07,0.08420131420458568,3.76,0.0,0.45466588139603226,0.9742591941286406,0.008985704575309308,0.000739890561105464,0.03312994951255323,0.0008897476795978422,0.021298884538908627,1.6817793540618503e-08,3.307641456141565e-10,0.0006081356561044298,0.0004269757830733407,0.013740899498298268,2.408526401721286e-05,0.000361426409356333,7.585169881220716e-05,0.010090804030982486,0.000658067660094785,0.005065490290562922,0.0030194399497417554,0.0012973294244343421,0.0006554871159064229,5.592553025071057e-07,0.0008758760073901368,1.3318337107901396e-05,0.0017356631482542161,0.00023512629922563515,1.5247013721329484e-08,6.490529718235097e-06,1.374243177539115e-07,0.0014564779519950577,6.092819130406481e-11,1.5185457587507201e-07,4.512105399733662e-06
7.532227688501408e-07,0.08421102836895651,3.76,0.0,0.45354083201771184,0.9736565361684862,0.0092329067242686,0.000741332634597795,0.03393496401779487,0.0008878993246983465,0.021520401970800004,1.6770578511883123e-08,3.2983529443975755e-10,0.0006107498454754296,0.0004249259636668881,0.014035089629898106,2.3966680250528318e-05,0.0003644366131072067,7.659061654830141e-05,0.010320955891291934,0.0006627423373889275,0.0052645894542707695,0.0031254795709136592,0.0013617242238162992,0.0006679816198434507,5.646494917027055e-07,0.0009320638843221177,1.406486101316616e-05,0.0018147241668520515,0.00024928698004450945,1.6090355805239006e-08,6.826641414791427e-06,1.4450111718451208e-07,0.0014555770148615415,6.500786120319744e-11,1.6215466835590178e-07,4.834130034971903e-06
7.684540175722968e-07,0.08422074545165208,3.76,0.0,0.45241767915764464,0.9730526159492999,0.009480618781291757,0.0007427321628953466,0.03474298221299778,0.0008860569728670759,0.021732925716806732,1.6723509142943907e-08,3.2890929785023244e-10,0.0006133179965229677,0.0004229239895258962,0.014328436006297518,2.3850896660667103e-05,0.00036729412073779265,7.729609917340637e-05,0.01055080102242913,0.0006673079835307419,0.0054658720912940904,0.0032315195748974946,0.0014270483295244338,0.000680177841517816,5.697989995523184e-07,0.0009901887154474217,1.482620113118405e-05,0.0018950532545820395,0.0002638988051592113,1.6949390448951884e-08,7.169338972333411e-06,1.517153534308636e-07,0.0014546741900323759,6.924174658204072e-11,1.729148910620284e-07,5.1721286854587604e-06
7.836852662944529e-07,0.08423046598872833,3.76,0.0,0.45129645839542587,0.9724475098661542,0.009728816572207505,0.0007440915725696121,0.03555393409221552,0.0008842205727029697,0.021936718214302653,1.6676585523633284e-08,3.279861882788583e-10,0.0006158410541736811,0.00042096804934250624,0.01462094341953142,2.3737811384395808e-05,0.00037000336673847936,7.79691569523209e-05,0.010780319231780033,0.0006717679584784516,0.005669257872988691,0.0033374899305937565,0.0014932422438572715,0.0006920818030577129,5.747112594936125e-07,0.0010502497686191725,1.560166286498114e-05,0.0019766147256493516,0.0002789610807995549,1.7823284230398588e-08,7.5184275970314376e-06,1.590629462844268e-07,0.0014537695927089554,7.363008696375656e-11,1.841434041633517e-07,5.526475311711934e-06
7.98916515016609e-07,0.08424019049356449,3.76,0.0,0.4501772036089967,0.971841291909919,0.00997747691132627,0.0007454131334030321,0.036367749709009835,0.0008823900728747975,0.022132037779308562,1.662980771538537e-08,3.270659264793263e-10,0.0006183199750604074,0.0004190564014184899,0.014912616582189878,2.3627326440732904e-05,0.00037256875577175723,7.861078310883563e-05,0.011009490929186886,0.0006761255536596589,0.00587466874604078,0.0034433237491749273,0.0015602471786166374,0.0007036997316678271,5.793935766531779e-07,0.0011122450609598218,1.6390553034934542e-05,0.0020593735147456725,0.00029447283941729977,1.871120775555189e-08,7.873714379232114e-06,1.6653985622938935e-07,0.0014528633321189773,7.817296151658166e-11,1.9584808562911923e-07,5.897534801259576e-06
8.141477637387651e-07,0.08424991945656982,3.76,0.0,0.4490599470209,0.9712340337092674,0.01022657755225357,0.0007466989725941223,0.03718435928599944,0.0008805654222820151,0.022319138391577516,1.6583175726851356e-08,3.261485144933102e-10,0.0006207557250383146,0.000417187371291598,0.015203460129198928,2.3519347600285032e-05,0.00037499465485058773,7.922195306325743e-05,0.011238297123877477,0.0006803839928253014,0.006082028904501999,0.0035489572150648884,0.0016280051674891164,0.0007150380062817696,5.83853121901468e-07,0.0011761714157078615,1.7192181885602205e-05,0.002143295191229894,0.0003104328501120858,1.961233795470652e-08,8.235008573283864e-06,1.7414209010034625e-07,0.0014519555155332968,8.28702939396365e-11,2.0803652681851014e-07,6.285662595987812e-06
