Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908)
1.0652398940276614e-05,0.20819832132109004,3.76,0.0,0.5810562298023187,0.9997128245049426,8.849465019002442e-05,4.006497604683454e-06,0.00012144735161769014,1.6868576007021e-06,0.00014046690023748426,2.573748826412764e-10,2.135091430748521e-13,1.6166772361794724e-06,5.866525241813236e-07,5.913851594279675e-05,2.1856901176583877e-08,7.94168701441766e-06,9.269208321383241e-06,4.187898259737227e-05,1.4861316226893755e-06,6.087366393436301e-05,8.508195653156218e-07,8.433702832975387e-07,7.560703533692417e-08,1.0304893045820204e-09,3.438923286502042e-08,2.342743219196119e-10,1.239626778884144e-07,6.863349012113987e-08,3.6280107335505523e-12,6.160971171050957e-11,8.603903568740362e-14,0.00013236551691253503,7.458484713384824e-16,6.515346174524144e-13,6.56717454791139e-11,4.092918871564988e-10,4.899417554596122e-09,1.0881327206483404e-13
1.0851876533021589e-05,0.2081984051970248,3.76,0.0,0.5810493930369947,0.9997085030301214,9.155952392754525e-05,4.072743278980938e-06,0.000123791473267017,1.68680672946784e-06,0.00014333141759088373,2.57366036350228e-10,2.135017389712441e-13,1.62088751690518e-06,5.866014522716299e-07,6.0287529166456924e-05,2.1855132843803844e-08,8.096798010683018e-06,9.459650941850715e-06,4.276232212034629e-05,1.4986374799014896e-06,6.334237758186174e-05,8.913532722781747e-07,8.955597112094585e-07,7.865498586459841e-08,1.0515006308042117e-09,3.654663159502204e-08,2.5321013135683993e-10,1.2931547645927794e-07,7.288326615366709e-08,3.921417052650943e-12,6.445567203954405e-11,8.998978238048013e-14,0.00013236494730966688,7.923271187090267e-16,6.812399247351714e-13,6.84304848149041e-11,4.263960595453267e-10,5.007471890082199e-09,1.1338585312069172e-13
1.1051354125766564e-05,0.20819848911358252,3.76,0.0,0.5810424997550443,0.9997041307142609,9.467470175223353e-05,4.138968898681183e-06,0.00012613716019708567,1.6867558389182447e-06,0.00014619636230666538,2.573571536253316e-10,2.1349431449074484e-13,1.6250995719846154e-06,5.865503832879081e-07,6.143650501914662e-05,2.1853367061704224e-08,8.251987819768223e-06,9.650123106133022e-06,4.364792612781324e-05,1.5111470017690675e-06,6.586094347283718e-05,9.33209072283721e-07,9.498767223259625e-07,8.176342894012759e-08,1.0725147978821154e-09,3.8806053413092447e-08,2.7328827979139506e-10,1.3482296840712202e-07,7.7306564760155e-08,4.23253302780424e-12,6.738999704385558e-11,9.406246501762108e-14,0.000132364365621172,8.407185664880993e-16,7.118911757886017e-13,7.125443117924814e-11,4.4388712672615365e-10,5.1155585871540936e-09,1.1806651185377807e-13
1.125083171851154e-05,0.20819857306958567,3.76,0.0,0.5810355499744414,0.9996997075524878,9.784016867839716e-05,4.2051713587717254e-06,0.0001284844442222564,1.686704930894464e-06,0.0001490615994255841,2.573482381127327e-10,2.1348687117333397e-13,1.6293132056869617e-06,5.864993199695858e-07,6.258544350636028e-05,2.1851603952993224e-08,8.40725448105216e-06,9.840615810754185e-06,4.453579500358489e-05,1.5236596077793123e-06,6.842936781082319e-05,9.764086325578983e-07,1.0063640500939362e-06,8.493234496475425e-08,1.0935308125394847e-09,4.117079929728902e-08,2.9455382381831026e-10,1.4048740214095193e-07,8.19068950442715e-08,4.562057491655414e-12,7.04141145081324e-11,9.825903744807125e-14,0.00013236378142464792,8.910621161026642e-16,7.435078716542766e-13,7.414428527383566e-11,4.617677859137847e-10,5.223672555345532e-09,1.2285640762050266e-13
1.1428601744514653e-05,0.20819864792160553,3.76,0.0,0.581029308889393,0.9996957228912225,0.00010070352688660294,4.26414749601549e-06,0.00013057766358696266,1.6866595495587256e-06,0.00015161517225791056,2.573402679471983e-10,2.1348022297658038e-13,1.6330694741694226e-06,5.864538204654653e-07,6.360932063546673e-05,2.1850035061764016e-08,8.545687864918103e-06,1.0010388698253321e-05,4.532895294422308e-05,1.5348126940176539e-06,7.07603091610688e-05,1.0160569904956652e-06,1.0585678406341985e-06,8.780735559661301e-08,1.1122605707308315e-09,4.336968700109968e-08,3.145429846402579e-10,1.4566949064148572e-07,8.615863544121655e-08,4.871811595113572e-12,7.318596352987278e-11,1.021049117791372e-13,0.000132363254328248,9.376040644000174e-16,7.725135129465445e-13,7.677577960212032e-11,4.780331719950771e-10,5.320040183367095e-09,1.272180701960851e-13
1.1588594767917454e-05,0.20819871531371958,3.76,0.0,0.5810236535755382,0.99969210218335,0.00010331467436523505,4.317206379262789e-06,0.00013246268567489796,1.6866186968201938e-06,0.0001539134157326441,2.573330771605138e-10,2.1347422851918778e-13,1.6364509399959904e-06,5.864128782183858e-07,6.45307846903123e-05,2.184862502971618e-08,8.6703276034087e-06,1.0163186860872943e-05,4.604433331658895e-05,1.5448518334592792e-06,7.289201584605299e-05,1.0526801296032631e-06,1.107078827797862e-06,9.043590105214192e-08,1.1291173517379173e-09,4.542447333107492e-08,3.333977820163871e-10,1.5044276198160867e-07,9.010983793265971e-08,5.16399406078253e-12,7.574339520787364e-11,1.0565278120435792e-13,0.000132362774852841,9.80866978242531e-16,7.99299116552627e-13,7.918978993973016e-11,4.92940073924215e-10,5.406783130189569e-09,1.3121925089238058e-13
1.1748587791320255e-05,0.20819878272916872,3.76,0.0,0.5810179619556888,0.9996884487844455,0.0001059581393532531,4.370245003347343e-06,0.00013434879021116217,1.6865778360335674e-06,0.00015621161344370833,2.573258713141381e-10,2.1346822421926079e-13,1.6398330816521059e-06,5.863719443560331e-07,6.545222472513775e-05,2.184721692935294e-08,8.795013358699917e-06,1.031598263372321e-05,4.676117100034095e-05,1.5548919528136609e-06,7.505579975365712e-05,1.0902048260900418e-06,1.157059709432547e-06,9.31033098092843e-08,1.1459735999221462e-09,4.755290337640287e-08,3.530968080160661e-10,1.5532085372890006e-07,9.418098484550991e-08,5.469265361460805e-12,7.836104651791666e-11,1.092837101087555e-13,0.00013236229139399348,1.0254536580910462e-15,8.267401093336754e-13,8.164745817564506e-11,5.081024462935236e-10,5.493534798641598e-09,1.3529278764139494e-13
1.1908580814723057e-05,0.2081988501673457,3.76,0.0,0.5810122340440496,0.9996847627022253,0.00010863390973616646,4.423261777209954e-06,0.0001362359935541976,1.6865369681499781e-06,0.00015850969576987873,2.573186513909934e-10,2.1346221047333222e-13,1.6432157978609065e-06,5.863310202873766e-07,6.637364074725947e-05,2.184581082353316e-08,8.91974410470384e-06,1.0468771371462658e-05,4.747946599263554e-05,1.564932752451263e-06,7.725165971913008e-05,1.1286420063805012e-06,1.2085323430401685e-06,9.580956889767607e-08,1.1628288028888164e-09,4.9756778733503535e-08,3.736646361548268e-10,1.6030490452710887e-07,9.837387434220266e-08,5.788006633289446e-12,8.103964350462317e-11,1.1299869191888735e-13,0.0001323618031178863,1.0713842818006968e-15,8.548468564653639e-13,8.414917176084589e-11,5.235217827204887e-10,5.5802925643964226e-09,1.394393215307119e-13
1.2068573838125858e-05,0.2081989176276438,3.76,0.0,0.5810064698559215,0.9996810439439633,0.00011134197242588419,4.476255112699683e-06,0.00013812431204466064,1.686496094120504e-06,0.00016080759311615993,2.5731141811706833e-10,2.1345618761172383e-13,1.646598987315898e-06,5.86290107419914e-07,6.729503276499162e-05,2.1844406774993017e-08,9.044518812312571e-06,1.0621548430291932e-05,4.819921824578597e-05,1.5749739327219103e-06,7.94795936040482e-05,1.1680025365131247e-06,1.2615185360505264e-06,9.855466475529385e-08,1.17968244842587e-09,5.203792263949251e-08,3.951261201938524e-10,1.6539604785213118e-07,1.0269030126400006e-07,6.120603357685329e-12,8.377990959074234e-11,1.1679871635676508e-13,0.0001323613106262031,1.1186790085151544e-15,8.836297863193168e-13,8.669532353420014e-11,5.391996004308542e-10,5.667053804488851e-09,1.436595025605168e-13
1.222856686152866e-05,0.2081989851094566,3.76,0.0,0.5810006694077002,0.9996772925183086,0.00011408231336208011,4.529223424897617e-06,0.0001400137620035526,1.6864552148960641e-06,0.00016310523592179063,2.5730417222329284e-10,2.1345015596152016e-13,1.6499825486916762e-06,5.862492071595645e-07,6.821640078764472e-05,2.184300484634027e-08,9.16933644947572e-06,1.0774309168350665e-05,4.89204276672661e-05,1.5850151941984547e-06,8.17395982966898e-05,1.2082972207335259e-06,1.316040043149675e-06,1.0133858324568003e-07,1.1965340245900524e-09,5.439817985153146e-08,4.1750638831169483e-10,1.7059541187474793e-07,1.0713205693068838e-07,6.4674452711276396e-12,8.658256548447927e-11,1.2068476937386316e-13,0.00013236081413496104,1.1673580047923019e-15,9.130993887704806e-13,8.928631157209425e-11,5.551374405737976e-10,5.753815896463776e-09,1.4795398940472639e-13
1.2388559884931461e-05,0.20819905261217822,3.76,0.0,0.5809948327168722,0.9996735084357741,0.00011685491751421143,4.5821651322525125e-06,0.00014190435973035349,1.686414331427288e-06,0.00016540255466861297,2.5729691443605006e-10,2.1344411583421136e-13,1.6533663806567291e-06,5.862083209104642e-07,6.913774482552466e-05,2.1841605100046338e-08,9.294195981278375e-06,1.0927048946541248e-05,4.96430941197198e-05,1.5950562376137782e-06,8.403166971256842e-05,1.2495368000957576e-06,1.3721185636191077e-06,1.0416130967546674e-07,1.2133830197945091e-09,5.6839416522237936e-08,4.4083083712382754e-10,1.759041193240052e-07,1.1170092894128187e-07,6.828926272454481e-12,8.94483290903327e-11,1.2465783304427072e-13,0.00013236031298765038,1.2174413884149653e-15,9.432662134590155e-13,9.192253903097842e-11,5.713368685394313e-10,5.84057621859898e-09,1.523234491519444e-13
1.2548552908334262e-05,0.20819912013520328,3.76,0.0,0.5809889598020135,0.9996696917067692,0.00011965976888376249,4.6350786566583695e-06,0.0001437961215011686,1.6863734446643797e-06,0.0001676994798898149,2.572896453634101e-10,2.134380675175278e-13,1.6567503818861062e-06,5.861674500747699e-07,7.005906488993156e-05,2.1840207598437227e-08,9.419096370019157e-06,1.1079763129088488e-05,5.0367217420976365e-05,1.6050967637435375e-06,8.635580279509052e-05,1.2917319510811822e-06,1.4297757386952691e-06,1.0702282881211447e-07,1.2302289228081596e-09,5.936352007214287e-08,4.6512512561416333e-10,1.8132328735209786e-07,1.1639870097641102e-07,7.2054443277500004e-12,9.237791542217413e-11,1.2871888538167791e-13,0.0001323598076187602,1.2689492326686904e-15,9.741408680175288e-13,9.46044139846826e-11,5.877994742768202e-10,5.9273321506149e-09,1.5676855702227766e-13
1.2708545931737064e-05,0.2081991876779272,3.76,0.0,0.5809830506827875,0.9996658423430774,0.00012249685050637354,4.687962423617934e-06,0.00014568906356688625,1.6863325555570052e-06,0.00016999594217842047,2.572823654672338e-10,2.1343201124373927e-13,1.6601344510735486e-06,5.861265960524951e-07,7.098036099315823e-05,2.1838812403686034e-08,9.544036575288426e-06,1.123244708395268e-05,5.1092797344071924e-05,1.615136473426288e-06,8.871199151632919e-05,1.3348932842320973e-06,1.4890331489434639e-06,1.099231249018245e-07,1.247071222857204e-09,6.197239905989591e-08,4.904151690143088e-10,1.8685402740046215e-07,1.2122715260189285e-07,7.597401375516495e-12,9.537203651626903e-11,1.3286890026950595e-13,0.00013235929807616463,1.321901596564172e-15,1.005734016268667e-12,9.733234925852092e-11,6.04526872611868e-10,6.014081074086127e-09,1.612899961009351e-13
1.2868538955139865e-05,0.2081992552397461,3.76,0.0,0.5809771053799414,0.9996619603578847,0.000125366144453918,4.74081486248608e-06,0.000147583202151339,1.6862916650542e-06,0.00017229187219529283,2.5727507512655315e-10,2.1342594720978572e-13,1.663518486943888e-06,5.860857602413593e-07,7.190163314848864e-05,2.183741957780676e-08,9.669015554046942e-06,1.138509618345525e-05,5.1819833617276e-05,1.625175067676814e-06,9.110022887792123e-05,1.379031342794514e-06,1.549912311638103e-06,1.1286218168763861e-07,1.2639094097141137e-09,6.46679830500992e-08,5.167271326217207e-10,1.9249744506654344e-07,1.2618805907285965e-07,8.005203230966967e-12,9.843140134396706e-11,1.3710884734213763e-13,0.00013235878399112068,1.3763185018246843e-15,1.0380563763996288e-12,1.0010676226057708e-10,6.215207035653366e-10,6.100820372475833e-09,1.658884570635548e-13
1.3028531978542667e-05,0.20819932282005676,3.76,0.0,0.580971123915305,0.9996580457646601,0.00012826763183673565,4.7936344066835105e-06,0.00014947855344946804,1.6862507741042515e-06,0.0001745872006772981,2.5726777469680527e-10,2.1341987561541573e-13,1.666902388264723e-06,5.86044944036634e-07,7.282288137019605e-05,2.183602918264691e-08,9.794032260704919e-06,1.1537705804830002e-05,5.254832592412317e-05,1.6352122477677448e-06,9.352050691205955e-05,1.4241566013686976e-06,1.612434678149305e-06,1.1583998242773796e-07,1.280742973683001e-09,6.745222247838553e-08,5.440874255371777e-10,1.9825463997113427e-07,1.3128319113846162e-07,8.429259487870911e-12,1.0155671572456537e-10,1.41439691829128e-13,0.0001323582656945441,1.4322199317131322e-15,1.0711187191116355e-12,1.0292807480958598e-10,6.387826326711721e-10,6.1875474311743e-09,1.7056463787654828e-13
1.3188525001945468e-05,0.2081993904182569,3.76,0.0,0.5809651063117865,0.9996540985782266,0.00013120129280608586,4.846419493866054e-06,0.00015137513362549213,1.68620988365458e-06,0.00017688185844564152,2.572604645167706e-10,2.1341379664938552e-13,1.670286053858193e-06,5.860041488309725e-07,7.374410567354154e-05,2.183464127987999e-08,9.919085647201463e-06,1.1690271330750646e-05,5.327827390344998e-05,1.6452477152474074e-06,9.597281668260161e-05,1.4702794645702147e-06,1.6766216313406796e-06,1.1885650991393628e-07,1.2975714057117983e-09,7.032708851362595e-08,5.725226943175259e-10,2.041267056265475e-07,1.3651431484752338e-07,8.869983420202167e-12,1.0474868223908624e-10,1.4586239447315504e-13,0.00013235774314682491,1.4896258358846342e-15,1.10493186573581e-12,1.057967129590983e-10,6.563143512948375e-10,6.27425963774355e-09,1.7531924351374464e-13
1.334851802534827e-05,0.2081994580337453,3.76,0.0,0.5809590525933714,0.9996501188145505,0.00013416710655674284,4.899168566089149e-06,0.00015327295881108652,1.6861689946516297e-06,0.00017917577641413592,2.572531448902063e-10,2.134077104855304e-13,1.6736693826135374e-06,5.859633760142378e-07,7.466530607477172e-05,2.1833255930998267e-08,1.004417466308419e-05,1.1842788149925504e-05,5.400967714943712e-05,1.6552811719441618e-06,9.845714828630774e-05,1.5174102657045912e-06,1.7424944829806297e-06,1.219117464903539e-07,1.3143941974720775e-09,7.329457291742016e-08,6.0205981655833e-10,2.101147293059035e-07,1.4188319135531868e-07,9.327791882730073e-12,1.0800800014511933e-10,1.5037791140653566e-13,0.00013235721614470963,1.5485561167880934e-15,1.1395066863235195e-12,1.087131068183549e-10,6.741175769511223e-10,6.3609543822716296e-09,1.8015298566413004e-13
1.350851104875107e-05,0.20819952566592165,3.76,0.0,0.5809529627851183,0.9996461064901399,0.00013716505132965861,4.951880069978727e-06,0.0001551720451035705,1.6861281080407494e-06,0.00018146888559746472,2.572458160807793e-10,2.1340161729079138e-13,1.6770522734992457e-06,5.859226269733396e-07,7.558648259111711e-05,2.1831873197305237e-08,1.0169298255589116e-05,1.1995251657604118e-05,5.474253521165732e-05,1.6653123199965407e-06,0.00010097349085418714,1.5655592654555562e-06,1.8100744711670638e-06,1.2500567407225237e-07,1.3312108413512481e-09,7.635668790103039e-08,6.32725894417737e-10,2.1621979191352815e-07,1.4739157673144341e-07,9.803105209610947e-12,1.1133536529210047e-10,1.5498719401549983e-13,0.0001323566849206327,1.609030639538207e-15,1.1748540977166412e-12,1.1167769037045078e-10,6.921940536210444e-10,6.447629057691837e-09,1.8506658241732974e-13
1.3668504072153872e-05,0.2081995933141869,3.76,0.0,0.5809468369131557,0.9996420616227811,0.00014019510441470116,5.00455245691821e-06,0.0001570724085641026,1.686087224766086e-06,0.0001837611171193195,2.572384783252087e-10,2.1339551721847698e-13,1.6804346255749704e-06,5.858819030920762e-07,7.650763524078973e-05,2.1830493139908637e-08,1.0294455369720801e-05,1.2147657256123415e-05,5.547684759512843e-05,1.6753408619035728e-06,0.00010352183255295995,1.6147366505854359e-06,1.879382757765174e-06,1.2813827416502176e-07,1.3480208305673264e-09,7.951546597978797e-08,6.645482480807153e-10,2.224429678563318e-07,1.530412217687527e-07,1.0296347113104942e-11,1.1473147003695682e-10,1.5969118884980786e-13,0.0001323561494062774,1.6710692304154152e-15,1.2109850615928362e-12,1.1469090128807523e-10,7.105455520676089e-10,6.5342810600298985e-09,1.9006075796571563e-13
1.3828497095556673e-05,0.20819966097794307,3.76,0.0,0.5809406750046795,0.9996379842312659,0.0001432572421535068,5.057184183237582e-06,0.00015897406521588365,1.6860463457704767e-06,0.0001860524022204707,2.5723113184711935e-10,2.1338941041661123e-13,1.6838163380036146e-06,5.858412057509684e-07,7.742876404298095e-05,2.1829115819713365e-08,1.0419644948332751e-05,1.230000035549745e-05,5.6212613760371875e-05,1.68536650057066e-06,0.00010610216058663665,1.6649525326476644e-06,1.950440425858333e-06,1.3130952788331858e-07,1.3648236592335233e-09,8.277295982493382e-08,6.97554409163886e-10,2.2878532491616934e-07,1.5883387179336527e-07,1.0807944581309785e-11,1.1819700316036238e-10,1.644908374992495e-13,0.0001323556095009532,1.7346916619218414e-15,1.2479105824902865e-12,1.1775318074698308e-10,7.291738701502151e-10,6.620907788641412e-09,1.9513624229842095e-13
1.3988490118959475e-05,0.20819972865659342,3.76,0.0,0.5809344770879489,0.9996338743351009,0.0001463514399424635,5.109773710385202e-06,0.00016087703104236822,1.6860054719953305e-06,0.00018834267226693546,2.572237768608404e-10,2.1338329703412044e-13,1.6871973100631672e-06,5.858005363271015e-07,7.834986901785909e-05,2.1827741297414138e-08,1.0544865932208114e-05,1.2452276373919087e-05,5.69498331234763e-05,1.6953889393416703e-06,0.00010871446119820398,1.7162169467122328e-06,2.0232684772133e-06,1.345194159703412e-07,1.3816188223635943e-09,8.613124211288193e-08,7.317721140635588e-10,2.3524792412326342e-07,1.6477126647582118e-07,1.1338327774133976e-11,1.2173264978357661e-10,1.6938707647029567e-13,0.00013235506536034674,1.7999176619362807e-15,1.285641705814539e-12,1.208649732373384e-10,7.4808083313744e-10,6.707506646492036e-09,2.0029377087775474e-13
1.430847616576508e-05,0.20819986405619673,3.76,0.0,0.5809219733480595,0.9996255571125497,0.0001526359125491142,5.214820039572535e-06,0.0001646869539438984,1.685923743864272e-06,0.00019291989333450986,2.5720904215648653e-10,2.1337105108784866e-13,1.6939566308344467e-06,5.857192867212735e-07,8.01920075712191e-05,2.1825000888189814e-08,1.0795397869015456e-05,1.2756608884849932e-05,5.8428628885891344e-05,1.7154230329391656e-06,0.00011403492033307047,1.821931121196642e-06,2.1743193151323285e-06,1.4105501648294922e-07,1.4151841371842488e-09,9.315856182015433e-08,8.039540843912003e-10,2.4853805859348573e-07,1.7708721909733664e-07,1.2457187205937987e-11,1.2901700522503542e-10,1.794730453871773e-13,0.0001323539641390425,1.9352590341014547e-15,1.363565133584965e-12,1.2723889069552366e-10,7.867381338034223e-10,6.880610381679318e-09,2.1085792812170043e-13
