Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67)
4.062906557600416e-06,0.6205318677323659,3.76,0.0,0.7648647215456535,0.9995901618541267,3.787184127369498e-05,8.745314212773266e-06,0.00021150784877419336,1.9278295360063715e-05,0.0002050992773180885,3.362321516258764e-10,8.816714377275112e-13,1.139475090136286e-05,3.0341991640512256e-06,9.451782767202136e-05,2.3809288764851413e-07,5.445196823847732e-06,1.4065768196323206e-06,6.647303649862531e-05,6.0901798560134385e-06,1.1829470024010894e-05,4.1972579495493796e-07,7.965099693880804e-08,5.693212061940497e-08,1.8024355458047096e-09,7.224788623249602e-09,2.9595675697919707e-11,2.611998181905215e-07,2.0208348540440716e-08,5.301938452925904e-14,2.701815840860111e-11,8.931039534629967e-14,0.00027295120192534386,2.963562794153778e-16,3.0794423557608487e-12
4.110109642375048e-06,0.6205321725879414,3.76,0.0,0.7648596750217532,0.9995880412211555,3.8765640266065446e-05,8.816101416515787e-06,0.0002142286460257506,1.9281269444788124e-05,0.00020838757643285195,3.3687533634992875e-10,8.821045909634292e-13,1.1404407541191212e-05,3.034687765435914e-06,9.587083208137318e-05,2.38131985171471e-07,5.511587969169164e-06,1.429643711485177e-06,6.75238780838013e-05,6.118283549934892e-06,1.2181379386357436e-05,4.3134971038340895e-07,8.337718374068144e-08,5.8673531607225326e-08,1.8313466532966343e-09,7.492814209391484e-09,3.0912546940178256e-11,2.649716000246641e-07,2.1153898753482704e-08,5.5381884134104064e-14,2.7461948324159375e-11,9.074448898830466e-14,0.00027295062270533916,3.104662906088266e-16,3.1742518284131738e-12
4.15731272714968e-06,0.6205324775231695,3.76,0.0,0.7648546187469609,0.9995859145013091,3.966662346814549e-05,8.886234478187408e-06,0.000216949903644053,1.9284034149648543e-05,0.00021167943326778313,3.374892575665405e-10,8.825152091237676e-13,1.1413793597486289e-05,3.0351371212669804e-06,9.72240738273279e-05,2.3816796568359256e-07,5.577977838688189e-06,1.4527372763686724e-06,6.857557627424004e-05,6.145762937665515e-06,1.2538892116075512e-05,4.431873795944395e-07,8.722287572091327e-08,6.044256398658549e-08,1.8602889034141971e-09,7.768218130225013e-09,3.227316483889254e-11,2.687692615897411e-07,2.2129788963590533e-08,5.782296619566359e-14,2.7908614723898717e-11,9.218796790576676e-14,0.00027295004175225415,3.250377103323375e-16,3.2712355587081002e-12
4.204515811924312e-06,0.6205327825361885,3.76,0.0,0.7648495528617716,0.9995837817104553,4.0574725874898113e-05,8.955740381559871e-06,0.000219671606996298,1.9286603691595236e-05,0.00021497469546220873,3.380751802518804e-10,8.829044563062008e-13,1.1422927439498221e-05,3.035549894728298e-06,9.857753604648572e-05,2.3820104078541754e-07,5.644366046860472e-06,1.47585635798827e-06,6.962810696650227e-05,6.172645215281633e-06,1.2902014138587234e-05,4.552404485208463e-07,9.119008741062706e-08,6.223922131649794e-08,1.8892609521329597e-09,8.051135120039172e-09,3.36785327695139e-11,2.7259304252666704e-07,2.3136531485205807e-08,6.034443497292233e-14,2.8358188238702166e-11,9.364092974963024e-14,0.0002729494604997431,3.400785037791208e-16,3.370433966980526e-12
4.251718896698944e-06,0.6205330876252483,3.76,0.0,0.7648444774997132,0.999581642867952,4.148988517808585e-05,9.024645184591845e-06,0.00022239374260151705,1.9288991324947683e-05,0.0002182732178276542,3.386343191631137e-10,8.832734370129268e-13,1.1431826213597632e-05,3.035928568685811e-06,9.9931203016791e-05,2.382314077502749e-07,5.710752228634752e-06,1.4989998545363468e-06,7.068144768628419e-05,6.1989565694889385e-06,1.32707511260578e-05,4.6751055799466374e-07,9.528083364877032e-08,6.406350641613392e-08,1.9182615190549243e-09,8.341700945071513e-09,3.512966780081989e-11,2.764431818130455e-07,2.4174638747208887e-08,6.294811936718396e-14,2.8810699515112953e-11,9.510347218091332e-14,0.0002729488756023203,3.5559663822194727e-16,3.4718877369378673e-12
4.298921981473576e-06,0.6205333927887142,3.76,0.0,0.7648393927876787,0.999579497986478,4.241204167272435e-05,9.09297403432977e-06,0.0002251162980548797,1.9291209405036238e-05,0.0002215748620062791,3.3916784049091936e-10,8.836231981283853e-13,1.1440505921560732e-05,3.036275457609863e-06,0.00010128506008208094,2.3825925047146364e-07,5.7771360381044025e-06,1.522166716109561e-06,7.173557748223357e-05,6.2247222014467305e-06,1.3645108509181272e-05,4.799993444009068e-07,9.94971295164649e-08,6.591542140864106e-08,1.9472893844430265e-09,8.640052400655796e-09,3.662760074560097e-11,2.8031991784491804e-07,2.5244623276513427e-08,6.563587301718006e-14,2.926617920974033e-11,9.657569285568314e-14,0.000272948289194997,3.7160008279922446e-16,3.575637805553445e-12
4.346125066248208e-06,0.6205336980250478,3.76,0.0,0.7648342988462394,0.9995773470774934,4.33411381651752e-05,9.1607511834337e-06,0.00022783926195756775,1.9293269447161594e-05,0.00022487949614608002,3.3967686348493904e-10,8.839547299310814e-13,1.1448981493481146e-05,3.0365927186203465e-06,0.0001026390935821853,2.3828474033991207e-07,5.8435171472557155e-06,1.5453559422500434e-06,7.279047682730914e-05,6.2499663514449615e-06,1.4025091488350916e-05,4.927084402833984e-07,1.0384099027862717e-07,6.779496776113136e-08,1.976343385083345e-09,8.946327308798839e-09,3.817337620970004e-11,2.842234885125989e-07,2.634699768350284e-08,6.840957438391737e-14,2.9724657984779834e-11,9.80576893945599e-14,0.0002729477035133031,3.8809680906659736e-16,3.681725353481714e-12
4.3933281510228395e-06,0.6205340033328058,3.76,0.0,0.7648291957899542,0.9995751901583574,4.427711988309454e-05,9.22800000692738e-06,0.00023056262384915166,1.9295182183443642e-05,0.00022818699458559787,3.4016246204525146e-10,8.842689722520019e-13,1.1457266858001965e-05,3.036882362136507e-06,0.00010399329078552815,2.383080370904761e-07,5.909895244761895e-06,1.5685665795630746e-06,7.384612752372742e-05,6.2747123234246415e-06,1.4410705044491782e-05,5.056394749207483e-07,1.0831443132852893e-07,6.97021463231221e-08,2.005422412545573e-09,9.260664515960576e-09,3.9768052639636526e-11,2.8815413127296023e-07,2.7482274648212244e-08,7.127112683652437e-14,3.0186166503820936e-11,9.954955940501901e-14,0.00027294711385575425,4.050947893100863e-16,3.7901917957315225e-12
4.440531235797471e-06,0.6205343087106332,3.76,0.0,0.7648240837276619,0.9995730272390149,4.521993438721088e-05,9.294743019510474e-06,0.00023328637414326626,1.9296957616891474e-05,0.000231497237550047,3.4062566628433936e-10,8.845668166488214e-13,1.1465375009196417e-05,3.037146262006166e-06,0.0001053476398250237,2.383292896067025e-07,5.976270034835787e-06,1.5917977194174598e-06,7.490251261250429e-05,6.298982509586111e-06,1.4801953949482361e-05,5.187940748670365e-07,1.1291946813584017e-07,7.163695736319519e-08,2.034525411049137e-09,9.5832038910883e-09,4.1412702368537764e-11,2.921120832174623e-07,2.8650966907392775e-08,7.422245873758708e-14,3.0650735428186454e-11,1.0105140047660373e-13,0.00027294652197137117,4.2260199646658934e-16,3.901078772737557e-12
4.487734320572103e-06,0.6205346141572569,3.76,0.0,0.7648189627627646,0.9995708583263218,4.616953148486092e-05,9.361001894006347e-06,0.00023601050406788478,1.9298605071604532e-05,0.00023481011086195236,3.4106746406068836e-10,8.848491058222079e-13,1.1473318068982677e-05,3.0373861649096563e-06,0.00010670212963855965,2.3834863666800797e-07,6.042641236162524e-06,1.6150484957502125e-06,7.595961628924786e-05,6.322798415500095e-06,1.5198842776048194e-05,5.321738644496729e-07,1.176581161995316e-07,7.359940060313717e-08,2.0636513733033624e-09,9.914086323992524e-09,4.3108411660105503e-11,2.9609758113493163e-07,2.985358724280746e-08,7.726552351932744e-14,3.1118395414127995e-11,1.0256331014180763e-13,0.00027294593180474894,4.406264062685268e-16,4.014428141947876e-12
4.534937405346735e-06,0.6205349196714788,3.76,0.0,0.764813832993492,0.999568683436109,4.7125863145378685e-05,9.426797481041958e-06,0.00023873500561052334,1.93001332388272e-05,0.00023812550566725042,3.4148880247864904e-10,8.851166397242059e-13,1.148110734476525e-05,3.037603698986875e-06,0.00010805674991439597,2.383662076352439e-07,6.109008580917633e-06,1.6383180829978726e-06,7.701742382663863e-05,6.346180685772618e-06,1.5601375907092694e-05,5.457804662224119e-07,1.2253239100622243e-07,7.558947524922133e-08,2.0927993388626825e-09,1.0253453724085476e-08,4.485628075050411e-11,3.001108615688274e-07,3.1090648470906634e-08,8.040229976142137e-14,3.15891771108806e-11,1.04085385907864e-13,0.00027294533749531264,4.591759943196401e-16,4.1302819699582235e-12
4.582140490121367e-06,0.6205352252521721,3.76,0.0,0.7648086945131551,0.9995665025766929,4.8088883417504505e-05,9.492149829520476e-06,0.00024145987146753894,1.9301550219557972e-05,0.0002414433181750754,3.4189058935555024e-10,8.853701782817539e-13,1.1488753383020081e-05,3.0378003818192337e-06,0.00010941149104064807,2.3838212308490012e-07,6.1753718138570605e-06,1.66160569412652e-06,7.807592150253235e-05,6.369149129935431e-06,1.600955754453223e-05,5.596155013786787e-07,1.2754430799314051e-07,7.760718002102362e-08,2.1219683929485477e-09,1.060144901941977e-08,4.665742388824651e-11,3.0415216086966867e-07,3.236266343367239e-08,8.363479126381669e-14,3.2063111159397145e-11,1.0561772526724817e-13,0.00027294473992671924,4.782587352401705e-16,4.24868252510029e-12
4.629343574895999e-06,0.6205355308982751,3.76,0.0,0.7648035474103884,0.9995643157503555,4.905854834893227e-05,9.557078207457842e-06,0.00024418509499665644,1.9302863564439246e-05,0.0002447634494092848,3.422736946545267e-10,8.856104389729906e-13,1.1496266019582996e-05,3.037977627901861e-06,0.00011076634405799411,2.3839649540276844e-07,6.241730691464829e-06,1.6849105787389179e-06,7.913509653257312e-05,6.3917227482478165e-06,1.6423391717711905e-05,5.736805901305737e-07,1.3269588251466204e-07,7.965251317828282e-08,2.1511576624410813e-09,1.0958216155960968e-08,4.8512969372139275e-11,3.082217152433258e-07,3.367014499037044e-08,8.696502710884521e-14,3.2540228191549556e-11,1.0716042564782757e-13,0.0002729441453002646,4.978826073829633e-16,4.369672270402406e-12
4.676546659670631e-06,0.6205358366087873,3.76,0.0,0.7647983917693789,0.9995621229718947,5.0034815908018085e-05,9.621601123031394e-06,0.0002469106701723845,1.930408031121239e-05,0.00024808580497086193,3.426389518772231e-10,8.85838102665793e-13,1.1503654426954645e-05,3.0381367556596915e-06,0.00011212130061526888,2.384094293414589e-07,6.308084981152404e-06,1.7082320212815851e-06,8.019493700686405e-05,6.413919757298566e-06,1.6842882291439055e-05,5.879773520560371e-07,1.3798912981188497e-07,8.172547254607407e-08,2.180366314126836e-09,1.1323900097064103e-08,5.042405958723978e-11,3.1231976079548116e-07,3.5013606010071e-08,9.03950617336967e-14,3.30205588296409e-11,1.0871358445078401e-13,0.00027294354663687947,5.180555885302363e-16,4.493293856886759e-12
4.7237497444452626e-06,0.6205361423827652,3.76,0.0,0.7647932276700885,0.9995599242492811,5.1017645907635946e-05,9.685736345852004e-06,0.0002496365915443649,1.9305207019701223e-05,0.0002514102948112872,3.4298715942078935e-10,8.860538175578632e-13,1.1510927158605443e-05,3.038278994000863e-06,0.00011347635292798723,2.3842102254113064e-07,6.374434460510366e-06,1.73156933933176e-06,8.125543183073558e-05,6.435757615425207e-06,1.726803297362521e-05,6.025074064143647e-07,1.4342606498515548e-07,8.382605553832873e-08,2.2095935544158234e-09,1.1698646823151405e-08,5.2391851038769014e-11,3.1644653357227486e-07,3.639355936491859e-08,9.392697499326477e-14,3.3504133686279864e-11,1.102772990790668e-13,0.0002729429431693487,5.387856530530441e-16,4.619590117217767e-12
4.7709528292198944e-06,0.6205364482193181,3.76,0.0,0.7647880551884632,0.999557719580032,5.200699993118408e-05,9.749500928446256e-06,0.00025236285419865767,1.930624980432292e-05,0.00025473683301690565,3.4331908190168424e-10,8.862581948890829e-13,1.1518092190296449e-05,3.038405488406466e-06,0.0001148314937397996,2.384313660133256e-07,6.440778916612302e-06,1.754921881944738e-06,8.231657066960401e-05,6.457253047946819e-06,1.7698847322534177e-05,6.172723724305109e-07,1.4900870296950866e-07,8.595425917970487e-08,2.2388386255541933e-09,1.2082603331586468e-08,5.4417514383932544e-11,3.206022695971785e-07,3.781051792414061e-08,9.756287220230755e-14,3.3990983364646536e-11,1.1185166687075249e-13,0.0002729423440117374,5.600807807161208e-16,4.748604059711316e-12
4.818155913994526e-06,0.6205367541176048,3.76,0.0,0.7647828743966308,0.999555508978032,5.300284126076873e-05,9.812911227863712e-06,0.0002550894537217614,1.9307214364294138e-05,0.0002580653376037583,3.436354514386555e-10,8.86451814048858e-13,1.1525156958595871e-05,3.0385173065884064e-06,0.00011618671628667958,2.3844054459052725e-07,6.507118145367426e-06,1.7782890281072759e-06,8.337834389765617e-05,6.478422072140517e-06,1.813532875366695e-05,6.322738695498124e-07,1.5473905851279871e-07,8.811008012590094e-08,2.268100803582549e-09,1.2475917636726168e-08,5.650223446158815e-11,3.247872049043006e-07,3.9264994548737946e-08,1.0130488420341502e-13,3.448113845902593e-11,1.1343678513858259e-13,0.00027294174138090503,5.819489511768663e-16,4.880378862683024e-12
4.865358998769158e-06,0.6205370600768292,3.76,0.0,0.764777685363094,0.9995532924523849,5.400513480758708e-05,9.875982927263473e-06,0.0002578163861670783,1.9308106011776586e-05,0.00026139573032221274,3.439369688979865e-10,8.866352283676792e-13,1.1532128396855879e-05,3.0386154437618958e-06,0.0001175420142635543,2.3844863734510875e-07,6.573451950917091e-06,1.8016701852680014e-06,8.444074254997675e-05,6.499280021863131e-06,1.857748054630091e-05,6.475135176654537e-07,1.6061914615617706e-07,9.02935146825726e-08,2.297379398911142e-09,1.2878738770124921e-08,5.864721031980276e-11,3.290015755684128e-07,4.0757502086771306e-08,1.0515516742514701e-13,3.4974629555564833e-11,1.1503275122355998e-13,0.0002729411317824548,6.04398136871696e-16,5.014957869106877e-12
4.91256208354379e-06,0.6205373660962379,3.76,0.0,0.7647724881529262,0.9995510699960464,5.5013847038018146e-05,9.938731059423964e-06,0.0002605436480205745,1.930892970069074e-05,0.00026472793645292874,3.442243052227061e-10,8.868089585637236e-13,1.1539012972118521e-05,3.0387008280424375e-06,0.00011889738179014252,2.384557180181551e-07,6.639780145016888e-06,1.8250647877614078e-06,8.550375827349541e-05,6.5198415740745915e-06,1.902530585029553e-05,6.629929373425304e-07,1.6665098021445477e-07,9.250455882482636e-08,2.326673752520133e-09,1.3291216780902358e-08,6.085365524389349e-11,3.3324561773479074e-07,4.2288553368640844e-08,1.0911590390003934e-13,3.5471487233334054e-11,1.1663966239974242e-13,0.000272940527418151,6.274363177278022e-16,5.1523845811358195e-12
4.959765168318422e-06,0.6205376721751198,3.76,0.0,0.7647672828279091,0.9995488416226666,5.602894592193083e-05,1.0001170023830003e-05,0.0002632712361780634,1.9309690045763545e-05,0.00026806188466756977,3.444981023599064e-10,8.869734997018853e-13,1.1545816709585837e-05,3.0387743240136606e-06,0.00012025281338837154,2.384618553029315e-07,6.706102546628158e-06,1.8484722957605208e-06,8.656738329451441e-05,6.540120767789727e-06,1.947880769072874e-05,6.78713749949356e-07,1.7283657476504367e-07,9.474320820971651e-08,2.3559832348162547e-09,1.3713502736156046e-08,6.312279677381985e-11,3.3751956763721943e-07,4.385866120447318e-08,1.1318930132523964e-13,3.597174206520971e-11,1.1825761595198643e-13,0.00027293991936891665,6.510714751103322e-16,5.292702656101636e-12
5.006968253093054e-06,0.6205379783127939,3.76,0.0,0.7647620694467046,0.9995466073354817,5.705040086613211e-05,1.0063313608730978e-05,0.0002659991479160848,1.9310391346947944e-05,0.00027139750684977693,3.447589744585431e-10,8.871293214890366e-13,1.1552545224002752e-05,3.038836737301586e-06,0.00012160830395342481,2.384671132083465e-07,6.772418981394077e-06,1.8718921939383524e-06,8.763161037707073e-05,6.560131028516182e-06,1.9937988973858664e-05,6.946775778285967e-07,1.7917794363212536e-07,9.700945819300538e-08,2.385307245056239e-09,1.414574872150637e-08,6.545587672772247e-11,3.418236616213469e-07,4.546833838035515e-08,1.1737759310581088e-13,3.647542461914996e-11,1.1988670916045881e-13,0.00027293930873659557,6.7531158018805195e-16,5.43595590208202e-12
5.054171337867686e-06,0.6205382845086191,3.76,0.0,0.7647568480650272,0.9995443671366782,5.80781826484627e-05,1.0125175013464013e-05,0.0002687273808640874,1.931103761273792e-05,0.0002747347379206669,3.450075090574595e-10,8.872768689176625e-13,1.1559203749682001e-05,3.0388888189415094e-06,0.00012296384872609927,2.384715514059324e-07,6.838729281139521e-06,1.895323990110218e-06,8.869643278314373e-05,6.579885192765202e-06,2.0402852492905537e-05,7.108860444470737e-07,1.8567710037307833e-07,9.930330384478795e-08,2.4146452090988245e-09,1.458810784175593e-08,6.785415122292192e-11,3.461581361655945e-07,4.71180976551463e-08,1.2168303836544764e-13,3.698256545947557e-11,1.2152703929690667e-13,0.0002729386973109787,7.001646119454084e-16,5.582188273194302e-12
5.1013744226423175e-06,0.6205385907619849,3.76,0.0,0.7647516187357941,0.999542121031014,5.911226335792272e-05,1.0186766869326947e-05,0.00027145593298034384,1.9311632580344503e-05,0.0002780735156833787,3.452442681667107e-10,8.874165642202566e-13,1.1565797166557315e-05,3.0389312691573945e-06,0.00012431944326888385,2.3847522553012266e-07,6.905033283438229e-06,1.9187672140682353e-06,8.97618442381781e-05,6.599395530686796e-06,2.087340093320008e-05,7.273407745117755e-07,1.9233605826755463e-07,1.0162473996294352e-07,2.4439965782459667e-09,1.5040734221629446e-08,7.03188906927648e-11,3.505232278978513e-07,4.8808451757951284e-08,1.2610792200366194e-13,3.749319514827706e-11,1.2317870364075279e-13,0.000272938083976645,7.25638547940816e-16,5.731443865294639e-12
5.148577507416949e-06,0.6205388970723109,3.76,0.0,0.7647463815092622,0.9995398690215723,6.015261633913373e-05,1.0248101259399197e-05,0.0002741848025305563,1.9312179733607775e-05,0.00028141378068141437,3.454697892732124e-10,8.875488078892907e-13,1.157233002336457e-05,3.038964740716985e-06,0.0001256750834447223,2.384781874448416e-07,6.971330831228537e-06,1.942221416506047e-06,9.08278389004454e-05,6.618673767356108e-06,2.134963687685892e-05,7.4404339406117e-07,1.9915683030801393e-07,1.0397376108521952e-07,2.4733608279663413e-09,1.5503783006573622e-08,7.285137990064088e-11,3.54919173609088e-07,5.0539913385954675e-08,1.306545547133337e-13,3.800734424681982e-11,1.248417994781943e-13,0.0002729374689826818,7.51741363420212e-16,5.883766912192257e-12
5.195780592191581e-06,0.6205392034390435,3.76,0.0,0.7647411364331618,0.9995376111112433,6.119921613870368e-05,1.0309189737998639e-05,0.00027691398806783414,1.9312682319752603e-05,0.00028475547606355314,3.4568458631378356e-10,8.876739797030639e-13,1.1578806559356328e-05,3.0389898420700626e-06,0.00012703076539714704,2.384804854928623e-07,7.0376217724540215e-06,1.9656861679864673e-06,9.189441133236713e-05,6.637731103527406e-06,2.1831562807232565e-05,7.609955305408596e-07,2.0614142919093937e-07,1.0635036150068321e-07,2.502737456664311e-09,1.597741036360679e-08,7.545291795223347e-11,3.59346210265077e-07,5.231299520242959e-08,1.3532527299614468e-13,3.852504331693968e-11,1.2651642410706707e-13,0.0002729368524835306,7.784810344100805e-16,6.039201782203626e-12
