Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68)
9.024599406503109e-07,0.573191742357231,3.76,0.0,0.5519016115423461,0.9996809367403988,3.1775881554362596e-05,4.194593113770029e-05,0.000642468722455865,0.00017111850536712456,0.00039263519845870526,7.091200385213169e-10,9.284446364522953e-12,8.21090237289678e-05,2.4793384323590203e-05,0.00022508717047267928,4.065433114928114e-06,1.157433723630695e-05,5.708364025635821e-07,0.00011851070951984895,3.287085249936808e-05,6.883215096487645e-06,5.823217464709064e-07,2.875084409966524e-08,1.5378918428805707e-07,6.086505370180558e-09,9.3369840260848e-09,8.398830049604893e-12
9.246349470569893e-07,0.5731938325928944,3.76,0.0,0.5518726948034117,0.9996684850215855,3.412644857333238e-05,4.3670957182864654e-05,0.0006618113277093083,0.0001722464716516239,0.00041060793060590474,7.200621211393306e-10,9.351276441613696e-12,8.329968740261346e-05,2.4987568085896002e-05,0.00023409481460254754,4.098232718340349e-06,1.1875615177006613e-05,5.977670753624504e-07,0.00012419814868466783,3.407184132060205e-05,7.399325115063586e-06,6.317866136630562e-07,3.2342853909083434e-08,1.671122817849194e-07,6.36544575994084e-09,1.0243869878896016e-08,9.948568839397932e-12
9.468099534636676e-07,0.573195930569617,3.76,0.0,0.5518434876103137,0.9996559168618708,3.657168091655551e-05,4.539655185775397e-05,0.0006812270238851703,0.00017331499890222042,0.00042884305604682017,7.305511615859163e-10,9.414685863959768e-12,8.444087090390269e-05,2.5171359032206214e-05,0.0002431715489530347,4.129278174042073e-06,1.2177244583246516e-05,6.251090795747852e-07,0.0001299649705644607,3.526453577896114e-05,7.938834454999967e-06,6.847950073636092e-07,3.626583811177869e-08,1.8114186701268264e-07,6.648459174047724e-09,1.1226556258981276e-08,1.17316231173671e-11
9.68984959870346e-07,0.573198035903582,3.76,0.0,0.5518139974644706,0.9996432364911477,3.911155679398902e-05,4.7121048425971944e-05,0.0007007122354484782,0.00017432718931532438,0.0004473325225454582,7.406008712655521e-10,9.474844226042186e-12,8.553437389390875e-05,2.5345299980924238e-05,0.00025231372583176095,4.1586610862902496e-06,1.24791974926362e-05,6.528498128415701e-07,0.00013580780271647028,3.6447940584864605e-05,8.502085052025165e-06,7.41514705628984e-07,4.053940284901135e-08,1.9588987631341986e-07,6.935420026040559e-09,1.229033498346531e-08,1.3775173334268218e-11
9.911599662770244e-07,0.5732001482311093,3.76,0.0,0.551784231673737,0.9996304479339571,4.1745965434932175e-05,4.884287525112456e-05,0.0007202635834673412,0.0001752859830465366,0.000466068480281413,7.502250558925086e-10,9.531912993374845e-12,8.658197825050948e-05,2.5509905384494043e-05,0.00026151788796451394,4.186468276793236e-06,1.2781446943965587e-05,6.809769860415328e-07,0.00014172339701936312,3.76211479130012e-05,9.089408582484896e-06,8.021138865067562e-07,4.518362333991169e-08,2.1136774103571832e-07,7.2262058849263985e-09,1.3440740818075755e-08,1.6108614144230373e-11
9.999999999999997e-07,0.5732022672076598,3.76,0.0,0.5517722903322443,0.9996253204933626,4.282248216723223e-05,4.952820207361325e-05,0.0007280754197679773,0.00017565394467481378,0.00047360454834964247,7.539461764944243e-10,9.553836554499622e-12,8.698720111698312e-05,2.5573032027307954e-05,0.0002652036579826176,4.197132773901832e-06,1.2902015092435512e-05,6.922948951382816e-07,0.0001441012242494368,3.808581594434089e-05,9.33032743587581e-06,8.273907139011321e-07,4.714292949405151e-08,2.1774389641137657e-07,7.343166892910841e-09,1.3924778509721496e-08,1.7126641329848382e-11
1.0133349726837029e-06,0.5732022672076598,3.76,0.0,0.5517541973555282,0.9996175550183306,4.447471227151635e-05,5.0560553885774354e-05,0.0007398778751120551,0.00017619416667641192,0.00048504327879929354,7.594375445762257e-10,9.586045867678644e-12,8.758544173250743e-05,2.5665662808359795e-05,0.00027078075855387383,4.212782033473165e-06,1.3083966962528569e-05,7.094786189365486e-07,0.0001477086281964761,3.878333346848816e-05,9.701126701626188e-06,8.667608279931157e-07,5.0219030190480304e-08,2.2758640236056007e-07,7.52069742779558e-09,1.4683551892934255e-08,1.8763649979018785e-11
1.0355099790903813e-06,0.573204392506792,3.76,0.0,0.5517239014400813,0.9996045613843675,4.7297524009282334e-05,5.2272696931757486e-05,0.0007595520936974113,0.00017705438123475294,0.0005042494638112326,7.682521279437865e-10,9.637389137828282e-12,8.854649265554795e-05,2.581303433375494e-05,0.00028009923185513884,4.2376803464888885e-06,1.3386732542620286e-05,7.383430355418258e-07,0.0001537604919413758,3.993375254123296e-05,1.033755127933369e-05,9.356236225915796e-07,5.5666595617692396e-08,2.445563263807461e-07,7.818778390135341e-09,1.6024789693287995e-08,2.1774389759826804e-11
1.0576849854970598e-06,0.573206523819223,3.76,0.0,0.5516933506738249,0.9995914704925376,5.021405357344185e-05,5.397800571192967e-05,0.000779283389239303,0.00017786912980814843,0.0005236797738800712,7.766825043478324e-10,9.686082016976833e-12,8.946682545746883e-05,2.5952457888415804e-05,0.00028947036424077085,4.261237132194965e-06,1.3689719627716187e-05,7.675588592692751e-07,0.00015987610271397547,4.107173607652063e-05,1.0998984633131706e-05,1.008869906829183e-06,6.154771963024058e-08,2.62287519319102e-07,8.120335514261785e-09,1.7470718647790566e-08,2.5177440580790497e-11
1.0798599919037383e-06,0.5732086608519144,3.76,0.0,0.5516625516228352,0.9995782856317115,5.322388492233008e-05,5.567526778404971e-05,0.0007990690695028869,0.00017864078474995736,0.0005433271370035712,7.847422334302768e-10,9.732256966172227e-12,9.034809706080652e-05,2.6084348508607714e-05,0.00029889136573079257,4.2835224456014134e-06,1.3992905088713328e-05,7.971150078796266e-07,0.00016605269125826406,4.2196686782033825e-05,1.168571975829785e-05,1.0866666059821703e-06,6.788421619985393e-08,2.807895428028362e-07,8.42525849618627e-09,1.902784533419212e-08,2.9012000222975953e-11
1.1020349983104167e-06,0.5732108033272165,3.76,0.0,0.5516315106763607,0.9995650099269172,5.632653772078393e-05,5.736335432623159e-05,0.0008189065915190706,0.00017937159451249043,0.0005631846671193831,7.924446963279196e-10,9.776040004808387e-12,9.119192394306892e-05,2.6209099535694075e-05,0.0003083595919661787,4.304602681868115e-06,1.4296266700594545e-05,8.270006882780273e-07,0.00017228760189028655,4.3308075289710535e-05,1.2398040554946246e-05,1.1691796941293417e-06,7.469829945540255e-08,3.0007152911653543e-07,8.73343993124056e-09,2.0702917323785438e-08,3.331994836815502e-11
1.1242100047170952e-06,0.5732129509820549,3.76,0.0,0.5516002340503954,0.9995516463468194,5.952147186696935e-05,5.904121742235148e-05,0.0008387935535460546,0.00018006369012123194,0.0005832456605499888,7.998030618228404e-10,9.817551008298482e-12,9.199987982794425e-05,2.6327083750351456e-05,0.0003178725366023127,4.324540767342343e-06,1.4599783117861701e-05,8.572053911870955e-07,0.00017857828960316074,4.440543638965356e-05,1.3136222051945505e-05,1.25657396956639e-06,8.201256993018364e-08,3.201421963643917e-07,9.044775258752882e-09,2.2502921686623113e-08,3.814593639262644e-11
1.1463850111237736e-06,0.5732151035671588,3.76,0.0,0.5515687277912823,0.9995381977109252,6.280809186747561e-05,6.070788727367311e-05,0.0008587276874527021,0.0001807190913107141,0.0006035035924051433,8.068302577788739e-10,9.856903993374972e-12,9.277349391641122e-05,2.64386544476129e-05,0.00032742782409973776,4.343396340663092e-06,1.4903433849054588e-05,8.877188857283831e-07,0.0001849223170320175,4.548836535099225e-05,1.3900530627553076e-05,1.349012845519019e-06,8.985000089091084e-08,3.4100986347832786e-07,9.359162706040412e-09,2.443508318013996e-08,4.353747563244727e-11
1.168560017530452e-06,0.5732172608463336,3.76,0.0,0.5515369977793343,0.9995246666965227,6.618575105710928e-05,6.236246935911784e-05,0.0008787068515020577,0.00018133971234008398,0.0006239521129563146,8.135389472879862e-10,9.894207391393488e-12,9.3514249588227e-05,2.6544146455848587e-05,0.0003370232028910703,4.3612259244498874e-06,1.5207199230620152e-05,9.185312139377752e-07,0.00019131735131479836,4.6556514341099916e-05,1.4691224226669147e-05,1.4466581560128204e-06,9.823392477392733e-08,3.626824650195577e-07,9.676503231962396e-09,2.650686214337899e-08,4.9545024025540406e-11
1.1907350239371306e-06,0.5732194225957695,3.76,0.0,0.5515050497324608,0.9995110558453464,6.965375566124859e-05,6.400414156313443e-05,0.0008987290235149301,0.00018192736750492885,0.0006445850439950541,8.199415090256267e-10,9.929564310036254e-12,9.4223583514608e-05,2.6643877102614645e-05,0.0003466565389045961,4.378083088067304e-06,1.5511060400350446e-05,9.496326852358556e-07,0.0001977611608786457,4.760958895151608e-05,1.5508552574631347e-05,1.5496699766822303e-06,1.0718801975126528e-07,3.85167565730673e-07,9.996700470217085e-09,2.8725952118492984e-08,5.622207104999121e-11
1.212910030343809e-06,0.5732215886033881,3.76,0.0,0.551472889209787,0.9994973675699843,7.321136869961161e-05,6.563215128773623e-05,0.0009187922943946475,0.0001824837763609109,0.0006653963751856771,8.260500213656739e-10,9.963072783809428e-12,9.490288512983323e-05,2.6738147130083135e-05,0.00035632580942630045,4.3940186019189755e-06,1.5814999270576714e-05,9.810138708715824e-07,0.00020425161217749158,4.8647344836937505e-05,1.6352757387483478e-05,1.658206460239043e-06,1.1673629644676796e-07,4.084723748031833e-07,1.03196606725299e-08,3.110027722074264e-08,6.362522089038518e-11
1.2350850367504875e-06,0.5732237586682213,3.76,0.0,0.551440521615262,0.9994836041600272,7.685781373101597e-05,6.724581256368143e-05,0.0009388948619947864,0.00018301056867418627,0.0006863802604217031,8.318762498387324e-10,9.994826013697907e-12,9.55534964138694e-05,2.682724156261639e-05,0.00036602909728280727,4.409080583697852e-06,1.6118998501286994e-05,1.012665598356031e-06,0.00021078666640380022,4.9669584472355735e-05,1.7224072578660434e-05,1.7724236862664578e-06,1.2690308482057965e-07,4.326037598309697e-07,1.0645292651897468e-08,3.363798927791816e-08,7.181427377508664e-11
1.257260043157166e-06,0.5732259325998251,3.76,0.0,0.5514079522012433,0.9994697677879646,8.05922784393932e-05,6.884450317422363e-05,0.0009590350253123216,0.0001835092891129929,0.0007075310141945044,8.374316375498686e-10,1.0024912596363734e-11,9.617671194237557e-05,2.6911430528953464e-05,0.0003757645853283884,4.423314637003912e-06,1.64230414733154e-05,1.0445789459012355e-06,0.00021736437619485603,5.067615403219093e-05,1.8122724462040454e-05,1.8924755249578831e-06,1.3771302123851705e-07,4.575682604250734e-07,1.0973507726023151e-08,3.634746475972988e-08,8.085230543785373e-11
1.2794350495638444e-06,0.5732281102177248,3.76,0.0,0.5513751860720517,0.9994558605148365,8.441391806202977e-05,7.042766180312751e-05,0.0009792111789894413,0.00018398140169405126,0.0007288431079814638,8.427272982090455e-10,1.0053416743285374e-11,9.677377916533601e-05,2.69909700413866e-05,0.0003855305512200363,4.436763982727163e-06,1.6727112261729448e-05,1.0767452368771034e-06,0.00022398288235108563,5.166694039391642e-05,1.9048931951326157e-05,2.0185135143791594e-06,1.491910357410114e-07,4.833721014700721e-07,1.1304219661038042e-08,3.923730151716877e-08,9.08057446675031e-11
1.3016100559705228e-06,0.5732302913508864,3.76,0.0,0.5513422281874922,0.999441884295646,8.832185866166316e-05,7.199478521692123e-05,0.0009994218081081795,0.0001844282939966058,0.0007503111666597976,8.477740114652555e-10,1.0080418490189457e-11,9.734589888047844e-05,2.706610273418721e-05,0.0003953253624655182,4.44946958357482e-06,1.7031195609520525e-05,1.1091560342973766e-06,0.00023064041058104307,5.264186826738001e-05,2.0002906755725236e-05,2.150686750799544e-06,1.6136233952451096e-07,5.100212060069872e-07,1.1637344615617321e-08,4.231631535116541e-08,1.0174444891932315e-10
1.3237850623772013e-06,0.57323247583722,3.76,0.0,0.5513090833663351,0.9994278409845386,9.231520024459548e-05,7.35454254898875e-05,0.0010196654832628715,0.0001848512811562061,0.0007719299649513038,8.525822202678439e-10,1.0105993897134341e-11,9.78942258717692e-05,2.7137058563408586e-05,0.0004051474717302025,4.46147026209913e-06,1.733527690168504e-05,1.1418031353440585e-06,0.0002373352682853094,5.360089745000312e-05,2.098485357191006e-05,2.2891417916100796e-06,1.7425241264657877e-07,5.37521207731762e-07,1.1972801085585579e-08,4.5593536429171235e-08,1.1374177797122973e-10
1.3459600687838798e-06,0.573234663523106,3.76,0.0,0.5512757562897534,0.999413732339757,9.639301972740467e-05,7.507918727910335e-05,0.0010399408558961793,0.00018525160964970436,0.0007936944239026003,8.571620300050442e-10,1.0130215239627607e-11,9.841986968657095e-05,2.720405547007139e-05,0.00041499541238917997,4.4728028125617465e-06,1.7639342139769697e-05,1.17467856593851e-06,0.00024406584138969028,5.4544020207277385e-05,2.1994970272241946e-05,2.434022570326916e-06,1.8788699196443482e-07,5.658774631017608e-07,1.2310509849059567e-08,4.907820556758465e-08,1.268746656161454e-10
1.3681350751905582e-06,0.5732368542629486,3.76,0.0,0.5512422515047123,0.9993995600283785,0.00010055437375518082,7.659572515579868e-05,0.0010602466538850734,0.00018563046088238645,0.0008155996074048361,8.615232091929599e-10,1.0153151191108692e-11,9.892389552788331e-05,2.726730000863761e-05,0.0004248677943118666,4.483502106953947e-06,1.79433779169427e-05,1.2077745753664041e-06,0.00025083059123650714,5.547125877735596e-05,2.3033448089252265e-05,2.5854703231607924e-06,2.0229205931533356e-07,5.950950630456159e-07,1.2650393912197647e-08,5.2779770397234636e-08,1.4122368938985354e-10
1.3903100815972367e-06,0.5732390479187519,3.76,0.0,0.5512085734273097,0.9993853256308394,0.00010479830137452829,7.80947409983238e-05,0.001080581677363811,0.00018598895458760256,0.0008376407187562726,8.656751915103866e-10,1.0174866997123574e-11,9.940732524078114e-05,2.7326987942588312e-05,0.0004347632998669172,4.493601195477154e-06,1.8247371393641454e-05,1.2410836309627065e-06,0.0002576280515412824,5.63826629979702e-05,2.4100471796378234e-05,2.7436235266218694e-06,2.1749382994588838e-07,6.251788442742806e-07,1.2992378455628726e-08,5.6707881428392524e-08,1.5687313834075577e-10
1.4124850880039151e-06,0.573241244359718,3.76,0.0,0.551174726346064,0.9993710306452571,0.00010912382656484735,7.957598145108704e-05,0.001100944794771595,0.00018632815204870922,0.0008598130972706038,8.696270789960695e-10,1.0195424641554836e-11,9.987113837472419e-05,2.7383304808830433e-05,0.0004446806801359173,4.5031314017732666e-06,1.8551310273837102e-05,1.2745984128619003e-06,0.0002644568254207191,5.727830805339068e-05,2.5196219884957316e-05,2.9086178456214065e-06,2.3351874119625084e-07,6.561334001934053e-07,1.333639078158287e-08,6.087238803100974e-08,1.7391107885457235e-10
1.4346600944105936e-06,0.573243443461868,3.76,0.0,0.5511407144251458,0.9993566764915561,0.00011352996063163544,8.10392354529882e-05,0.0011213349391132113,0.00018664905915260964,0.0008821122149334071,8.733876462444074e-10,1.021488300521862e-11,0.00010031627330571577,2.7436426452565463e-05,0.00045461875132494334,4.512122413178954e-06,1.8855182781947037e-05,1.3083118088178648e-06,0.0002713155824966343,5.815829233872871e-05,2.6320864737488957e-05,3.080586091528123e-06,2.5039344144392737e-07,6.879630914191554e-07,1.3682360261758731e-08,6.528333434509087e-08,1.9242941855303488e-10
1.456835100817272e-06,0.5732456451076808,3.76,0.0,0.5511065417075567,0.999342264515403,0.00011801570446572126,8.248433183814876e-05,0.0011417511044215507,0.00018695262928368725,0.0009045336731087188,8.769653454527178e-10,1.0233298017116306e-11,0.00010074362840427776,2.7486519534164236e-05,0.0004645763913636564,4.520602366263189e-06,1.915897764041876e-05,1.342216909097102e-06,0.00027820305607946256,5.90227354385511e-05,2.7474572797177424e-05,3.259658189636777e-06,2.6814477931098835e-07,7.206720559012726e-07,1.4030218285985784e-08,6.995095513532487e-08,2.1252396829100317e-10
1.4790101072239505e-06,0.5732478491857528,3.76,0.0,0.5510722121182484,0.9993277959919605,0.00012258005067247659,8.391113701110495e-05,0.0011621923424114497,0.0001872397660664743,0.0009270731992973974,8.803683121883314e-10,1.02507227986794e-11,0.00010115406323693685,2.753374200951075e-05,0.0004745525366821332,4.528597927893753e-06,1.9462684048002152e-05,1.3763070014484334e-06,0.000285118040434055,5.98717762165351e-05,2.865750473377329e-05,3.445961155509142e-06,2.8679979313747513e-07,7.542642186586172e-07,1.437989821168879e-08,7.488567160331555e-08,2.342945022812196e-10
1.501185113630629e-06,0.5732500555904738,3.76,0.0,0.5510377294671847,0.9993132721294655,0.0001272219855751515,8.531955269806551e-05,0.0011826577593148195,0.00018751132596496635,0.0009497266439486335,8.836043717575822e-10,1.0267207801301235e-11,0.00010154839979046881,2.757824358520338e-05,0.00048454617915613863,4.53613437206592e-06,1.9766291658721232e-05,1.4105755661517506e-06,0.0002920593881297214,6.070557101269685e-05,2.986981560573551e-05,3.639619079652703e-06,3.063857007229361e-07,7.887433011336056e-07,1.4731335314162441e-08,8.009808716997776e-08,2.578448163801242e-10
1.5233601200373074e-06,0.5732522642217235,3.76,0.0,0.5510030974523455,0.9992986940726392,0.0001319404910965525,8.670951377532026e-05,0.0012031465128875235,0.00018776812074607999,0.0009724899773256861,8.866810460714742e-10,1.0282800937403191e-11,0.0001019274237095605,2.7620166149930697e-05,0.0004945563632120321,4.543235652714756e-06,2.0069790561551685e-05,1.4450162711479178e-06,0.00029902600747576586,6.152429194457363e-05,3.111165501873911e-05,3.840753120009827e-06,3.269298893372181e-07,8.241128301729694e-07,1.5084466737704268e-08,8.559898323989695e-08,2.832827845718388e-10
1.5455351264439859e-06,0.5732544749845778,3.76,0.0,0.5509683196626716,0.999284062905935,0.0001367345465233326,8.808098617542805e-05,0.0012236578095789477,0.0001880109198143572,0.000995359286426692,8.896055609144199e-10,1.0297547705344263e-11,0.00010229188553982234,2.7659644183269973e-05,0.0005045821830829593,4.549924472720856e-06,2.0373171260805745e-05,1.479622967251505e-06,0.0003060168600431519,6.232812530862791e-05,3.2383167280557344e-05,4.049481501739733e-06,3.484599060008925e-07,8.603761466430863e-07,1.5439231447608844e-08,9.139931495868932e-08,3.107204136905998e-10
