Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144)
4.676430146798606e-05,0.14485948382164038,3.76,0.0,0.5777150931783968,0.9969647982083206,0.002527583839892763,1.5544826198538297e-05,0.0009585610669847696,1.7729705725295758e-06,0.000661288481182184,3.9210420332843583e-10,3.201681004307102e-13,2.4292020523732436e-06,7.673272986504859e-07,0.000407582222689603,2.2944386996444825e-08,6.10103586313038e-05,6.124949922339383e-05,0.0003732479678136573,3.8428991355716405e-06,0.0023534036320716403,8.555990651868058e-05,0.00019755986337155446,4.36082648353794e-06,5.19363725815561e-09,2.321328973604926e-05,2.2288946198478526e-07,9.727792527701562e-06,1.3253216189767458e-05,4.831258172435831e-09,1.0352122199808476e-08,1.4436650276360572e-11
4.737843274780842e-05,0.14485971660033892,3.76,0.0,0.577640386302852,0.9969051290159393,0.0025802561285858307,1.5601652156820658e-05,0.0009736050182548823,1.7728991664608223e-06,0.0006639316809717718,3.9206439705444633e-10,3.2013555926939285e-13,2.4335370653816067e-06,7.672808776050111e-07,0.0004129649185434365,2.294651375470065e-08,6.166585337772901e-05,6.149155889924416e-05,0.0003790710555223532,3.8556461588975025e-06,0.0024044219484604837,8.760152906719518e-05,0.00020316333394090004,4.478293575066711e-06,5.214075142676979e-09,2.418857633109327e-05,2.2993810906643526e-07,9.984590057843731e-06,1.3657167098850902e-05,4.983764004639914e-09,1.0633967712204533e-08,1.4828928446803702e-11
4.799256402763078e-05,0.14485994940661973,3.76,0.0,0.5775654774771847,0.9968452731797338,0.002633114431251661,1.565624285711068e-05,0.0009886974338041287,1.7728277037109832e-06,0.0006664702690361337,3.9202450388396985e-10,3.201029485418054e-13,2.4377173733990374e-06,7.672365886794929e-07,0.0004183476386508662,2.2948719506574164e-08,6.231593619499777e-05,6.172385418139604e-05,0.0003849021378748124,3.867934525108222e-06,0.0024556380440538357,8.964264679509534e-05,0.0002088087212288105,4.597395032007419e-06,5.233688187391769e-09,2.5186851279328037e-05,2.3704392446698923e-07,1.0242686942197224e-05,1.406569426316165e-05,5.137489893141926e-09,1.091736736693879e-08,1.5223356608499406e-11
4.8606695307453136e-05,0.14486018226187625,3.76,0.0,0.57749037513296,0.9967852384336032,0.002686151249015419,1.570867484056463e-05,0.001003837415067973,1.772756186096768e-06,0.0006689077432947128,3.9198452731030834e-10,3.200702710536076e-13,2.441748074152419e-06,7.671943498605748e-07,0.00042373038500645167,2.295100094198234e-08,6.296062410560386e-05,6.19467119112665e-05,0.0003907408414032891,3.879779407422726e-06,0.0025070439790557133,9.168245818908377e-05,0.0002144943983839827,4.718128056886753e-06,5.252504036620351e-09,2.6208103975344282e-05,2.4420419852062797e-07,1.05020040577677e-05,1.4478715132571415e-05,5.292376811380775e-09,1.1202228733991047e-08,1.5619806525662075e-11
4.9220826587275494e-05,0.1448604151868092,3.76,0.0,0.577415087409677,0.9967250322449536,0.0027393593408400045,1.5759022811148684e-05,0.001019024077374816,1.7726846153697205e-06,0.00067124752485692,3.919444707066254e-10,3.2003752951345326e-13,2.4456341596845486e-06,7.671540811036685e-07,0.00042911315947760675,2.2953354836788144e-08,6.359993585682065e-05,6.216045175239122e-05,0.0003965868052691771,3.891195655382466e-06,0.002558632081129428,9.37201915957215e-05,0.0002202187797790724,4.840489410977293e-06,5.270549724402727e-09,2.7252314951613962e-05,2.5141629713924705e-07,1.0762464703535382e-05,1.4896148725486038e-05,5.448367387453088e-09,1.1488462078915434e-08,1.6018153713802288e-11
5.0449089146920204e-05,0.1448608813250288,3.76,0.0,0.5772639869668185,0.9966041341158891,0.002846261633852077,1.585375624294557e-05,0.001049533978297145,1.7725413212675773e-06,0.0006756473015064505,3.918641303186283e-10,3.199718646411079e-13,2.4529919087722907e-06,7.670791435979689e-07,0.0004398787996218082,2.2958267541000055e-08,6.486251381587874e-05,6.256181970691557e-05,0.00040829913209318057,3.912799985011837e-06,0.0026623253979226598,9.77864853600181e-05,0.00023177751997123508,5.090082040833484e-06,5.304435634062997e-09,2.9409491563650762e-05,2.659858142798427e-07,1.128652184030809e-05,1.5743938225615883e-05,5.763438397716178e-09,1.2064699257458223e-08,1.6820060736073746e-11
5.1554525450600444e-05,0.14486130128109959,3.76,0.0,0.5771274385019968,0.9964948091506021,0.0029429918688393653,1.593260022999165e-05,0.0010771439618038868,1.7724121912274392e-06,0.0006793056880120396,3.9179158174956455e-10,3.1991257246981826e-13,2.459167121095197e-06,7.670176756743613e-07,0.00044956798816270244,2.2962906220178593e-08,6.598066691280997e-05,6.289492275385908e-05,0.0004188616851481589,3.930920043754261e-06,0.0027562006864615277,0.00010143190268664944,0.00024229769787836297,5.320243328250075e-06,5.332557318781259e-09,3.1429102858756086e-05,2.792507683991444e-07,1.1761363955208146e-05,1.6521261330394553e-05,6.050235695906264e-09,1.2587159937779041e-08,1.7547093775818347e-11
5.2659961754280685e-05,0.14486172175288678,3.76,0.0,0.5769904034082922,0.9963850333469111,0.003040175535409715,1.600576832657447e-05,0.0011048921077917463,1.7722829135476309e-06,0.0006826971045983054,3.9171882116096927e-10,3.1985311071525223e-13,2.464946325581766e-06,7.669614383176682e-07,0.00045925729140418466,2.2967733500691272e-08,6.708175991686917e-05,6.320311400523884e-05,0.0004294426968317986,3.947866781193841e-06,0.0028505584537028583,0.00010505991783336202,0.00025292051560359775,5.555611557893062e-06,5.3585751491054575e-09,3.3522426211448135e-05,2.926461890728965e-07,1.2238827812502574e-05,1.7311697627973345e-05,6.339793602440933e-09,1.31127934246498e-08,1.8278509264093827e-11
5.3765398057960926e-05,0.14486214283622603,3.76,0.0,0.5768529195483876,0.9962748414733915,0.003137778890866141,1.6073628487988408e-05,0.0011327738016727214,1.772153496303635e-06,0.0006858385832694672,3.9164586426723163e-10,3.1979349198239434e-13,2.4703545395843325e-06,7.66910038203766e-07,0.00046894671610938433,2.2972733719211888e-08,6.816595038843007e-05,6.348798477755274e-05,0.00044004048120568093,3.963714376902164e-06,0.002945362811937324,0.00010866706341472013,0.00026363822166957827,5.796154033502211e-06,5.3826236299754696e-09,3.56890709015807e-05,3.061594995291182e-07,1.2718551721262532e-05,1.8114835503127807e-05,6.631838427217284e-09,1.3641173094425513e-08,1.9013715668175567e-11
5.487083436164117e-05,0.14486256461942615,3.76,0.0,0.5767150222969064,0.9961642660204623,0.003235770392303213,1.613652931321287e-05,0.0011607845927109751,1.7720239470308772e-06,0.0006887463007949987,3.915727257565313e-10,3.197337280509528e-13,2.4754155627161168e-06,7.668631032306093e-07,0.0004786362679918213,2.2977892103862218e-08,6.923340603212237e-05,6.375104642015965e-05,0.0004506534614719652,3.9785333451178674e-06,0.0030405801826078097,0.00011225015151166569,0.00027444348708954,6.041834761833984e-06,5.404830490613939e-09,3.792857875366944e-05,3.1977891512298437e-07,1.3200197635104702e-05,1.8930281419545385e-05,6.926113781233207e-09,1.417189936472552e-08,1.9752159024053978e-11
5.597627066532141e-05,0.14486298718427093,3.76,0.0,0.5765767446741978,0.996053337321469,0.003334120579075003,1.6194800420304846e-05,0.0011889201938678597,1.7718942727525362e-06,0.0006914355883953404,3.914994193458391e-10,3.196738299194557e-13,2.4801519846622937e-06,7.66820282173705e-07,0.0004883259517816307,2.2983194754760206e-08,7.02843032016308e-05,6.399373121639545e-05,0.00046128016437961604,3.992390567315289e-06,0.0031361791777834787,0.0001158062626543693,0.0002853293954410957,6.292614776390939e-06,5.4253167635132425e-09,4.024042969838154e-05,3.334934249320634e-07,1.3683450403715686e-05,1.975765985059279e-05,7.222380170275998e-09,1.4704598957233385e-08,2.0493321902273816e-11
5.708170696900165e-05,0.1448634106056473,3.76,0.0,0.5764381174769846,0.9959420836711732,0.003432801957951467,1.624875292291022e-05,0.0012171764804082051,1.7717644799951298e-06,0.0006939209472507133,3.914259578348078e-10,3.196138078472311e-13,2.484585202285631e-06,7.667812442105871e-07,0.0004980157712903113,2.29886286199272e-08,7.1318825545196e-05,6.42173938321911e-05,0.0004719192147132365,4.005349351289041e-06,0.0032321304835047884,0.00011933273416246131,0.00029628943100212964,6.548452454733272e-06,5.444196910135038e-09,4.2624047098575335e-05,3.472927681572744e-07,1.4168016945659874e-05,2.059661308154636e-05,7.520414476094916e-09,1.5238924048651412e-08,2.1236722220088124e-11
5.818714327268189e-05,0.1448638349521353,3.76,0.0,0.576299169405451,0.9958305314412095,0.0035317888913479617,1.6298679990628582e-05,0.001245549487522365,1.7716345748235087e-06,0.0006962160685400294,3.913523531562045e-10,3.1955367139697355e-13,2.4887354439327213e-06,7.667456783463096e-07,0.0005077057294736702,2.299418146771702e-08,7.233716277881192e-05,6.442331318970396e-05,0.000482569329893091,4.01746951105837e-06,0.0033284067455716182,0.00012282714807377023,0.0003073174654344217,6.809303825941444e-06,5.461578981408941e-09,4.507880283747639e-05,3.6116740684381815e-07,1.4653625365316694e-05,2.144680090863474e-05,7.820009351259542e-09,1.577455133855487e-08,2.1981911939438983e-11
5.929257957636213e-05,0.14486426028610025,3.76,0.0,0.5761599271862597,0.9957187051920252,0.003631057489077839,1.6344857475214522e-05,0.0012740354070903588,1.771504562877695e-06,0.000698333857370552,3.912786164261487e-10,3.1949342947623724e-13,2.4926218001460005e-06,7.667132927628538e-07,0.0005173958284927391,2.2999841856866086e-08,7.33395095830146e-05,6.461269470451204e-05,0.0004932293147120555,4.0288074645784585e-06,0.003424982458308076,0.00012628731879433218,0.0003184077432715861,7.075122866099659e-06,5.477564808317296e-09,4.760402215859929e-05,3.7510849586549765e-07,1.5140024026352072e-05,2.230790024755673e-05,8.12097256145069e-09,1.6311181051133527e-08,2.2728475674900986e-11
6.039801588004237e-05,0.144864686664044,3.76,0.0,0.5760204156910582,0.9956066277808664,0.0037305855040288952,1.6387544576919025e-05,0.0013026305838020492,1.771374449391119e-06,0.0007002864595230313,3.912047579946003e-10,3.194330903763522e-13,2.4962622591763655e-06,7.666838141094107e-07,0.0005270860697724484,2.3005599104572913e-08,7.432606461187322e-05,6.478667278772003e-05,0.0005038980562363681,4.039416344527858e-06,0.0035218338568495794,0.0001297112806654802,0.00032955486662055155,7.345861779513418e-06,5.4922502158424435e-09,5.019898825463545e-05,3.8910785119504676e-07,1.562698060102854e-05,2.3179604673328467e-05,8.42312629303059e-09,1.6848535895364377e-08,2.3476029245004103e-11
6.15034521837226e-05,0.14486511413685957,3.76,0.0,0.5758806580501356,0.9954943204654677,0.0038303522320602473,1.642698454360827e-05,0.001331331510787071,1.7712442392129671e-06,0.0007020852902319121,3.9113078749200077e-10,3.1937266181028127e-13,2.499673745886072e-06,7.666569867417761e-07,0.0005367764540578623,2.3011443252891413e-08,7.529702960591746e-05,6.494631353982504e-05,0.0005145745188905029,4.0493461188052235e-06,0.0036189388133630964,0.00013309727558855522,0.0003407537793718569,7.6214712641099e-06,5.505725252020306e-09,5.286294660338119e-05,4.031579169850263e-07,1.611428110929027e-05,2.40616239072776e-05,8.726306425507605e-09,1.738636000115377e-08,2.4224218190706768e-11
6.260888848740284e-05,0.14486554275014124,3.76,0.0,0.5757406757610851,0.9953818030032879,0.003930338416258453,1.6463405389727258e-05,0.001360134824886644,1.7711139368407512e-06,0.000703741064342305,3.9105671387237347e-10,3.193121509487731e-13,2.502872163128066e-06,7.666325719423231e-07,0.0005464669814678562,2.3017365034914236e-08,7.62526086001504e-05,6.509261757222756e-05,0.0005252577397376345,4.058643717704086e-06,0.003716276737430659,0.0001364437408188005,0.0003519997511636958,7.901900760104929e-06,5.5180744268164435e-09,5.5595109053792085e-05,4.1725173204485737e-07,1.66017289589591e-05,2.495368326487862e-05,9.030361798314039e-09,1.7924417845957126e-08,2.4972716282091995e-11
6.371432479108307e-05,0.1448659725444698,3.76,0.0,0.5756004887924037,0.9952690937462199,0.004030526155615259,1.649702062024289e-05,0.0013890373016616974,1.7709835464419611e-06,0.0007052638273780359,3.909825454564163e-10,3.192515644543586e-13,2.505872434976105e-06,7.666103471336138e-07,0.0005561576515462174,2.3023355840897677e-08,7.719300721992506e-05,6.522652291460525e-05,0.0005359468239618424,4.0673531655773136e-06,0.00381382848071738,0.00013974929700357467,0.00036328836127162207,8.18709868150875e-06,5.5293769598238555e-09,5.839465766667817e-05,4.3138289611025035e-07,1.7089143994777397e-05,2.5855523074308984e-05,9.335153478580866e-09,1.846249318246141e-08,2.5721224027387755e-11
6.481976109476331e-05,0.14486640355570585,3.76,0.0,0.5754601156820255,0.9951562097307426,0.004130898818136221,1.6528029955293527e-05,0.0014180358502227483,1.7708530718696506e-06,0.000706662987092997,3.9090828997323397e-10,3.191909085144602e-13,2.5086885509817154e-06,7.665901050735179e-07,0.000565848463310172,2.302940768379535e-08,7.811843205734808e-05,6.534890796905934e-05,0.0005466409405559211,4.0755157151710555e-06,0.003911576245995005,0.00014301273652906596,0.0003746154825768094,8.47701263035491e-06,5.539707030911866e-09,6.126074831605233e-05,4.4554553634293386e-07,1.7576361563025775e-05,2.6766898074848674e-05,9.640554021104562e-09,1.900038797666502e-08,2.6469467196324326e-11
6.592519739844354e-05,0.14486683581527435,3.76,0.0,0.5753195736307993,0.9950431667635193,0.00423144095837187,1.6556620052153165e-05,0.0014471275079587266,1.7707225166872014e-06,0.0007079473451263599,3.908339545981665e-10,3.1913018887245973e-13,2.511333610860193e-06,7.665716530511907e-07,0.0005755394152963129,2.3035513165433455e-08,7.902909012114106e-05,6.546059447252093e-05,0.0005573393182173626,4.083169982938059e-06,0.00400950350056851,0.00014623301223129912,0.00038597726574803384,8.77158959374636e-06,5.5491340300423796e-09,6.419251405773645e-05,4.5973427446052625e-07,1.8063231597666256e-05,2.768757680341793e-05,9.946446749183877e-09,1.9537921364362482e-08,2.7217195370229085e-11
6.703063370212378e-05,0.1448672693504464,3.76,0.0,0.575178878590961,0.9949299795024688,0.004332138239335098,1.6582965213644313e-05,0.0014763094352332868,1.770591884191356e-06,0.0007091251284320262,3.907595459886325e-10,3.190694108565138e-13,2.513819869210007e-06,7.665548121090099e-07,0.000585230505603944,2.3041665443821903e-08,7.992518835305775e-05,6.556235043766331e-05,0.0005680412414529354,4.090352083734818e-06,0.004107594894110651,0.0001494092265174283,0.00039737012375400967,9.070776124039904e-06,5.557722807502125e-09,6.718906827291622e-05,4.7394419471223336e-07,1.8549617733079768e-05,2.8617340976706835e-05,1.0252725063810482e-08,2.0074928632802687e-08,2.796418052783403e-11
6.813607000580401e-05,0.14486770418460976,3.76,0.0,0.5750380453496948,0.9948166615333861,0.004432977358723805,1.6607228077860284e-05,0.001505578910102919,1.770461177425731e-06,0.000710204020219885,3.906850703193587e-10,3.190085794078554e-13,2.516158779763133e-06,7.665394162725135e-07,0.0005949217319359166,2.3047858200646227e-08,8.080693320455713e-05,6.565489304996746e-05,0.0005787460468899975,4.097095763729917e-06,0.004205836180858827,0.00015254062092875692,0.00040879071679499073,9.374518502665274e-06,5.56553391969817e-09,7.024950759525505e-05,4.881708128150624e-07,1.903539644707293e-05,2.9555984874908052e-05,1.0559291756775385e-08,2.0611260232732753e-08,2.8710215672611115e-11
6.924150630948424e-05,0.1448681403375331,3.76,0.0,0.5748970876079249,0.9947032254422336,0.004533945979328179,1.662956029017273e-05,0.0015349333230989324,1.7703303991973962e-06,0.0007111911902092624,3.90610533315077e-10,3.189476991069678e-13,2.518361038785999e-06,7.665253117887143e-07,0.0006046130916370122,2.3054085609771015e-08,8.1674530267918e-05,6.573889149919436e-05,0.0005894531197905135,4.1034325306758895e-06,0.004304214146085313,0.00015562656616475466,0.0004202359377177637,9.682762888219713e-06,5.572623867000638e-09,7.337291463086975e-05,5.024100460579936e-07,1.9520456236639173e-05,3.0503314731777074e-05,1.086605835476348e-08,2.1146780824611062e-08,2.9455113508559537e-11
7.034694261316448e-05,0.14486857782561866,3.76,0.0,0.5747560180544905,0.994589682883232,0.004635032663489306,1.6650103153221392e-05,0.0015643701721065307,1.7701995520974919e-06,0.0007120933240440097,3.905359402804883e-10,3.188867741973751e-13,2.520436627485565e-06,7.665123564040178e-07,0.0006143045817299223,2.3060342307479722e-08,8.252818395644374e-05,6.581496973114066e-05,0.0006001618907624121,4.109391780799847e-06,0.004402716536726945,0.00015866655257898795,0.0004317028979602853,9.995455449590548e-06,5.579045327778961e-09,7.65583604807326e-05,5.166581847364737e-07,2.0004696828143842e-05,3.145914813480263e-05,1.1172944508613528e-08,2.168136836162836e-08,3.0198705167974325e-11
7.145237891684471e-05,0.14486901666214402,3.76,0.0,0.5746148484358714,0.9944760446429001,0.004736226811467756,1.6668988250208907e-05,0.0015938870573678164,1.7700686385151635e-06,0.0007129166517488176,3.9046129612919733e-10,3.1882580860963823e-13,2.5223948531961394e-06,7.665004186700802e-07,0.000623996198948935,2.3066623363340222e-08,8.336809722882696e-05,6.588370911165777e-05,0.0006108718326623517,4.115000921722604e-06,0.004501331996046579,0.00016166018115201835,0.0004431889140605682,1.0312542484927346e-05,5.584847384848073e-09,7.980490707513633e-05,5.309118649241826e-07,2.0488028423042614e-05,3.242331343863962e-05,1.147987739025349e-08,2.2214913211394538e-08,3.0940838991665055e-11
7.255781522052495e-05,0.14486945685749286,3.76,0.0,0.5744735896216392,0.9943623207001931,0.004837518603567848,1.6686338043064436e-05,0.0016234816766302407,1.7699376606488791e-06,0.0007136669751334273,3.903866054111941e-10,3.1876480598325e-13,2.524244389112052e-06,7.664893772595503e-07,0.0006336879397714279,2.3072924252166592e-08,8.419447135309584e-05,6.594565099157704e-05,0.000621582457683447,4.120285491011584e-06,0.004600050002187828,0.00016460715494156331,0.00045469149475424464,1.0633970527309495e-05,5.590075739881277e-09,8.311160932986036e-05,5.451680425947586e-07,2.097037097976891e-05,3.339564919438504e-05,1.1786791121053523e-08,2.2747317317541856e-08,3.1681379365439595e-11
7.366325152420518e-05,0.14486989841937561,3.76,0.0,0.5743322516658192,0.9942485202829124,0.004938898945857237,1.670226644538603e-05,0.0016531518204569884,1.7698066205222677e-06,0.0007143496940781064,3.903118723378949e-10,3.1870376968564225e-13,2.5259933125189537e-06,7.664791203207282e-07,0.0006433798004472334,2.3079240827915084e-08,8.500750570589445e-05,6.600129916488489e-05,0.0006322933146207998,4.125269270048689e-06,0.004698860810472864,0.00016750727100588,0.0004662083286750951,1.0959686437980952e-05,5.594772922390051e-09,8.647751713366181e-05,5.59423969186577e-07,2.1451653531985078e-05,3.437600359670833e-05,1.2093626256335805e-08,2.3278493401921994e-08,3.2420205614191995e-11
