Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239)
9.999999999999999e-11,0.09529450767191754,3.76,0.0,0.8430412982063789,0.9999116478488488,3.9913039910038957e-19,1.0208228890548446e-15,1.937671025833827e-09,1.9369553713017376e-09,1.182698479467216e-10,3.5987080334978896e-17,9.958172138510805e-17,7.129344593628174e-13,7.129131456019307e-13,2.9958629665995896e-16,3.283314398520456e-16,1.1829084751862236e-10,2.014516416980007e-14,4.1392285087561425e-13,2.4279845217793472e-15,9.690630284194295e-16,2.2987361707337608e-15,4.2273863721698975e-23,2.2056778658800607e-21,7.0084809708872e-17,2.0564689241730997e-21,2.3501341630907792e-26,4.1372131538932656e-13,1.8055380715551167e-24,5.318368592149662e-30,2.283655237280255e-20,2.746310189048698e-20,8.835203212395285e-05,1.9497779065796876e-34,4.415632700565335e-25,1.4039098759418688e-24,2.125176420983224e-21,3.6234170023511093e-17,4.5710975496464773e-29,2.7622508957637954e-37,6.177790274195992e-32,7.697755143346861e-34,7.13076773059796e-27,8.57741388765578e-34,4.5697457915062e-34,3.047073656667907e-23,1.5841632765040278e-31,1.6892774281836745e-22,2.685762630035037e-35,8.826047715283169e-24
1.0393300932572386e-10,0.09529450767191754,3.76,0.0,0.8430412981255015,0.9999098703879008,4.488281692540959e-19,1.1050554208079177e-15,2.0138798086807307e-09,2.013106761851054e-09,1.2292039442486228e-10,3.971253825483622e-17,1.0635446171607724e-16,7.70096519644229e-13,7.700727220353891e-13,3.36336070318082e-16,3.653810206189182e-16,1.2294306960088708e-10,2.1760157093997454e-14,4.3021924512507213e-13,2.6250333475746138e-15,1.046934195204965e-15,2.4830835350149953e-15,4.642162266140624e-23,2.3826497262648045e-21,7.555443161429483e-17,2.3087609002182804e-21,2.637428485169493e-26,4.299930006223963e-13,1.9865684737510768e-24,6.201261029052329e-30,2.5194445209528086e-20,2.9123462699137886e-20,9.012948836060057e-05,2.2717586433569076e-34,4.957308515811608e-25,1.5761718871589134e-24,2.2958294639512445e-21,3.7659122108242623e-17,5.33235435923878e-29,3.204731346392638e-37,6.936029956579987e-32,8.646426052319377e-34,8.007234439516668e-27,9.710828335108722e-34,5.3413892210829704e-34,3.420855679969257e-23,1.7784522747381573e-31,1.787126627753523e-22,3.1336574210418687e-35,9.892234787222888e-24
1.104057659347374e-10,0.09529450767405107,3.76,0.0,0.8430412979923976,0.999907118876811,5.394513397321372e-19,1.2513571482631772e-15,2.1393005394722056e-09,2.1384282216055612e-09,1.3057388370508983e-10,4.6334238315210185e-17,1.178121994831222e-16,8.689661563341247e-13,8.6893786546028e-13,4.031562647172454e-16,4.324174644166678e-16,1.3059945494681572e-10,2.4553455510485463e-14,4.570433209175372e-13,2.966465359546579e-15,1.1816663328463827e-15,2.801947373459424e-15,5.378975743821794e-23,2.688785493405602e-21,8.49777210244174e-17,2.7675002010604724e-21,3.159636921757812e-26,4.56772151446208e-13,2.3089739951376254e-24,7.887744636721296e-30,2.936828512583218e-20,3.1897164618504064e-20,9.28809916917332e-05,2.8864748210397114e-34,5.942215406831081e-25,1.8894033689466295e-24,2.591063482405065e-21,4.0004234357860294e-17,6.787065884956084e-29,4.042864665678657e-37,8.314848922615146e-32,1.0373254636038324e-33,9.601658595882664e-27,1.1793130678841423e-33,6.820808369016129e-34,4.1004848490039e-23,2.1317061848986233e-31,1.9499657609798312e-22,3.9898369693202866e-35,1.1825109302339628e-23
1.1687852254375095e-10,0.09529450767618458,3.76,0.0,0.8430412978592936,0.9999045696719686,6.417050553201941e-19,1.4072865947144022e-15,2.264721270617769e-09,2.263743688539766e-09,1.3822718153465312e-10,5.358126892073411e-17,1.2963558442400786e-16,9.73800565845554e-13,9.73767251966515e-13,4.782858484931919e-16,5.073822432347102e-16,1.382558207610542e-10,2.7515202532967218e-14,4.83872978061734e-13,3.329295983480522e-15,1.3245833814959853e-15,3.1400609701854228e-15,6.185730778111203e-23,3.0134428995317303e-21,9.492096138416671e-17,3.283299624493351e-21,3.7465801475945225e-26,4.835512996745824e-13,2.663036078270835e-24,9.896479565839457e-30,3.391220947231574e-20,3.4716754535148794e-20,9.543018876938954e-05,3.6182595706629787e-34,7.049608245686408e-25,2.241609423823568e-24,2.904195713751216e-21,4.234934385432429e-17,8.520480847120424e-29,5.030909831232299e-37,9.865341209940403e-32,1.2317591816243655e-33,1.1395512416427252e-26,1.4162290259927062e-33,8.590786962953637e-34,4.864630098844085e-23,2.5288732373741387e-31,2.114768666742538e-22,5.010462757221537e-35,1.399044765742837e-23
1.233512791527645e-10,0.09529450767831808,3.76,0.0,0.8430412977261896,0.9999022078982176,7.563338150249295e-19,1.57293389564059e-15,2.390142002161283e-09,2.389053162950344e-09,1.4588028980591992e-10,6.146996999367067e-17,1.4180092813089544e-16,1.084599002280312e-12,1.0845601065915564e-12,5.622113930465327e-16,5.907180709763221e-16,1.4591216858068387e-10,3.064536958004154e-14,5.107085433986713e-13,3.713613795967534e-15,1.4756904471515558e-15,3.497423383756576e-15,7.065324841995899e-23,3.3566278434259975e-21,1.0537889554215603e-16,3.85950286655569e-21,4.402038243811467e-26,5.103304453082106e-13,3.0501455773729173e-24,1.2266005309449266e-29,3.883150624022902e-20,3.757677762392429e-20,9.779195474952078e-05,4.481117928344027e-34,8.286660891596461e-25,2.6350762938118284e-24,3.2352337681269056e-21,4.469445459007057e-17,1.0565991078697806e-28,6.18452224631955e-37,1.1597597899504673e-31,1.449281464868185e-33,1.3400752942379452e-26,1.6837762767202378e-33,1.0687857899195888e-33,5.718240630566485e-23,2.972522850821098e-31,2.2812547230510806e-22,6.215337279376618e-35,1.6400519148258838e-23
1.2982403576177806e-10,0.0952945076804516,3.76,0.0,0.8430412975930859,0.999900019774425,8.84089055037794e-19,1.7483891758037557e-15,2.5155627341489886e-09,2.5143566451321304e-09,1.5353321030381022e-10,7.001562036227899e-17,1.54286075276129e-16,1.2013607211091264e-12,1.2013156558000474e-12,6.554194066101722e-16,6.828652225372828e-16,1.535684998330885e-10,3.394392816640672e-14,5.375503437285209e-13,4.119507364562119e-15,1.6349925871904805e-15,3.87403367768982e-15,8.020655205630047e-23,3.718346589364691e-21,1.1634631967499473e-16,4.4994534601869264e-21,5.129790918589e-26,5.371095883477833e-13,3.4716937578556875e-24,1.5037014653962426e-29,4.4130826736813076e-20,4.047243533188577e-20,9.998007076494223e-05,5.489848170874244e-34,9.660546437956228e-25,3.0720903704772996e-24,3.584185254808263e-21,4.7039570556873744e-17,1.2958852153962186e-28,7.519899415735818e-37,1.3521713337566567e-31,1.6912403561439614e-33,1.5629383732061033e-26,1.9838982347645597e-33,1.3150888638409907e-33,6.666265028088579e-23,3.4652240521421204e-31,2.4491835352030894e-22,7.625385480936236e-35,1.9067452138506198e-23
1.3629679237079161e-10,0.09529450768258511,3.76,0.0,0.843041297459982,0.9998979925328794,1.0257291478970008e-18,1.9337425488923072e-15,2.6409834666294843e-09,2.639654135378334e-09,1.6118594471387403e-10,7.92325065348804e-17,1.6707030422661843e-16,1.324084978988633e-12,1.3240331273002765e-12,7.583963343585934e-16,7.842615470064857e-16,1.612248158440359e-10,3.7410849894518625e-14,5.643987058106891e-13,4.54706524716893e-15,1.8024948105112057e-15,4.269890919828148e-15,9.054618938324515e-23,4.0986057667889716e-21,1.2781808271927863e-16,5.206494776035506e-21,5.933617508835853e-26,5.638887287939898e-13,3.929072297097176e-24,1.825234994296111e-29,4.9814262432082047e-20,4.3399506193203485e-20,0.00010200730452750811,6.660042073796659e-34,1.1178437214731169e-24,3.554938195720483e-24,3.951057782213056e-21,4.938469574585122e-17,1.573617934644877e-28,9.053754626415514e-37,1.5647785189425054e-31,1.958994773674273e-33,1.8093457640990134e-26,2.3185345070869956e-33,1.6021108625725284e-33,7.713651259915274e-23,4.009545502670671e-31,2.618349146144358e-22,9.262654217387546e-35,2.2003235508407926e-23
1.4276954897980517e-10,0.09529450768471862,3.76,0.0,0.8430412973268782,0.9998961143446858,1.1820194016229704e-18,2.1290841171949474e-15,2.766404199653724e-09,2.7649456339807296e-09,1.6883849462976598e-10,8.913398696694227e-17,1.8013423417294532e-16,1.4527710335982525e-12,1.4527117498805362e-12,8.716285585028491e-16,8.953424807803497e-16,1.6888111784515805e-10,4.104610644704156e-14,5.912539563638763e-13,4.9963759914911476e-15,1.9782020777064726e-15,4.68499418177976e-15,1.0170112910401776e-22,4.497412369995468e-21,1.3978908581227296e-16,5.983970023163058e-21,6.817296981779853e-26,5.906678666475191e-13,4.423673285161637e-24,2.1956999348279115e-29,5.588541248889997e-20,4.635427624036597e-20,0.00010388548493173108,8.008085171212192e-34,1.2847504790684496e-24,4.085906462514252e-24,4.335858957903244e-21,5.1729834147466615e-17,1.893694359684771e-28,1.0803291953445115e-36,1.79859144931666e-31,2.2539150494789856e-33,2.0805079618776326e-26,2.6896195898787187e-33,1.9342136719093976e-33,8.865346680770152e-23,4.608055524260473e-31,2.788575080996461e-22,1.1150311721006018e-34,2.5219720087861534e-23
1.4924230558881872e-10,0.09529450768685213,3.76,0.0,0.8430412971937743,0.9998943742506191,1.3537320588298416e-18,2.334503971302114e-15,2.891824933274995e-09,2.8902311412298327e-09,1.7649086156017312e-10,9.973255219367193e-17,1.9345973823460782e-16,1.5874181434945578e-12,1.587350753262985e-12,9.956023983729693e-16,1.0165410605948003e-15,1.7653740698088412e-10,4.484966958000392e-14,6.181164220661294e-13,5.467528134533575e-15,2.16211930126436e-15,5.119342538415739e-15,1.1370033794932199e-22,4.914773757844357e-21,1.5225428174075577e-16,6.835222249656628e-21,7.784607936480095e-26,6.174470019090593e-13,4.956889225469706e-24,2.619809314801719e-29,6.234744318643743e-20,4.9333477765698345e-20,0.00010562557120272208,9.551157017283823e-34,1.4674919975457588e-24,4.667282015594897e-24,4.738596388587383e-21,5.407498975153284e-17,2.260196749044503e-28,1.2786182499595366e-36,2.0546205713428373e-31,2.577383467957799e-33,2.3776409522548195e-26,3.0990818503181025e-33,2.316000862587811e-33,1.0126298033125147e-22,5.263322125289562e-31,2.9597101026738464e-22,1.3312647073727345e-34,2.872862007452113e-23
1.5571506219783228e-10,0.09529450768898562,3.76,0.0,0.8430412970606704,0.9998927620972078,1.5416462958143028e-18,2.550092189833666e-15,3.017245667548911e-09,3.015510657415053e-09,1.8414304693521672e-10,1.1103988096678816e-16,2.0702986234088568e-16,1.7280255679821748e-12,1.7279493679740304e-12,1.1308041104886786e-15,1.1482879364744796e-15,1.8419368431484897e-10,4.882151111662258e-14,6.449864295548857e-13,5.960610202157499e-15,2.3542513457954093e-15,5.5729350674230576e-15,1.2657278069358404e-22,5.350697653484168e-21,1.6520867439794875e-16,7.76359434315531e-21,8.839328605264953e-26,6.442261345792979e-13,5.5301130354215165e-24,3.102490001155279e-29,6.92031398880458e-20,5.23342357629948e-20,0.00010723771681249291,1.1307231449672705e-33,1.666785282151159e-24,5.3013518521090795e-24,5.159277680122888e-21,5.6420166547215e-17,2.6773921244234093e-28,1.5020541842603379e-36,2.3338766795177955e-31,2.9307948046763778e-33,2.7019664947355104e-26,3.548842773111734e-33,2.752320434797655e-33,1.1501451448634394e-22,5.97791302658355e-31,3.1316246079273876e-22,1.577506968655788e-34,3.254151443673298e-23
1.6218781880684583e-10,0.09529450769111913,3.76,0.0,0.8430412969275666,0.999891268477528,1.746548221624313e-18,2.775938839190118e-15,3.1426664025333928e-09,3.140784182824832e-09,1.9179505211238168e-10,1.230668927506311e-16,2.208287493738463e-16,1.8745925669991455e-12,1.8745068252291844e-12,1.2777198886200906e-15,1.2910113846024368e-15,1.918499508358295e-10,5.2961602941718594e-14,6.718643054270127e-13,6.4757107086813215e-15,2.5546030282823145e-15,6.0457708489061034e-15,1.4034742017021637e-22,5.8051921440916745e-21,1.7864731824807472e-16,8.772429031303137e-21,9.98523685510515e-26,6.710052646589223e-13,6.144738046978621e-24,3.6488823291288836e-29,7.645495273011638e-20,5.535402083785805e-20,0.00010873132868449377,1.329507685488021e-33,1.883347262594772e-24,5.990403122222209e-24,5.5979104375181755e-21,5.876536852303271e-17,3.149731870340711e-28,1.7524908603608775e-36,2.63737092175094e-31,3.3155568653529504e-33,3.054712407338063e-26,4.040816420645971e-33,3.248267563552946e-33,1.29957524494842e-22,6.754395687267577e-31,3.304207542778506e-22,1.8564108785375212e-34,3.666984830177702e-23
1.6866057541585938e-10,0.09529450769325262,3.76,0.0,0.8430412967944627,0.9998898846763341,1.9692308771096125e-18,3.012133973325335e-15,3.268087138288663e-09,3.266051717746773e-09,1.9944687838201084e-10,1.358237968338188e-16,2.3484156820306424e-16,2.02711840101523e-12,2.0270223568308584e-12,1.4368358638396143e-15,1.4451373201120302e-15,1.9950620746324607e-10,5.726991699666665e-14,6.987503762388368e-13,7.012918156522364e-15,2.7631791183495742e-15,6.5378489650316386e-15,1.5505321728600676e-22,6.278265680625619e-21,1.9256531779824718e-16,9.865068882137114e-21,1.122611018892871e-25,6.977843921486189e-13,6.802158007209098e-24,4.264339732102824e-29,8.410503687896333e-20,5.839060771456724e-20,0.00011011512206439878,1.5534256435527355e-33,2.1178947932219098e-24,6.736723129692339e-24,6.054502264934694e-21,6.111059966686252e-17,3.6818513347113117e-28,2.0318224075982947e-36,2.9661148047455457e-31,3.733091025044927e-33,3.437112853002218e-26,4.576909074145505e-33,3.809187344934609e-33,1.461414594966808e-22,7.5953373305537795e-31,3.477363752192689e-22,2.17074129030809e-34,4.112493432963636e-23
1.7513333202487294e-10,0.09529450769538611,3.76,0.0,0.8430412966613589,0.9998886026191848,2.2104942339556986e-18,3.25876763353886e-15,3.3935078748772294e-09,3.3913132624677457e-09,2.070985269723977e-10,1.4932013828885975e-16,2.4905444727604245e-16,2.1856023309417785e-12,2.18549519507773e-12,1.6086381045661214e-15,1.6110893098027103e-15,2.0716245505226333e-10,6.174642527482695e-14,7.256449685061723e-13,7.57232103587575e-15,2.9799843385507367e-15,7.049168499712718e-15,1.7071913103472356e-22,6.769927077593241e-21,2.069578270774156e-16,1.1044856304417894e-20,1.2565725746883883e-25,7.245635170490744e-13,7.503767078799732e-24,4.9544283720872424e-29,9.21552880330919e-20,6.144203864188594e-20,0.00011139717139355968,1.804512847932446e-33,2.371144653174556e-24,7.542599332413216e-24,6.52906076568886e-21,6.345586396593967e-17,4.278569430337299e-28,2.341981285756346e-36,3.3211201993815927e-31,4.1848327675346926e-33,3.8504086276850786e-26,5.159019024529387e-33,4.4406775432195864e-33,1.6361576256194795e-22,8.503304969470173e-31,3.6510117000224766e-22,2.523374937806399e-34,4.591795407252933e-23
1.816060886338865e-10,0.09529450769751958,3.76,0.0,0.843041296528255,0.9998874148253092,2.471145193702532e-18,3.5159298482864272e-15,3.5189286123638723e-09,3.516568817273988e-09,2.1474999905450413e-10,1.6356484095842176e-16,2.6345441250596957e-16,2.3500436180521268e-12,2.349924572684634e-12,1.7936126166021646e-15,1.7892885847806073e-15,2.148186943985161e-10,6.639109981742025e-14,7.525484087043433e-13,8.154007824427273e-15,3.205023364671446e-15,7.579728538328039e-15,1.8737411851001057e-22,7.280185512828726e-21,2.218200491221742e-16,1.2315133547908661e-20,1.4007860307554754e-25,7.513426393609741e-13,8.250959840538269e-24,5.724926770861045e-29,1.0060737365840533e-19,6.450659119563037e-20,0.00011258495744282347,2.0848846629464145e-33,2.643813546544045e-24,8.410319342929308e-24,7.021593542253903e-21,6.580116540685995e-17,4.944888237312348e-28,2.6849364442660106e-36,3.7033993461002177e-31,4.672232224915051e-33,4.2958474501551626e-26,5.7890364917695306e-33,5.1485913389155773e-33,1.824298707023547e-22,9.480865432535222e-31,3.8250815154255297e-22,2.9173003858983545e-34,5.105995932032893e-23
1.8807884524290005e-10,0.09529450769965307,3.76,0.0,0.8430412963951511,0.999886314363953,2.751997586749234e-18,3.783710633007246e-15,3.6443493508156323e-09,3.641818382451198e-09,2.224012957463288e-10,1.7856624765023397e-16,2.780293291937337e-16,2.5204415239115097e-12,2.5203097227119785e-12,1.9922453431650027e-15,1.980154053025019e-15,2.2247492624248634e-10,7.120391270980793e-14,7.794610232681997e-13,8.758066987097127e-15,3.43830082604654e-15,8.129528167473464e-15,2.0504713491763872e-22,7.809050527282786e-21,2.3714723546923446e-16,1.3679242703607823e-20,1.5556290289134047e-25,7.781217590850044e-13,9.045131287768628e-24,6.581825441755689e-29,1.094627604318366e-19,6.758274998824806e-20,0.00011368541096638331,2.3967360156091167e-33,2.936618102515766e-24,9.342170928925528e-24,7.532108196261631e-21,6.814650797558121e-17,5.685992606334676e-28,3.06269157283836e-36,4.1139648602897615e-31,5.196754717374241e-33,4.774684253490232e-26,6.468843652150718e-33,5.939040077719978e-33,2.0263321488215685e-22,1.053058538938231e-30,3.9995133231029723e-22,3.3556179815866582e-34,5.656187343202968e-23
1.945516018519136e-10,0.09529450770178657,3.76,0.0,0.8430412962620473,0.9998852948139466,3.0538721713460345e-18,4.062199989966687e-15,3.769770090301798e-09,3.767061958284607e-09,2.3005241811695203e-10,1.9433215772292992e-16,2.9276784772063263e-16,2.6967953103155353e-12,2.6966498785037284e-12,2.205022164912183e-15,2.1841023118819414e-15,2.3013115127355701e-10,7.61848360781401e-14,8.063831385921339e-13,9.38458697581169e-15,3.6798213058895e-15,8.69856647474246e-15,2.237671335871811e-22,8.356532024822516e-21,2.5293468565435883e-16,1.5140525703940758e-20,1.721479175055736e-25,8.0490087622185e-13,9.887676832821853e-24,7.531326522079473e-29,1.1872273836010664e-19,7.066918180471251e-20,0.00011470495313425934,2.742341422852372e-33,3.250274875506726e-24,1.0340442013694169e-23,8.060612328504122e-21,7.049189565742471e-17,6.507249762923568e-28,3.477283438919522e-36,4.5538297376734365e-31,5.759881293180395e-33,5.288181478282505e-26,7.200314754856837e-33,6.818396020421319e-33,2.2427522002858204e-22,1.1655031376338358e-30,4.1742558152512093e-22,3.841539805751297e-34,6.243449265343831e-23
2.0102435846092715e-10,0.09529450770392005,3.76,0.0,0.8430412961289434,0.9998843502262426,3.3775966325746736e-18,4.3514879081130514e-15,3.895190830893895e-09,3.892299545059059e-09,2.377033671902826e-10,2.1086986224073641e-16,3.076593527546009e-16,2.8791042392363064e-12,2.8789442736330278e-12,2.43242889996239e-15,2.401547660485821e-15,2.3778737013376837e-10,8.133384208633635e-14,8.333150810300898e-13,1.0033656229300429e-14,3.929589341632676e-15,9.286842548532482e-15,2.4356306598317346e-22,8.922640272040746e-21,2.6917774671755483e-16,1.67023243229158e-20,1.898714039260315e-25,8.316799907721962e-13,1.0779992305425418e-23,8.579843406177755e-29,1.2838844200474628e-19,7.376471372064601e-20,0.00011564953299335102,3.1240550187862924e-33,3.585500345296756e-24,1.1407420676581619e-23,8.607113538935344e-21,7.283733243707638e-17,7.414208912534053e-28,3.930780307389034e-36,5.024007359698572e-31,6.363109268864932e-33,5.837609367552558e-26,7.985316310383738e-33,7.79329509376122e-33,2.4740530504181684e-22,1.2856769821960384e-30,4.34926502712585e-22,4.3783896255194294e-34,6.868848742127798e-23
2.074971150699407e-10,0.09529450770605352,3.76,0.0,0.8430412959958395,0.9998834750892044,3.724005581318302e-18,4.651664362947223e-15,4.02061157266567e-09,4.017531143059057e-09,2.453541439485288e-10,2.281861768578115e-16,3.2269391573749325e-16,3.0673675727753724e-12,3.0671921418546705e-12,2.674951303912163e-15,2.6329021121105515e-15,2.4544358342129776e-10,8.66509029333679e-14,8.602571768955727e-13,1.0705363172915644e-14,4.187609425276846e-15,9.894355477874582e-15,2.6446388171581696e-22,9.507385898074169e-21,2.858718127143498e-16,1.8367980176248765e-20,2.087711155896188e-25,8.584591027367281e-13,1.1723473953093245e-23,9.734000379126032e-29,1.3846086917190173e-19,7.686831383333933e-20,0.00011652466218049688,3.5443105819611663e-33,3.9430109171540146e-24,1.2545395153416979e-23,9.171619426672742e-21,7.518282229858785e-17,8.412600846565732e-28,4.425280438294481e-36,5.525511498927463e-31,7.007952769604568e-33,6.424246263373857e-26,8.825707336113148e-33,8.870639642275763e-33,2.720728828046011e-22,1.4138367072533551e-30,4.524503285984819e-22,4.969602847264102e-34,7.53344036538791e-23
