Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14)
2.573158042829141e-10,0.15047626303621198,3.76,0.0,1.004478266246881,0.9971642199751513,3.8830599757039707e-13,1.8522916954660738e-10,6.726882296329563e-05,6.711905414158063e-05,6.97488083635719e-07,1.9415365723419378e-12,8.319029946409586e-12,1.4870499370528506e-07,1.4912266720187716e-07,5.156986083826328e-10,8.313909255116961e-10,6.967105320732255e-07,3.663115844494808e-11,5.310007962457053e-07,2.4903349732773616e-10,3.2484192958569745e-11,6.114731509044633e-11,9.364451779553023e-15,3.9031365819720764e-14,1.2278858846482105e-11,1.0457804451846807e-14,7.803597251210339e-17,5.302071249100647e-07,4.105265917584135e-15,4.94037701411988e-21,1.7852149402876349e-12,1.7778465213135435e-12,0.002834933355209319,6.495778696559913e-23,1.3749312709830164e-16,2.323459755167265e-16,1.7720858599984866e-13,3.7438861384414726e-10,3.110463051627728e-21,1.0709018917940656e-24,4.921568299108605e-20,1.0077497904523034e-21,2.0109962498403673e-15,6.858927526788614e-22,6.815347334976839e-22,8.938950869678006e-15,6.839236985369832e-20
2.617463845008521e-10,0.15047629350851466,3.76,0.0,1.00447708687546,0.9971554842412268,4.146080057062696e-13,1.945375837991405e-10,6.842703153660414e-05,6.827206612370803e-05,7.095154201773145e-07,2.0175870926958474e-12,8.542736222274662e-12,1.5384703799304667e-07,1.5428688668919338e-07,5.427552714287371e-10,8.621064035526946e-10,7.086961256602155e-07,3.7869817084020055e-11,5.401712300669161e-07,2.6047579131731105e-10,3.3710952949097405e-11,6.326845811261484e-11,9.691707182766989e-15,4.044344010879294e-14,1.2607150440153628e-11,1.1007030783411394e-14,8.212115220344512e-17,5.393360569610674e-07,4.263274011077757e-15,5.268639674537768e-21,1.86241457940781e-12,1.8237413559146023e-12,0.0028436518983755406,6.860794357238899e-23,1.447884972169047e-16,2.451763271772316e-16,1.8339719709423732e-13,3.809287457514732e-10,3.3277491233535763e-21,1.1301013928657999e-24,5.1781337817056564e-20,1.0651631226543168e-21,2.1164451744725565e-15,7.239973744323905e-22,7.404205376279293e-22,9.40567261072441e-15,7.198157746238671e-20
2.661769647187901e-10,0.1504763239807894,3.76,0.0,1.004475907504621,0.9971471569143573,4.422206411601244e-13,2.0415152770251048e-10,6.958523823871495e-05,6.94249877172121e-05,7.215441128643978e-07,2.0952588630866272e-12,8.767772122345571e-12,1.5907575530384006e-07,1.595385492770651e-07,5.707408237353001e-10,8.936494269211746e-10,7.206815971512043e-07,3.912798491037225e-11,5.493430689765384e-07,2.7225764683856623e-10,3.49624111809514e-11,6.542570031718597e-11,1.0024651838585877e-14,4.1883388736912896e-14,1.2937345663167498e-11,1.1575150393044937e-14,8.634615496649553e-17,5.484649751108551e-07,4.424819713416165e-15,5.612355041135666e-21,1.9414540137081816e-12,1.8698739932232306e-12,0.0028519619458577733,7.23986583109877e-23,1.5233973497283626e-16,2.584911283984453e-16,1.8969317579111726e-13,3.874736711812339e-10,3.556147977192005e-21,1.191519375312057e-24,5.443406004731644e-20,1.1249605883064128e-21,2.2255110700772574e-15,7.634878511942407e-22,8.033085085469923e-22,9.888269540732904e-15,7.569411012137858e-20
2.706075449367281e-10,0.1504763544530366,3.76,0.0,1.0044747281343327,0.9971392188084341,4.711865663827523e-13,2.140758857188097e-10,7.07434430724212e-05,7.05778189284274e-05,7.335741930193005e-07,2.1745567487117956e-12,8.994096977478577e-12,1.643911106823621e-07,1.6487763305895494e-07,5.996708600383306e-10,9.260328626797176e-10,7.326669514477481e-07,4.0405611902906315e-11,5.585163366324062e-07,2.8438388593351995e-10,3.6238629525424065e-11,6.761903882508369e-11,1.0363289215383695e-14,4.335139702235248e-14,1.3269386415625929e-11,1.2162482384549132e-14,9.071331503732821e-17,5.57593879366231e-07,4.589934598424762e-15,5.9719526989299075e-21,2.022339171344555e-12,1.9162381439954205e-12,0.0028598826837614192,7.633300728026455e-23,1.6015139407208702e-16,2.72300737945017e-16,1.960965798873466e-13,3.940234705700769e-10,3.796026245197913e-21,1.2552016744008006e-24,5.717527054117117e-20,1.1872113032627155e-21,2.338254586881582e-15,8.043881728389517e-22,8.703996736215144e-22,1.038700121127671e-14,7.953204679408334e-20
2.750381251546661e-10,0.15047638492525667,3.76,0.0,1.004473548764564,0.9971316517947494,5.015491202899147e-13,2.2431554049338373e-10,7.190164604055723e-05,7.173055976380842e-05,7.456056917326324e-07,2.255485463217164e-12,9.221671181483845e-12,1.697930690620817e-07,1.7030411601095694e-07,6.295609711078916e-10,9.59269532244173e-10,7.446521931865195e-07,4.170264820504118e-11,5.676910566826113e-07,2.9685932799904566e-10,3.753966827888504e-11,6.984847070823645e-11,1.0707622783562669e-14,4.484765317923491e-14,1.3603216197206576e-11,1.2769345844482902e-14,9.52249659857453e-17,5.667227697339991e-07,4.758650404075652e-15,6.347865215331629e-21,2.105075727374619e-12,1.9628277776072567e-12,0.0028674322407913565,8.041408940311977e-23,1.682280346401249e-16,2.866155858981858e-16,2.0260746719094785e-13,4.005782243251503e-10,4.047756122315382e-21,1.321194398297803e-24,6.000638924842782e-20,1.251985898784117e-21,2.4547363649433736e-15,8.467222500035706e-22,9.419019559121496e-22,1.090212691485571e-14,8.34974664376317e-20
2.794687053726041e-10,0.15047641539745002,3.76,0.0,1.004472369395284,0.9971244385875139,5.333523179879223e-13,2.3487537279506244e-10,7.305984714599956e-05,7.288321022973354e-05,7.576386399171412e-07,2.3380495385532334e-12,9.4504564349612e-12,1.7528159546148116e-07,1.7581797618827662e-07,6.604267437139498e-10,9.933722110256684e-10,7.566373267929909e-07,4.301904417423037e-11,5.768672527654493e-07,3.096887898074403e-10,3.8865585849542776e-11,7.211399306990246e-11,1.1057656015357503e-14,4.637234831975796e-14,1.3938780476378802e-11,1.3396059841462937e-14,9.988344065149827e-17,5.758516462209612e-07,4.930999032931599e-15,6.7405285689854276e-21,2.189669092796688e-12,2.0096371381397344e-12,0.002874627902733762,8.464502718832535e-23,1.7657422329109543e-16,3.0144617363601014e-16,2.092258955194167e-13,4.071380128237036e-10,4.31171542186014e-21,1.3895439375261876e-24,6.292883513547243e-20,1.3193564549790745e-21,2.5750170338592475e-15,8.905139787936056e-22,1.0180299775245917e-21,1.1433905676852562e-14,8.759244797713859e-20
2.838992855905421e-10,0.1504764458696171,3.76,0.0,1.0044711900264616,0.9971175625145984,5.666408504244551e-13,2.457602615291718e-10,7.421804639166709e-05,7.403577033238824e-05,7.696730683654543e-07,2.4222533112093046e-12,9.68041586067434e-12,1.8085665510071088e-07,1.8141919184211105e-07,6.922837607627915e-10,1.0283536283832973e-09,7.686223565388376e-07,4.4354750409732035e-11,5.860449485096293e-07,3.2287708556812007e-10,4.02164386223817e-11,7.441560309250837e-11,1.1413392384723658e-14,4.792567645543808e-14,1.4276026858235223e-11,1.4042943428914137e-14,1.0469107110909824e-16,5.849805088339151e-07,5.1070125524149656e-15,7.150382378985045e-21,2.276124429229351e-12,2.0566607320438293e-12,0.0028814863417149445,8.9028967259466e-23,1.851945331706636e-16,3.168030738225728e-16,2.1595192269870657e-13,4.1370291641360233e-10,4.588287605563921e-21,1.4602969712369485e-24,6.594402614387462e-20,1.3893964623320373e-21,2.6991572132968327e-15,9.357872800289814e-22,1.0990049503274873e-21,1.1982596251071566e-14,9.181907031160155e-20
2.883298658084801e-10,0.1504764763417582,3.76,0.0,1.0044700106580662,0.9971110076482086,6.014600841170602e-13,2.5697508382798283e-10,7.537624378052014e-05,7.518824007800049e-05,7.817090077170151e-07,2.508100970194508e-12,9.911513626900658e-12,1.8651821316625844e-07,1.871077411839663e-07,7.251476014197735e-10,1.0642264684333693e-09,7.806072865092531e-07,4.570971769069524e-11,5.952241675344653e-07,3.3642902692381985e-10,4.159228146832223e-11,7.675329794131695e-11,1.1774835367636537e-14,4.950783449388607e-14,1.4614904507730483e-11,1.4710315647544408e-14,1.0965018876808877e-16,5.941093575796595e-07,5.286723194010289e-15,7.577869233419053e-21,2.364446692366464e-12,2.1038932775300903e-12,0.0028880234855268526,9.356907976324544e-23,1.940935437934928e-16,3.3269693037876986e-16,2.2278560656583958e-13,4.202730154142714e-10,4.8778616906240204e-21,1.533500460503268e-24,6.905337935236466e-20,1.4621809438064573e-21,2.827217514633759e-15,9.825660276221075e-22,1.1850551414334114e-21,1.2548457132631713e-14,9.617941237619053e-20
2.927604460264181e-10,0.1504765068138739,3.76,0.0,1.0044688312900678,0.9971047589488945,6.378560609768048e-13,2.685247150464362e-10,7.653443931555965e-05,7.634061947297201e-05,7.93746488421441e-07,2.595596583167619e-12,1.0143714741886509e-11,1.92266234679866e-07,1.928836022542433e-07,7.590338410052514e-10,1.1010033704454247e-09,7.925921205669048e-07,4.7083896942687675e-11,6.044049334497194e-07,3.503494228935447e-10,4.299316801571779e-11,7.912707471064685e-11,1.2141988442280464e-14,5.1119022236830187e-14,1.4955363840918785e-11,1.539849552323187e-14,1.1476312443582258e-16,6.032381924649972e-07,5.470163352701054e-15,8.023434284638895e-21,2.454640642061532e-12,2.1513296909616876e-12,0.0028942543736168694,9.826855804534547e-23,2.0327584091697794e-16,3.4913845844271883e-16,2.2972700497063125e-13,4.2684839011642106e-10,5.180832190683751e-21,1.6092016452024e-24,7.225831109559997e-20,1.5377865394688926e-21,2.9592585415092082e-15,1.030874008839757e-21,1.2764162234589358e-21,1.3131746566155546e-14,1.0067555316249765e-19
2.9719102624435613e-10,0.1504765372859644,3.76,0.0,1.0044676519224354,0.9970988022067435,6.758754981379896e-13,2.804140286564501e-10,7.769263299982739e-05,7.749290852374234e-05,8.057855407529279e-07,2.6847440733438633e-12,1.0376985238546803e-11,1.9810068463467136e-07,1.987467530583996e-07,7.939580507646405e-10,1.1386969284924807e-09,8.045768623666355e-07,4.8477239273418896e-11,6.135872698552513e-07,3.6464307982211756e-10,4.441915040247551e-11,8.153693047946075e-11,1.2514855088932452e-14,5.275944238162576e-14,1.5297356812117557e-11,1.6107802062365852e-14,1.2003220827893284e-16,6.123670134967314e-07,5.657365587170497e-15,8.487525531640334e-21,2.546710815716182e-12,2.1989651176455035e-12,0.0029001932158956413,1.0313061914768885e-22,2.1274601655748418e-16,3.661384443355022e-16,2.367761757747735e-13,4.3342912078080724e-10,5.497599149086834e-21,1.6874480507153985e-24,7.556023693827808e-20,1.6162914747311974e-21,3.0953408890968625e-15,1.0807349684015976e-21,1.3733312210277626e-21,1.3732722541033934e-14,1.053095716809706e-19
3.0162160646229413e-10,0.15047656775803037,3.76,0.0,1.0044664725551395,0.9970931237778236,7.155657876428924e-13,2.926478961938606e-10,7.885082483640704e-05,7.864510723656459e-05,8.178261948765421e-07,2.7755471843116103e-12,1.0611292458384462e-11,2.0402152821969619e-07,2.0469717179175937e-07,8.299357978803417e-10,1.177319691051836e-09,8.165615154214326e-07,4.988969602912977e-11,6.227712003410351e-07,3.7931480141907025e-10,4.587027891162234e-11,8.398286240329236e-11,1.289343878973139e-14,5.442930052425085e-14,1.564083734225698e-11,1.6838554252078974e-14,1.2545976974816864e-16,6.214958206816595e-07,5.848362620353835e-15,8.970594331258479e-21,2.640661518645481e-12,2.2467949472335582e-12,0.0029058536562935446,1.0815850470772497e-22,2.225086690839289e-16,3.8370774554792236e-16,2.4393317684981523e-13,4.4001528763800955e-10,5.828568205798227e-21,1.7682874989722055e-24,7.896057158081328e-20,1.6977754777432935e-21,3.2355251439067343e-15,1.1321726832411498e-21,1.4760502584687819e-21,1.4351642781892406e-14,1.100835469354726e-19
3.0605218668023213e-10,0.15047659823007198,3.76,0.0,1.0044652931881493,0.9970877104487703,7.569749960267933e-13,3.0523118736759207e-10,8.000901482842378e-05,7.979721561755623e-05,8.298684808825184e-07,2.8680094984015528e-12,1.0846604913053978e-11,2.100287307685277e-07,2.1073483678828004e-07,8.669826458056399e-10,1.216884161511303e-09,8.285460831363595e-07,5.13212187781893e-11,6.319567484876721e-07,3.943693888488952e-10,4.734660217891428e-11,8.646486769341597e-11,1.3277743028753441e-14,5.612880515897169e-14,1.598576109581097e-11,1.7591071066992255e-14,1.3104813760577145e-16,6.306246140265784e-07,6.043187339265748e-15,9.473095200653606e-21,2.7364968702755677e-12,2.2948147647515355e-12,0.002911248908172313,1.1335548112096233e-22,2.3256840318395517e-16,4.018572907341234e-16,2.5119806607771813e-13,4.466069708901147e-10,6.174150571064087e-21,1.8517681104680297e-24,8.246072890091625e-20,1.7823198088606597e-21,3.3798718855657567e-15,1.1852109535148474e-21,1.5848306825606511e-21,1.498876475205873e-14,1.149995579788535e-19
3.1048276689817014e-10,0.1504766287020897,3.76,0.0,1.0044641138214354,0.9970825497238144,8.00151864078837e-13,3.181687701948907e-10,8.116720297904262e-05,8.094923367308404e-05,8.419124287138087e-07,2.9621345109747757e-12,1.1082891698169626e-11,2.161222573745938e-07,2.1685972613525637e-07,9.051141544099739e-10,1.257402799363922e-09,8.405305687367387e-07,5.2771759211074885e-11,6.411439378666184e-07,4.0981164071135224e-10,4.884816797668133e-11,8.898294345934406e-11,1.366777129248516e-14,5.785816767298803e-14,1.633208458680367e-11,1.83656714721473e-14,1.3679964008315392e-16,6.397533935382904e-07,6.241872793757053e-15,9.995484764615367e-21,2.834220859757409e-12,2.343020283800636e-12,0.002916391467299796,1.1872483841141683e-22,2.429298296165429e-16,4.205980796760781e-16,2.585709013549909e-13,4.532042507119744e-10,6.534762880575103e-21,1.9379382910429363e-24,8.606212220060692e-20,1.8700074499745775e-21,3.5284416890521196e-15,1.2398734814899173e-21,1.6999377702561146e-21,1.5644345673805773e-14,1.2005968400251055e-19
3.1491334711610814e-10,0.15047665917408395,3.76,0.0,1.004462934454968,0.9970776299161866,8.451458067320824e-13,3.314655109116396e-10,8.232538929146827e-05,8.210116140976085e-05,8.539580681425039e-07,3.0579256289838395e-12,1.132012250408492e-11,2.223020728946407e-07,2.2307181767657294e-07,9.443458796809296e-10,1.298888020128944e-09,8.525149752452555e-07,5.424126914263798e-11,6.50332792039729e-07,4.256463529529805e-10,5.037502318929441e-11,9.153708671004306e-11,1.4063527069864541e-14,5.961760234585985e-14,1.6679765204793894e-11,1.9162674416972243e-14,1.4271660489396706e-16,6.488821592236048e-07,6.4444521963043685e-15,1.0538221708113552e-20,2.933837324797186e-12,2.3914073685044345e-12,0.002921293020444318,1.2426989013707697e-22,2.535975651481851e-16,4.3994118324147284e-16,2.6605174059318677e-13,4.5980720724982864e-10,6.910827182961477e-21,2.0268467312597437e-24,8.976616425983941e-20,1.9609231343861166e-21,3.681295124179742e-15,1.2961838680376614e-21,1.8216449032934835e-21,1.6318642530242714e-14,1.2526600431265245e-19
3.1934392733404614e-10,0.15047668964605518,3.76,0.0,1.0044617550887172,0.9970729397959972,8.920069129025419e-13,3.451262737046836e-10,8.348357376894673e-05,8.325299883392084e-05,8.66005428858001e-07,3.1553860747702947e-12,1.1558268379042288e-11,2.2856814247393373e-07,2.2937108953841983e-07,9.846933732724296e-10,1.3413521938789365e-09,8.644993055700486e-07,5.5729700648720356e-11,6.595233345585671e-07,4.418783188118575e-10,5.1927212792655246e-11,9.412729456873298e-11,1.4465013851721238e-14,6.140732635666791e-14,1.702876238605649e-11,1.9982398826133704e-14,1.4880135904819019e-16,6.58010911089323e-07,6.650958923326278e-15,1.110176807317873e-20,3.035349869090949e-12,2.439972131550507e-12,0.002925964797494021,1.2999397513563837e-22,2.6457623277839773e-16,4.598977433587367e-16,2.73640641714163e-13,4.664159206184758e-10,7.302771108700269e-21,2.118542428226588e-24,9.357426710040552e-20,2.055153144963651e-21,3.838492752890732e-15,1.3541657805667701e-21,1.9502329309516534e-21,1.7011912041768498e-14,1.3062059820372594e-19
3.2377450755198414e-10,0.1504767201180038,3.76,0.0,1.004460575722653,0.9970684684500484,9.407859451116628e-13,3.591559207598968e-10,8.464175641476564e-05,8.44047459515813e-05,8.780545405024272e-07,3.254518886954785e-12,1.1797301728511737e-11,2.3492043158443375e-07,2.3575752016761643e-07,1.0261721827201811e-09,1.3848076454516822e-09,8.764835625398166e-07,5.723700607377112e-11,6.687155889647328e-07,4.585123288825469e-10,5.350477987381777e-11,9.675356428863359e-11,1.4872235130754918e-14,6.322755978533364e-14,1.7379037604537944e-11,2.0825163603885214e-14,1.5505622884675738e-16,6.671396491422387e-07,6.861426515229119e-15,1.1686589287554557e-20,3.1387618854523262e-12,2.4887109112243473e-12,0.002930417711645122,1.3590045802593013e-22,2.7587046174296973e-16,4.804789730048283e-16,2.813376626498213e-13,4.730304709022718e-10,7.711027873207955e-21,2.2130746921649027e-24,9.74878419864865e-20,2.1527853090718505e-21,4.00009513039415e-15,1.4138429748244265e-21,2.085990182955565e-21,1.772441066540118e-14,1.361255449868472e-19
3.2820508776992215e-10,0.15047675058993015,3.76,0.0,1.004459396356746,0.9970642055813121,9.915343389900407e-13,3.7355931266419725e-10,8.579993723225167e-05,8.555640276910865e-05,8.901054325957519e-07,3.355327055034461e-12,1.2037195257581751e-11,2.4135890535795155e-07,2.4223108766415847e-07,1.068797852239386e-09,1.4292666568132153e-09,8.884677488289449e-07,5.876313785420758e-11,6.779095787910892e-07,4.755531712507641e-10,5.5107767070012045e-11,9.941589298032664e-11,1.528519440230866e-14,6.507852560383586e-14,1.7730552741050698e-11,2.1691287650196092e-14,1.6148354014123e-16,6.762683733891568e-07,7.075888674510855e-15,1.2293152374716045e-20,3.2440766975843904e-12,2.5376201087611484e-12,0.0029346620599243227,1.4199272740294014e-22,2.8748488716351833e-16,5.016961561931371e-16,2.8914286134863275e-13,4.796509381598655e-10,8.136036038335096e-21,2.3104931242786127e-24,1.0150829979114753e-19,2.253909291358299e-21,4.166162810555048e-15,1.4752390893540093e-21,2.2292135000624535e-21,1.845639462784071e-14,1.4178292419894977e-19
3.3263566798786015e-10,0.15047678106183468,3.76,0.0,1.0044582169909677,0.997060141579269,1.0443042031002084e-12,3.883413083889877e-10,8.695811622476994e-05,8.670796929329035e-05,9.021581345176816e-07,3.4578135327205066e-12,1.2277921865338796e-11,2.4788352851448147e-07,2.4879176970933065e-07,1.1125859225971075e-09,1.4747414672710252e-09,9.004518669399004e-07,6.030804850007017e-11,6.871053275615714e-07,4.930056314481276e-10,5.673621670494926e-11,1.0211427758231025e-10,1.5703895164488418e-14,6.696044967446528e-14,1.8083269926429275e-11,2.2581089858165033e-14,1.6808561837361847e-16,6.853970838368936e-07,7.294379265399513e-15,1.292192572773017e-20,3.351297563103873e-12,2.5866961834764074e-12,0.002938707452850968,1.4827419549261467e-22,2.994241499633219e-16,5.235606479433582e-16,2.9705629577676656e-13,4.862774024237295e-10,8.578239477132216e-21,2.410847612572323e-24,1.0563705107851109e-19,2.3586166482740802e-21,4.336756346201388e-15,1.5383776167511821e-21,2.38020848729797e-21,1.9208119930700092e-14,1.4759481560951892e-19
