Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321)
1.6262433021848834e-09,0.15663046177714676,3.76,0.0,0.5845487859713946,0.9993738408489433,1.1671107004894624e-13,3.038574733543524e-11,1.65980973741667e-06,1.648818507114181e-06,4.598499972028741e-08,3.816216658268411e-13,2.2410287116538396e-13,1.0871360700138815e-08,1.082188830413865e-08,1.368678728307997e-10,1.185963432309626e-10,4.5940000403898826e-08,2.7408747549994027e-11,3.1846866907157607e-09,3.9138666917239675e-11,6.5964808536696085e-12,1.2916469441308689e-11,2.3496444785531503e-17,2.5797298502710386e-16,5.654617206613712e-13,1.264859540590891e-15,3.210321902955876e-19,3.122671381630325e-09,4.928430139410125e-18,2.077654580936643e-22,1.6260360152805664e-14,2.168324482882009e-15,0.0006261021794067312,2.866257430382185e-26,9.088789115305074e-19,2.315915989273657e-18,1.979511045526361e-17,6.780818780016298e-13,2.4470725446330345e-22,3.4465368487601285e-29,2.2128348160679946e-25,9.053860692367928e-27,5.732978626154065e-19,5.223460971126313e-27
1.6715638680779698e-09,0.15663046313557996,3.76,0.0,0.5845487383413495,0.9993738388534268,1.2943443371844073e-13,3.2824715607155136e-11,1.7060672414284101e-06,1.6944552441482038e-06,4.727070710484198e-08,4.05061665438022e-13,2.311679602332177e-13,1.1481738517128312e-08,1.1428064779383715e-08,1.485798100362556e-10,1.2820809690254127e-10,4.722031090928205e-08,2.8915082875847063e-11,3.277018864492127e-09,4.206619952873586e-11,6.981178256697977e-12,1.3644701511896562e-11,2.5096033406160383e-17,2.752511563869285e-16,5.859619390551922e-13,1.3734519284243143e-15,3.4859894538817534e-19,3.2096926657003685e-09,5.2942326915889065e-18,2.3021521318041816e-22,1.7229785331257506e-14,2.2362209897881306e-15,0.0006261022719302766,3.180055080074261e-26,9.852836692982293e-19,2.516244384410731e-18,2.1494636756781134e-17,6.975224541863081e-13,2.7136797415075256e-22,3.7812270751020053e-29,2.4727947288222516e-25,1.0462961721800909e-26,6.223797981663284e-19,5.830209871864543e-27
1.7168844339710562e-09,0.15663046449403062,3.76,0.0,0.5845486907108447,0.9993738368717685,1.4316526509094445e-13,3.538978294519429e-11,1.7523249097565772e-06,1.7400750899014923e-06,4.855683003590976e-08,4.29204329343007e-13,2.382315721215561e-13,1.2108564650487344e-08,1.2050460208073036e-08,1.6093852434386704e-10,1.3829739338048656e-10,4.850062969001217e-08,3.045946991547786e-11,3.3696447952955983e-09,4.513270406400887e-11,7.377023244319722e-12,1.4392808149479457e-11,2.6762089048691436e-17,2.933037614700486e-16,6.065034758124939e-13,1.4880809246057989e-15,3.777000795119974e-19,3.296713837517283e-09,5.677294482875501e-18,2.543524875015841e-22,1.8227310827728398e-14,2.30432543270998e-15,0.0006261023335338272,3.518750428604134e-26,1.0657620698690038e-18,2.7278773808625727e-18,2.3288695947096024e-17,7.170080724672876e-13,3.000607001046745e-22,4.137771953139112e-29,2.755288974833262e-25,1.2052143039046137e-26,6.741763613662333e-19,6.488310412154133e-27
1.807525565757229e-09,0.15663046721098645,3.76,0.0,0.5845485954483909,0.9993738329141355,1.738562145268387e-13,4.0910665508841395e-11,1.8448407726437122e-06,1.8312641325631326e-06,5.113038802523851e-08,4.79595132874097e-13,2.5235412060372224e-13,1.3411492270384368e-08,1.3343814725162784e-08,1.8766451784020449e-10,1.5994357031484373e-10,5.1061293012842476e-08,3.366175202381637e-11,3.555809147147917e-09,5.169493457459093e-11,8.202187870936041e-12,1.59486150591303e-11,3.029847976881857e-17,3.318297532711657e-16,6.476962981252611e-13,1.7360986802920225e-15,4.406719643005714e-19,3.4707558453132125e-09,6.496744404009429e-18,3.0798126361777767e-22,2.030663682830101e-14,2.4411579335560867e-15,0.0006261023998858384,4.275914185265034e-26,1.2393252741729243e-18,3.1863309069530763e-18,2.7170640269589404e-17,7.561193204288005e-13,3.6390435453609e-22,4.9194112158121545e-29,3.393174991169291e-25,1.584501198591194e-26,7.8620196689369835e-19,7.969909849611075e-27
1.898166697543402e-09,0.15663046992801824,3.76,0.0,0.5845485001839019,0.9993738289289106,2.092102079974607e-13,4.697326041927594e-11,1.9373573941173917e-06,1.92238568507054e-06,5.3705806063490376e-08,5.327890054270803e-13,2.664701432234465e-13,1.478000450542415e-08,1.4701765722202525e-08,2.171820754089698e-10,1.8360306378419952e-10,5.362199224047708e-08,3.701431293087749e-11,3.743242102013921e-09,5.884992863363575e-11,9.072036019791244e-12,1.7583830065841664e-11,3.4115392042083197e-17,3.7375226468024686e-16,6.89015677631926e-13,2.010212070000405e-15,5.102809674390404e-19,3.6447974068616047e-09,7.389879222599355e-18,3.692423523490032e-22,2.24982862760934e-14,2.5788216006527e-15,0.0006261024256209838,5.148200585365708e-26,1.4303332342124267e-18,3.693830614768108e-18,3.1461403365920805e-17,7.954253813758141e-13,4.369733770239321e-22,5.797438999973311e-29,4.137521430718634e-25,2.0595101489042383e-26,9.099513580720159e-19,9.691698202654606e-27
1.9888078293295746e-09,0.15663047264512986,3.76,0.0,0.5845484049172447,0.9993738248916659,2.4967353867729663e-13,5.360237558159143e-11,2.02987484451391e-06,2.0134397973581953e-06,5.6283218700820884e-08,5.887808338574273e-13,2.8057940343921727e-13,1.621396252181543e-08,1.6124127494241693e-08,2.4962702767555155e-10,2.0934137504202884e-10,5.618272923694671e-08,4.051589291036512e-11,3.932005883642376e-09,6.662219067103933e-11,9.986625858344805e-12,1.9298393110952263e-11,3.822263185710292e-17,4.192827434750693e-16,7.304424801603863e-13,2.3117193738933553e-15,5.8686050075800535e-19,3.818838524006912e-09,8.359801777261042e-18,4.387372283894793e-22,2.4802207316788606e-14,2.7173160502780783e-15,0.0006261024351916244,6.14652561690319e-26,1.6395408532378642e-18,4.2529411848287264e-18,3.6181455402824734e-17,8.34935997792237e-13,5.200194322874174e-22,6.777858239273882e-29,5.000076034001249e-25,2.6489157871819603e-26,1.046000434881648e-18,1.1678318091895699e-26
2.0794489611157473e-09,0.1566304753623254,3.76,0.0,0.5845483096482834,0.9993738207909444,2.957124570152608e-13,6.08227615368739e-11,2.1223931963757875e-06,2.1044265193236368e-06,5.886276257173506e-08,6.475654803773842e-13,2.946817530748501e-13,1.7713227707174335e-08,1.761071476370173e-08,2.851348147037997e-10,2.372214085039118e-10,5.8743505862263656e-08,4.416525340572524e-11,4.122162583999659e-09,7.503615948997384e-11,1.0946013541367549e-11,2.1092244181582806e-11,4.263003829261588e-17,4.686427740865077e-16,7.719618787698461e-13,2.6419178907222327e-15,6.707443038030762e-19,3.992879198594768e-09,9.409618707932087e-18,5.17077401666036e-22,2.721834812047303e-14,2.8566408994680786e-15,0.000626102440078732,7.282265089445218e-26,1.867693479497575e-18,4.8662380660684554e-18,4.135127907207516e-17,8.746608953938001e-13,6.138096665730038e-22,7.866687221745973e-29,5.993329319243838e-25,3.374031619821594e-26,1.1949243796193602e-18,1.395561654050804e-26
2.17009009290192e-09,0.15663047807960873,3.76,0.0,0.5845482143768808,0.9993738166243529,3.47813124576695e-13,6.865911158495413e-11,2.214912524364164e-06,2.1953459008274763e-06,6.14445763076442e-08,7.091377935806305e-13,3.08777101781775e-13,1.9277661671077102e-08,1.916134267947529e-08,3.2384048689632715e-10,2.673035602480877e-10,6.130432397244137e-08,4.796117697613926e-11,4.31377416348044e-09,8.411620839471641e-11,1.1950254096325059e-11,2.296532331063937e-11,4.734748575193405e-17,5.220640727819098e-16,8.135625043540212e-13,3.002103938606239e-15,7.622664829551854e-19,4.1669194324721844e-09,1.0542440743766846e-17,6.04883627202041e-22,2.9746656881684024e-14,2.9967957659678228e-15,0.0006261024427004961,8.567250429457003e-26,2.115527155619412e-18,5.5363076176778446e-18,4.699137192252994e-17,9.146097833683742e-13,7.191257730421891e-22,9.069957113230613e-29,7.130539391400575e-25,4.259047277571989e-26,1.3572977184282744e-18,1.6550645828863095e-26
2.260731224688093e-09,0.15663048079698377,3.76,0.0,0.5845481191028974,0.9993738123924281,4.0648156798118717e-13,7.713606190613412e-11,2.3074329051740987e-06,2.2861979916934187e-06,6.402880045233301e-08,7.734926164540276e-13,3.2286539484022706e-13,2.0907126245450084e-08,2.0775826816021722e-08,3.6587870589292607e-10,2.996458036182774e-10,6.386518541952088e-08,5.190246723719409e-11,4.506902451118739e-09,9.38866453182363e-11,1.2999402150687401e-11,2.4917570576811597e-11,5.2384886231008545e-17,5.797884848361058e-16,8.552357528789194e-13,3.393572855812383e-15,8.617615509625601e-19,4.340959227487784e-09,1.176138299598161e-17,7.027851866039552e-22,3.238708181977481e-14,3.1377802678496695e-15,0.000626102442544156,1.001376454968059e-25,2.3837688658809925e-18,6.265747257109707e-18,5.312224871922398e-17,9.547923546187059e-13,8.367631343843733e-22,1.0393710025353302e-28,8.425757898419947e-25,5.331274810433453e-26,1.5336943830952388e-18,1.9491664494143084e-26
2.3513723564742656e-09,0.1566304835144545,3.76,0.0,0.584548023826192,0.9993738080943941,4.722436329355601e-13,8.627819168186975e-11,2.39995441745267e-06,2.3769828417082896e-06,6.661557738023678e-08,8.406247918266562e-13,3.3694659805283037e-13,2.2601483484819673e-08,2.2453983172455748e-08,4.1138374546710095e-10,3.3430377201542935e-10,6.642609205159096e-08,5.5987948796442365e-11,4.701609144799267e-09,1.043717129494936e-10,1.4093512527089157e-11,2.694892610456148e-11,5.77521916189472e-17,6.420679837064601e-16,8.969752233721662e-13,3.817619001536506e-15,9.695644668630025e-19,4.514998585492002e-09,1.3069565255490456e-17,8.1141923577829215e-22,3.513957117919197e-14,3.279594023215512e-15,0.000626102440410399,1.163453779441559e-25,2.673136781311674e-18,7.057165614034818e-18,5.976444382782615e-17,9.952182860074028e-13,9.675300371977471e-22,1.1843997548437572e-28,9.893857132160689e-25,6.621403931234321e-26,1.724687773086655e-18,2.2808138477374756e-26
2.532654620046611e-09,0.1566304889496984,3.76,0.0,0.5845478332640412,0.9993737992997748,6.272508308885852e-13,1.0665602204277984e-10,2.5850011602994945e-06,2.5583510181478567e-06,7.179736777301456e-08,9.832005825421153e-13,3.6508766755172254e-13,2.6184325290061333e-08,2.6000578659228276e-08,5.133294474713641e-10,4.1077818779895454e-10,7.154804824330892e-08,6.458688876523483e-11,5.09600388734865e-09,1.2758238563207692e-10,1.6416843025397618e-11,3.1248722671393747e-11,6.951653825757781e-17,7.813507916771439e-16,9.806359142839424e-13,4.7686155246631065e-15,1.2114361531493137e-18,4.863075997878448e-09,1.5966154190327797e-17,1.0634694781184197e-21,4.098053626433953e-14,3.5657077678733364e-15,0.0006261024305308198,1.545199659469367e-25,3.318081294293904e-18,8.836430040695116e-18,7.466503898854971e-17,1.0768388579402721e-12,1.2717460663197045e-21,1.5148425079913276e-28,1.3412464071012296e-24,9.996632947192807e-26,2.1527560395964195e-18,3.069136136792267e-26
2.6873009278236318e-09,0.15663049358667544,3.76,0.0,0.5845476706914141,0.9993737915788704,7.871005795760939e-13,1.2636720975679484e-10,2.7428631618153223e-06,2.712858483501252e-06,7.622720198865494e-08,1.1135611989321333e-12,3.890714003911608e-13,2.944463974642555e-08,2.9225695102578603e-08,6.124816640331101e-10,4.83807066584376e-10,7.59175908340687e-08,7.236785597961898e-11,5.43800381242085e-09,1.4986328846090423e-10,1.8541477183212878e-11,3.516630605886912e-11,8.068748823520887e-17,9.170697624402369e-16,1.0521833257780173e-12,5.694734968154893e-15,1.4471182971835398e-18,5.160008738024133e-09,1.8748006213466928e-17,1.3183919346653241e-21,4.6317111037113035e-14,3.812400839420855e-15,0.0006261024255498723,1.938446367935349e-25,3.9414895244505665e-18,1.0574364590595767e-17,8.918170215134775e-17,1.1473247524648358e-12,1.5804075086072319e-21,1.8423053571744181e-28,1.7113250804731846e-24,1.3917638038312676e-25,2.569329867381694e-18,3.8896118537861457e-26
2.8419472356006525e-09,0.15663049822398406,3.76,0.0,0.5845475081088616,0.9993737836558977,9.755825264922058e-13,1.4834914364466464e-10,2.9007296046475616e-06,2.86717089750712e-06,8.066648306162858e-08,1.251935954022575e-12,4.1303434837590927e-13,3.2891969850600194e-08,3.263365157561021e-08,7.235496517406451e-10,5.642533576576363e-10,8.02872901155412e-08,8.055327245009642e-11,5.78543837219589e-09,1.7455395050009078e-10,2.0797786813475244e-11,3.9313347878950135e-11,9.295688376071744e-17,1.0699008407754547e-15,1.1238901314814246e-12,6.7333766769996e-15,1.7115937802923891e-18,5.456940231511091e-09,2.1832578826236226e-17,1.6135475314750544e-21,5.1979187003965204e-14,4.0615025670445805e-15,0.0006261024247765587,2.401592175517306e-25,4.6359056153757574e-18,1.2528907770048447e-17,1.0546906290912973e-16,1.2186509986648839e-12,1.938811932263003e-21,2.214922127552623e-28,2.155611999884147e-24,1.9051535558917986e-25,3.0362330634070943e-18,4.864532902809943e-26
2.9965935433776733e-09,0.15663050286164334,3.76,0.0,0.584547345515635,0.9993737755364521,1.1958997352603835e-12,1.7272219145541042e-10,3.058600930121288e-06,3.0212885063203036e-06,8.511596517974298e-08,1.3982993916466593e-12,4.3697651033282893e-13,3.652563720653477e-08,3.6223546934801656e-08,8.471886932661362e-10,6.52331050243007e-10,8.465715514773567e-08,8.913792408935828e-11,6.138610059868156e-09,2.0177282114239856e-10,2.3186087207856264e-11,4.368955214022312e-11,1.063756066233175e-16,1.2414007336713656e-15,1.195756860299282e-12,7.890939593150743e-15,2.006543968375333e-18,5.753870487607945e-09,2.523554032677256e-17,1.9522842279851972e-21,5.796650787451339e-14,4.313011060317664e-15,0.0006261024227365022,2.942264646964803e-25,5.4046567299704774e-18,1.4713370698538806e-17,1.2362995587194207e-16,1.29086520002173e-12,2.3512958310698516e-21,2.635720677941539e-28,2.6842881054247477e-24,2.568241999341102e-25,3.556304063293722e-18,6.0121832242845e-26
3.151239851154694e-09,0.1566305074996723,3.76,0.0,0.5845471829109731,0.9993737672230325,1.4514203428176516e-12,1.9960624526553758e-10,3.2164775916599985e-06,3.1752115557847927e-06,8.957641361240884e-08,1.552626111776728e-12,4.608978983246272e-13,4.0344965298754477e-08,3.999448357751783e-08,9.84050840529173e-10,7.482388039101114e-10,8.902719495756472e-08,9.811676941427223e-11,6.4978202706306995e-09,2.3163780484748775e-10,2.5706711761575466e-11,4.829462323773188e-11,1.209950292183465e-16,1.433212477792256e-15,1.2677879922342938e-12,9.173814411823464e-15,2.3336566071276948e-18,6.0507995156128526e-09,2.897261856138153e-17,2.337990031106406e-21,6.427881756946409e-14,4.566924430058436e-15,0.0006261024170522329,3.568447086496988e-25,6.251010112132122e-18,1.714117064223289e-17,1.4376753718465028e-16,1.364014839984528e-12,2.8222714276107097e-21,3.10773528745443e-28,3.3084312210920325e-24,3.414142229277864e-25,4.132380732313791e-18,7.351881017849859e-26
3.3058861589317147e-09,0.15663051213808987,3.76,0.0,0.5845470202941051,0.9993737587130552,1.7456769065828458e-12,2.2912072309701018e-10,3.374360053908388e-06,3.3289402914341105e-06,9.404860383641248e-08,1.7148907761126801e-12,4.847985218208615e-13,4.434927948901771e-08,4.3945567428912477e-08,1.1347849274163153e-09,8.521608385104681e-10,9.339741853894396e-08,1.0748493809507103e-10,6.863369304720587e-09,2.642662629374978e-10,2.836001364212919e-11,5.312826595264245e-11,1.3686705135002999e-16,1.6470656895712116e-15,1.3399906166922709e-12,1.0588383592896031e-14,2.6946264369493223e-18,6.347727324856856e-09,3.305960575597942e-17,2.7740892856754986e-21,7.091586022052914e-14,4.823240788288383e-15,0.000626102410427814,4.288473631147239e-25,7.178176327228201e-18,1.982583387846912e-17,1.6598532130811232e-16,1.4381472857106645e-12,3.3562216732347894e-21,3.6340070915976694e-28,4.0400696957021876e-24,4.481148525926961e-25,4.76730127714252e-18,8.903982278261803e-26
3.4605324667087355e-09,0.15663051677691475,3.76,0.0,0.5845468576642506,0.9993737500042861,2.0823657540724833e-12,2.613845705099527e-10,3.532248791911692e-06,3.4824749584916994e-06,9.853332071834442e-08,1.885068108752374e-12,5.086783854801104e-13,4.8537907012456765e-08,4.8075907928862934e-08,1.3000365824483674e-09,9.642677674961084e-10,9.776783485286738e-08,1.172377294169957e-10,7.235556370457952e-09,2.997750153822217e-10,3.114636692921385e-11,5.819018545188725e-11,1.5404413770930053e-16,1.884776872711321e-15,1.4123735915689798e-12,1.2141021372332633e-14,3.091155813930255e-18,6.644653924707243e-09,3.751236344902544e-17,3.2640397716834296e-21,7.787738016981694e-14,5.081958248724998e-15,0.0006261024052186704,5.111024552263893e-25,8.189312433441495e-18,2.2780998677153074e-17,1.9038721814239668e-16,1.513309791834498e-12,3.95769617424849e-21,4.217584741455536e-28,4.892239164690063e-24,5.813236412088703e-25,5.4639051584131264e-18,1.0689884763195303e-25
