Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12)
9.702661070484069e-05,0.07698320506660064,3.76,0.0,0.503544441139765,0.926181994484715,0.05767194552724918,4.9099415883357956e-05,0.04138063814352672,1.1499806063643826e-05,0.002015053010667784,2.0409107965485587e-09,3.7264559507533054e-12,1.4391807838844777e-05,6.3007434146316196e-06,0.013557066646666298,1.63395989531773e-07,0.00033025833104652753,0.00011063801577237369,0.01200325035332257,1.917980691635515e-05,0.05401148802070198,0.0008442166730223848,0.01413608785301127,0.0006584059122946903,2.2578051934403286e-08,0.007031527445670215
9.779246174879931e-05,0.07698571455480409,3.76,0.0,0.5027553422212158,0.9256262140946339,0.05811475950556687,4.911317506073415e-05,0.04169843054856847,1.1489170847144825e-05,0.0020136382261916838,2.0377336106967556e-09,3.720654546863805e-12,1.4408329355045969e-05,6.291151353614562e-06,0.013654603921716921,1.6322464007090187e-07,0.00033064067972181545,0.00011049038945706079,0.01208143300944248,1.9197208238878275e-05,0.0544211430114387,0.0008438358380406825,0.01424370724038717,0.000663120585281703,2.2548298633180167e-08,0.007095444156680344
9.855831279275794e-05,0.0769882206257362,3.76,0.0,0.5019673228641336,0.9250710975541104,0.0585571126574024,4.912695105014796e-05,0.0420158736580985,1.147853459524272e-05,0.00201222364756134,2.0345602627999518e-09,3.71486015208091e-12,1.4424822033912919e-05,6.281570434661273e-06,0.013751998357475767,1.6305349597757011e-07,0.0003310224953909955,0.00011034296138930913,0.01215935008736953,1.9214615248625612e-05,0.054830254716213576,0.0008434546939695704,0.014351153659677747,0.0006678246273842318,2.251858643535379e-08,0.007159323893376292
9.92475787323207e-05,0.0769904731709844,3.76,0.0,0.5012590272655716,0.9245720595106373,0.05895483692225575,4.913936378675944e-05,0.04230127411985868,1.1468961103445889e-05,0.0020109507008984192,2.031707529366681e-09,3.709651185737879e-12,1.4439640762354902e-05,6.272957130112055e-06,0.013839531393683544,1.6289964454235553e-07,0.00033136568688356573,0.00011021044522178676,0.012229248810317712,1.9230286406288717e-05,0.055197991426589946,0.0008431114292786895,0.014447707709808062,0.0006720491945044173,2.2491879830575893e-08,0.007216784021855558
9.993684467188346e-05,0.07699272295321404,3.76,0.0,0.500551604231018,0.9240735580153125,0.05935218859790511,4.9151790095898263e-05,0.042586392140223917,1.1459386816697817e-05,0.0020096779182968267,2.0288579019090755e-09,3.704447891365424e-12,1.4454436068289563e-05,6.264352845233737e-06,0.013926948998685506,1.6274596166414002e-07,0.0003317084665108585,0.00011007808891340508,0.012298933075558585,1.924596213548668e-05,0.05556528914760485,0.0008427679584351211,0.01454412190682436,0.0006762651797605631,2.2465205671633976e-08,0.007274214168957862
9.999999999999998e-05,0.07699496997772558,3.76,0.0,0.5004868288152043,0.9240279086537125,0.05938857809883338,4.91529293590125e-05,0.04261250251864177,1.1458509515012356e-05,0.002009561305262713,2.0285969545702213e-09,3.703971413039862e-12,1.4455790546653935e-05,6.2635649119767755e-06,0.013934953040056586,1.6273188857237176e-07,0.00033173985420573366,0.00011006596949573148,0.01230530732258207,1.9247398682161517e-05,0.055598921585628555,0.0008427364779263729,0.014552949056563633,0.0006766510491178103,2.2462763232096363e-08,0.007279474817440343
0.00010062611061144623,0.07699496997772558,3.76,0.0,0.49984505282763103,0.9235755924886178,0.05974916802166065,4.916422997091901e-05,0.042871227963743604,1.1449811748149666e-05,0.0020084052984493264,2.026011379795496e-09,3.699250267918255e-12,1.4469207974909457e-05,6.255757578885984e-06,0.014014251305964532,1.6259244674666148e-07,0.0003320508431668729,0.00010994589228329771,0.012368403211066038,1.9261642415537955e-05,0.05593214841077571,0.0008424243010982414,0.01464039637523005,0.0006804725976160393,2.2438564145239786e-08,0.007331614320870708
0.00010131537655100899,0.07699721424709971,3.76,0.0,0.49913937208757686,0.9230781623300993,0.06014577554346504,4.917668341455027e-05,0.04315578184559074,1.1440235919814907e-05,0.002007132840387711,2.023167960909894e-09,3.6940583108302135e-12,1.4483956466221971e-05,6.2471713252537475e-06,0.014101438454140624,1.6243909974252224e-07,0.0003323928255292039,0.00010981385490023273,0.01243765955728248,1.92773272407072e-05,0.05629856976734371,0.0008420804763556076,0.014736531244197047,0.0006846714630777716,2.241195495586099e-08,0.007388984464512154
0.00010200464249057175,0.07699945576743787,3.76,0.0,0.49843456103328954,0.922581266933586,0.060542011516802226,4.918915042775218e-05,0.04344005404518297,1.143065934484055e-05,0.0020058605429511753,2.0203276441515984e-09,3.6888720191703e-12,1.4498681561998582e-05,6.2385940828390465e-06,0.014188510583378474,1.6228592020776006e-07,0.00033273442172620615,0.00010968197661344904,0.012506702458210832,1.9293016604601503e-05,0.056664553773887114,0.0008417365019777055,0.01483252664420471,0.000688861791306181,2.2385378297051586e-08,0.007446324588115252
0.00010269390843013452,0.07700169453546507,3.76,0.0,0.4977306187356242,0.9220849057238012,0.06093787627758021,4.920163100879107e-05,0.04372404481030145,1.1421082049296415e-05,0.0020045884055247547,2.0174904279668664e-09,3.6836913890956985e-12,1.4513383236823277e-05,6.2300258476194885e-06,0.014275467827011216,1.6213290810156896e-07,0.0003330756389914826,0.00010955025699861687,0.012575532240974383,1.9308710490986122e-05,0.057030100959137034,0.0008413923937749584,0.014928382699270413,0.0006930435967091608,2.2358833911001794e-08,0.007503634681525137
0.00010338317436969728,0.07700393055707626,3.76,0.0,0.4970275442872861,0.921589078139337,0.06133337015373643,4.9214125155001244e-05,0.04400775438432857,1.1411504050034661e-05,0.0020033164273642766,2.0146563115553457e-09,3.678516420503028e-12,1.4528061495103222e-05,6.2214666189384976e-06,0.01436231031538636,1.6198006313727716e-07,0.00033341648381803523,0.00010941869591323073,0.012644149225173795,1.9324408884936712e-05,0.05739521183913019,0.0008410481659376179,0.015024099530517001,0.0006972168933562945,2.233232193803109e-08,0.007560914736016931
0.00010407244030926004,0.07700616383559454,3.76,0.0,0.4963253367775187,0.9210937836173961,0.06172849347442105,4.922663287485721e-05,0.04429118301275982,1.1401925365803611e-05,0.002002044608085691,2.0118252931994444e-09,3.673347107990232e-12,1.4542716334366474e-05,6.212916391293896e-06,0.014449038179469615,1.6182738524482887e-07,0.0003337569622651746,0.00010928729294460163,0.012712553731743946,1.9340111783178547e-05,0.057759886931649185,0.0008407038316767142,0.015119677259557953,0.0007013816953705924,2.230584204163269e-08,0.007618164743821978
0.0001047617062488228,0.07700839437424785,3.76,0.0,0.4956239952876876,0.9205990215904063,0.06212324657160225,4.923915417634268e-05,0.04457433094419657,1.139234601460856e-05,0.0020007729470576893,2.0089973718033882e-09,3.6681834526782995e-12,1.4557347757142435e-05,6.204375163897976e-06,0.014535651551453492,1.6167487406676117e-07,0.0003340970800563302,0.00010915604801114342,0.012780746084477492,1.9355819180481586e-05,0.058124126758740915,0.0008403594034675708,0.015215116009086531,0.0007055380169965017,2.2279394519765887e-08,0.007675384697924259
0.00010545097218838557,0.07701062217612872,3.76,0.0,0.4949235188966417,0.9201047914900375,0.0625176297781169,4.9251689065436695e-05,0.044857198428850664,1.1382766015337077e-05,0.001999501444116354,2.0061725458599696e-09,3.663025447761879e-12,1.4571955759362839e-05,6.195842931569679e-06,0.014622150563987453,1.6152252957094973e-07,0.0003344368425583,0.00010902496066872047,0.012848726608136669,1.937153106897619e-05,0.058487931843652696,0.0008400148930186347,0.015310415902164013,0.0007096858725157988,2.225297889143473e-08,0.007732574592060005
0.00010614023812794833,0.07701284724440917,3.76,0.0,0.49422390668496335,0.9196110927490432,0.06291164342612435,4.92642375517443e-05,0.04513978571739145,1.1373185386644703e-05,0.001998230098767961,2.003350814140603e-09,3.657873096223676e-12,1.458654034392327e-05,6.187319693215698e-06,0.0147085353495665,1.6137035136252766e-07,0.0003347762547543048,0.00010889403088443756,0.012916495626956393,1.938724744260884e-05,0.05885130270841868,0.0008396703112294205,0.015405577061658592,0.0007138252761821141,2.2226595644598003e-08,0.0077897344207369735
0.0001068295040675111,0.07701506958221692,3.76,0.0,0.4935251577355877,0.9191179248025092,0.06330528784688072,4.927679964526175e-05,0.04542209306073718,1.1363604147228531e-05,0.0019969589110683294,2.000532175238531e-09,3.6527263888670055e-12,1.4601101507973616e-05,6.178805443936347e-06,0.01479480604044216,1.6121833945526255e-07,0.00033511532125537666,0.00010876325817256837,0.012984053464420102,1.94029682974178e-05,0.05921423987349383,0.0008393256682179054,0.015500599610166683,0.0007179562422103899,2.2200244055155376e-08,0.007846864179204365
0.00010751877000707386,0.07701728919278795,3.76,0.0,0.49282727113295977,0.9186252870863334,0.06369856337104247,4.928937535957272e-05,0.04570412071023066,1.1354022315684289e-05,0.0019956878806302422,1.9977166278439782e-09,3.6475853316419585e-12,1.461563925586335e-05,6.170300182247204e-06,0.014880962768736898,1.61066493417148e-07,0.00033545404632747116,0.00010863264256526616,0.01305140044354197,1.9418693630133117e-05,0.05957674385823881,0.0008389809733916183,0.0155954836701287,0.0007220787847902868,2.2173924912316592e-08,0.007903963863393398
0.00010820803594663662,0.07701950607920083,3.76,0.0,0.49213024580556847,0.9181331789413567,0.06409147038553449,4.9301964709785886e-05,0.04598586896106393,1.1344439909169932e-05,0.001994417007619389,1.9949041702176118e-09,3.6424499129681415e-12,1.4630153596318212e-05,6.161803902471707e-06,0.014967005689191829,1.6091481319753236e-07,0.0003357924345428541,0.00010850218356895393,0.013118536942426252,1.9434423441893203e-05,0.05993881527017738,0.0008386362368999873,0.015690229384911745,0.0007261929205253702,2.2147637332770708e-08,0.007961033469380293
0.00010889730188619939,0.07702172024336273,3.76,0.0,0.49143408107193765,0.9176415999484647,0.06448400913639027,4.931456770821717e-05,0.046267338001526846,1.1334856950880095e-05,0.0019931462920274056,1.9920948013153472e-09,3.637320136441155e-12,1.4644644508435847e-05,6.1533166034092704e-06,0.01505293490027116,1.607632985453749e-07,0.0003361304885837539,0.00010837188107703653,0.013185463201581647,1.945015772470907e-05,0.060300454495472416,0.0008382914647471036,0.0157848368457334,0.0007302986599721555,2.212138178852606e-08,0.00801807299511085
0.00010958656782576215,0.07702393169053649,3.76,0.0,0.4907387760259623,0.9171505495507168,0.06487617995066726,4.932718436351569e-05,0.04654852808245521,1.1325273454632076e-05,0.001991875733948187,1.9892885204229063e-09,3.6321959970563016e-12,1.4659112006664009e-05,6.144838283296372e-06,0.015138750532970932,1.6061194938391113e-07,0.0003364682118192652,0.00010824173487397548,0.01325217954084295,1.946589647241161e-05,0.060661662047410705,0.0008379466645464364,0.01587930617392242,0.000734396017165378,2.209515789394351e-08,0.008075082438211506
0.00011027583376532491,0.0770261404237379,3.76,0.0,0.4900443297127762,0.9166600271614981,0.06526798317297083,4.93398147000489e-05,0.04682943946879944,1.1315689441221875e-05,0.001990605333515064,1.9864853254506683e-09,3.627077495516172e-12,1.4673556089518698e-05,6.136368936491131e-06,0.015224452725404833,1.6046076535051887e-07,0.00033680560755795596,0.00010811174473759693,0.013318686297286797,1.9481639689530555e-05,0.06102243846668387,0.0008376018438325173,0.015973637497395023,0.0007384850068921529,2.2068966069884718e-08,0.008132061796662312
0.00011096509970488768,0.07702834644930004,3.76,0.0,0.4893507411653702,0.9161700321870477,0.06565941915227605,4.935245873775697e-05,0.04711007242960133,1.1306104923717602e-05,0.00198933509086984,1.98368521512423e-09,3.621964625115565e-12,1.4687976776569001e-05,6.127908560443114e-06,0.015310041617517632,1.6030974633948992e-07,0.0003371426788699782,0.0001079819104558053,0.013384983812270587,1.9497387384209823e-05,0.061382784300626485,0.0008372570096586908,0.016067830945768375,0.0007425656441247719,2.2042805791046245e-08,0.008189011068993562
0.00011165436564445044,0.07703054976375016,3.76,0.0,0.4886580094655336,0.9156805640640279,0.06605048821985976,4.936511649376518e-05,0.0473904272208633,1.1296519927566788e-05,0.001988065006357274,1.980888187852501e-09,3.6168573858660195e-12,1.4702374049854586e-05,6.11945715103968e-06,0.015395517342247452,1.6015889207891356e-07,0.00033747942843529913,0.00010785223175239695,0.013451072409966392,1.9513139549298154e-05,0.06174270006865445,0.0008369121683028155,0.01616188664217143,0.0007466379430746388,2.201667733772548e-08,0.00824593025422432
0.0001123436315840132,0.07703275037319254,3.76,0.0,0.4879661337178047,0.9151916222433336,0.06644119069869113,4.937778797857747e-05,0.04767050409288565,1.1286934469410841e-05,0.0019867950802635818,1.978094242720153e-09,3.611755773400243e-12,1.4716747914463339e-05,6.111014706906022e-06,0.01548088002932301,1.6000820245457612e-07,0.0003378158585956865,0.00010772270846677908,0.0135169524065636,1.9528896177641086e-05,0.06210218627702969,0.000836567325400586,0.016255804706762522,0.0007507019175968241,2.199058033275461e-08,0.008302819351878004
0.00011303289752357597,0.0770349482810803,3.76,0.0,0.4872751130237227,0.9147032061743895,0.06683152691275568,4.939047321926759e-05,0.047950303297347195,1.1277348567321012e-05,0.001985525312982574,1.975303377990282e-09,3.606659788174524e-12,1.4731098378614332e-05,6.102581222633129e-06,0.015566129808978108,1.5985767719002037e-07,0.00033815197149514146,0.00010759334033955526,0.013582624119315448,1.9544657276522395e-05,0.062461243433479655,0.0008362224862098702,0.016349585260180072,0.0007547575815892785,2.1964515217261095e-08,0.008359678361873797
0.00011372216346313873,0.077037143490722,3.76,0.0,0.48658494647676714,0.9142153153018256,0.0672214971888981,4.940317223780799e-05,0.04822982508862034,1.1267762239038719e-05,0.001984255704845662,1.9725155924472313e-09,3.6015694236917275e-12,1.474542544514725e-05,6.094156696583505e-06,0.01565126681266184,1.5970731614567963e-07,0.0003384877691242931,0.00010746412722724809,0.013648087868314781,1.956042285132161e-05,0.06281987205005321,0.0008358776557144914,0.01644322842420937,0.0007588049490703838,2.1938481346078877e-08,0.008416507284457952
0.00011441142940270149,0.07703933600531314,3.76,0.0,0.4858956331675053,0.9137279490688879,0.06761110185495274,4.941588505522608e-05,0.04850906972231674,1.1258175502979389e-05,0.0019829862563646213,1.969730884536594e-09,3.5964846821481854e-12,1.4759729116853599e-05,6.085741123663232e-06,0.015736291172297797,1.5955711908205972e-07,0.00033882325331153107,0.00010733506885576977,0.013713343974676388,1.9576192901731982e-05,0.06317807264020467,0.000835532838611642,0.016536734321095762,0.0007628440340991874,2.1912479409598553e-08,0.00847330612018688
0.00011510069534226426,0.0770415258279867,3.76,0.0,0.48520717203229147,0.9132411068245778,0.06800034129426674,4.942861169595796e-05,0.048788037497957445,1.1248588375999138e-05,0.001981716967988602,1.966949252557091e-09,3.591405555331869e-12,1.477400940818742e-05,6.0773345005066e-06,0.015821203042248648,1.59407085764929e-07,0.00033915842596792206,0.00010720616507840086,0.013778392813961147,1.9591967433638166e-05,0.0635358458041511,0.0008351880399906016,0.01663010309391873,0.000766874853113093,2.1886508627175535e-08,0.008530074870125621
0.00011578996128182702,0.07704371296064953,3.76,0.0,0.48451956239601246,0.9127547881561079,0.06838921575009517,4.9441352179623764e-05,0.04906672860597021,1.1239000880886739e-05,0.0019804478402443856,1.9641706953891733e-09,3.5863320445810256e-12,1.4788266299629505e-05,6.068936824418229e-06,0.01590600252052328,1.5925721606637784e-07,0.0003394932881801619,0.00010707741562733884,0.013843234624539236,1.960774644450162e-05,0.06389319192263297,0.0008348432628591064,0.01672333483354987,0.0007708974165404283,2.1860569416097955e-08,0.00858681353517935
0.00011647922722138978,0.07704589740864899,3.76,0.0,0.48383280336080997,0.9122689925144005,0.06877772554587117,4.9454106523142545e-05,0.04934514329989417,1.1229413031340441e-05,0.0019791788735673177,1.9613952122336017e-09,3.5812641462147613e-12,1.4802499807897796e-05,6.06054809384945e-06,0.015990689737523028,1.5910750982674486e-07,0.00033982784128023044,0.00010694882042360017,0.013907869723442672,1.9623529933100252e-05,0.0642501115018437,0.0008344985110406088,0.016816429660900214,0.0007749117382474818,2.1834661437075593e-08,0.008643522116731571
0.00011716849316095255,0.07704807917502121,3.76,0.0,0.48314689398020766,0.9117837193211064,0.06916587102247876,4.946687475792896e-05,0.04962328184734586,1.1219824847612929e-05,0.001977910068676546,1.9586228009724907e-09,3.576201858881599e-12,1.481670993354721e-05,6.052168302437429e-06,0.016075264830755026,1.5895796679160406e-07,0.00034016208654526306,0.0001068203791354289,0.013972298444854541,1.9639317908360128e-05,0.06460660507516555,0.0008341537883344943,0.0169093877035061,0.0007789178328468494,2.180878506129801e-08,0.008700200616482943
