Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180)
9.999999999999999e-11,0.39430775654727884,3.76,0.0,0.9797674658843486,0.9987729460757601,3.5896764379378397e-16,1.058979070728421e-12,3.4028578507650686e-09,2.4400505657939287e-12,2.173295348372558e-09,1.038905970965752e-07,2.0168179772829545e-13,2.3755811886680887e-17,3.7572600587522915e-12,1.8192734319705628e-25,5.621382054201232e-29,4.002527163872364e-12,9.91880102956828e-06,8.377859261953156e-13,7.041491630967683e-19,1.1594121487542566e-17,2.2821971822453763e-24,9.265541846509451e-13,5.380503034551605e-13,5.464416408607475e-12,7.819621300517972e-18,5.697629840671651e-16,3.759808901693947e-15,5.281264841630816e-21,1.0673155967435128e-21,2.8950239058473905e-24,1.601054848777329e-22,5.071212407338486e-18,7.64381137396203e-20,3.594899960536606e-21,4.319561558998399e-22,1.7826661518239497e-20,1.0388726100452174e-07,8.248183644788375e-15,8.470761713677483e-14,2.727534430892928e-13,3.401888350714386e-09,8.988314212637877e-16,3.6978114231985265e-13,3.368824590254783e-18,3.8588036253291923e-13,1.1689540463186436e-17,0.0012269466243835763,4.886126585953409e-19,7.204815398745725e-34,9.728563285169676e-25,9.407946929758433e-20,1.816048943733932e-26,6.804288129043284e-29,1.9811895060017887e-26,1.2382638755093464e-25,2.2472011419568363e-29,1.8731300718113119e-16,2.7192340522781234e-24,1.2261127600854088e-19,1.4775133015960693e-24,1.184613515611892e-27,1.682117786586207e-33,2.097675403449464e-35,9.915387753851775e-06,2.170665004234811e-09,4.206035501093256e-18
1.0764557172015094e-10,0.39430775654727884,3.76,0.0,0.9797666994368354,0.9987025477916145,4.632361781949881e-16,1.2762042410573445e-12,3.942526065153312e-09,2.8328278774967358e-12,2.339903995577581e-09,1.1182923688458642e-07,2.3369514272683234e-13,2.963105686561209e-17,4.6856767307664336e-12,2.2695032336330866e-25,7.695014276468102e-29,4.961757724993383e-12,1.0677144039977748e-05,9.70720200704722e-13,9.43463393384071e-19,1.3427697067574757e-17,2.9206512102898015e-24,1.0736067651952106e-12,6.266492458751127e-13,6.331500198521575e-12,9.752372399990098e-18,7.1044621506876385e-16,4.356862445324751e-15,6.587773304385715e-21,1.3313629631219384e-21,3.604154693166789e-24,1.995538507964557e-22,6.323176765409831e-18,9.538543640080223e-20,4.468958236651761e-21,5.393426107622934e-22,2.2234709676935225e-20,1.1182560908619635e-07,9.611702491517454e-15,9.768164833526351e-14,3.1284023619342313e-13,3.941349353938892e-09,1.0315355391740755e-15,4.28155297441379e-13,3.922202331328442e-18,4.4387506783442466e-13,1.3364278886157595e-17,0.0012973364289032274,6.054256303566527e-19,9.586110875998484e-34,1.3110352675319394e-24,1.173438710789769e-19,2.4196845573896933e-26,9.689585610190295e-29,2.668191176651675e-26,1.6626528340985998e-25,3.243944371086699e-29,2.2572263378020723e-16,3.6505506634910696e-24,1.5341451373858696e-19,1.8771830223564603e-24,1.5864270172841768e-27,2.4939380017846587e-33,2.8168223685436733e-35,1.0673189162723196e-05,2.3366236247499632e-09,4.892220381869817e-18
1.200467915781551e-10,0.3943078410663301,3.76,0.0,0.9797654562514659,0.9985940756302876,6.772983073976468e-16,1.6862135124974677e-12,4.902130363883962e-09,3.5486396310189065e-12,2.610358897569179e-09,1.2470476604686499e-07,2.9063225263201084e-13,4.109537744998369e-17,6.496740045317721e-12,3.150775937358932e-25,1.226460362570575e-28,6.822945148720948e-12,1.1907184751579024e-05,1.2071282697896014e-12,1.4550822509298596e-18,1.66856289150035e-17,4.232293762527438e-24,1.3351385757631614e-12,7.85674302622477e-13,7.873522196916788e-12,1.352292435805088e-17,9.848823792520257e-16,5.4188627526598545e-15,9.137377908001555e-21,1.8466513281902076e-21,4.983634399378361e-24,2.764276972500239e-22,8.764709316614769e-18,1.3238603941065356e-19,6.1696115718162774e-21,7.492636776633828e-22,3.0835482283018353e-20,1.2470073492426963e-07,1.2061889231650468e-14,1.2053822327337217e-13,3.827211706766458e-13,4.900559656307079e-09,1.263151560597351e-15,5.318237508630583e-13,4.9153883147231076e-18,5.455470711483196e-13,1.626556090010002e-17,0.0014057947525993163,8.307100283112408e-19,1.4611033563725464e-33,2.039365179057875e-24,1.6273730933876067e-19,3.700239667556025e-26,1.6334982620291731e-28,4.146391627032185e-26,2.5717355211586117e-25,5.584267222092298e-29,2.978664066870213e-16,5.6449440651904936e-24,2.138483753727283e-19,2.677496211644468e-24,2.44337898958534e-27,4.504689830248802e-33,4.3574924702259406e-35,1.1902266695623927e-05,2.6058103928942624e-09,6.121499578247175e-18
1.3120788945035884e-10,0.394307917133368,3.76,0.0,0.9797643373874831,0.998502182040295,9.25207760926522e-16,2.1207544364743554e-12,5.854858336950562e-09,4.280652192162919e-12,2.8540155588584053e-09,1.36291694056506e-07,3.47176192332972e-13,5.3654539284975005e-17,8.480072191442581e-12,4.120937717407281e-25,1.7958202184417343e-28,8.850346975411288e-12,1.3014219466955778e-05,1.4418800678953857e-12,2.072001086069232e-18,1.9917446776098696e-17,5.7599875407241656e-24,1.5948565860948728e-12,9.452429926378983e-13,9.404758720296917e-12,1.7652538979846085e-17,1.2854422865731439e-15,6.473660272745976e-15,1.1930744867692052e-20,2.4112186862759196e-21,6.48971710804555e-24,3.605149252292897e-22,1.1437638303524695e-17,1.729564282544037e-19,8.027429908941401e-21,9.797100477164813e-22,4.025681736158922e-20,1.362873962807205e-07,1.452380891968203e-14,1.4298784794563432e-13,4.5052893115786023e-13,5.852866992531733e-09,1.4882160476656435e-15,6.346009195300167e-13,5.91210022081207e-18,6.448466836480214e-13,1.9060736036031958e-17,0.0014976758002782772,1.0742083012207904e-18,2.057933575558078e-33,2.9244201986192096e-24,2.1246300405319235e-19,5.231397940218007e-26,2.4983191431903165e-28,5.940851580707692e-26,3.6700457397086883e-25,8.694271648723751e-29,3.7381839463270343e-16,8.053682202054694e-24,2.804677948032955e-19,3.57874061859609e-24,3.4735270491580545e-27,7.344744152455812e-33,6.219111244152947e-35,1.3008344975725716e-05,2.8480781250522304e-09,7.352520963505053e-18
1.4236898732256258e-10,0.3943079932003054,3.76,0.0,0.9797632185261123,0.9984154047807925,1.2341896419050947e-15,2.6221518634339826e-12,6.891936958200704e-09,5.100575236413422e-12,3.0979290707605964e-09,1.478776924656722e-07,4.087414291611607e-13,6.854234628332655e-17,1.0830375123996576e-11,5.277868172732083e-25,2.5513961403128835e-28,1.124239460391648e-11,1.4121252359699998e-05,1.6974548962657834e-12,2.8669119794788775e-18,2.343256772507798e-17,7.682652975075728e-24,1.8776312919578434e-12,1.1206415122563788e-12,1.1071838854163879e-11,2.2546687442595827e-17,1.6416476068835796e-15,7.622260049850137e-15,1.5242341570116522e-20,3.0805423279729347e-21,8.26953699197657e-24,4.600490252112447e-22,1.460419107888265e-17,2.21089699374813e-19,1.0224692736553217e-20,1.2534219274361984e-21,5.142405278467596e-20,1.478732430711924e-07,1.7233524442575482e-14,1.6717743319716686e-13,5.227656692540226e-13,6.889457380646428e-09,1.7283064469607827e-15,7.463248343146334e-13,7.008052500698099e-18,7.512770676561497e-13,2.201885529948551e-17,0.001584440433625644,1.3591975119572057e-18,2.8159013855994993e-33,4.0725283404602496e-24,2.714053557525171e-19,7.189224165156067e-26,3.6875830389634477e-28,8.26651973269142e-26,5.087470141510248e-25,1.3053807836402705e-28,4.608277244451055e-16,1.1161313566182403e-23,3.5990589506749325e-19,4.673131440205671e-24,4.796660544092061e-27,1.1563942897932758e-32,8.621932940459173e-35,1.4114336590029129e-05,3.090345517294377e-09,8.703401736244077e-18
1.5353008519476632e-10,0.39430806926714473,3.76,0.0,0.9797620996672733,0.9983334589280167,1.6132769610980484e-15,3.1950057315489433e-12,8.013324043487511e-09,6.012984681348032e-12,3.3421212286804057e-09,1.5946281897973385e-07,4.753277312123936e-13,8.595679586939963e-17,1.3578665004304184e-11,6.64095058022636e-25,3.533003197828955e-28,1.4028731094750705e-11,1.5228283430978193e-05,1.9738487438308504e-12,3.871115506605819e-18,2.723042115584645e-17,1.0072868538458234e-23,2.1834613693003896e-12,1.3121022161930412e-12,1.2874740500858755e-11,2.827008206080966e-17,2.0582199955009477e-15,8.86467692631817e-15,1.9116296796912358e-20,3.8635488569763144e-21,1.0345279522695947e-23,5.763070569905972e-22,1.8305854060344678e-17,2.7743890879873754e-19,1.2789759674339187e-20,1.5742135517630424e-21,6.448535881782612e-20,1.5945835599989845e-07,2.0195330782979325e-14,1.9306940653629193e-13,5.992228478062603e-13,8.010283806707076e-09,1.9827708228417147e-15,8.669667409636158e-13,8.204989043436023e-18,8.646019667991763e-13,2.512964709892712e-17,0.00166637357635942,1.6883455612042602e-18,3.7596274098331826e-33,5.5319267177309246e-24,3.403472018105325e-19,9.644246852020926e-26,5.281171489317921e-28,1.1220175237985586e-25,6.880560116797956e-25,1.900464278159063e-28,5.594587894166739e-16,1.509136078694962e-23,4.533709551566931e-19,5.982030517898882e-24,6.462522236731452e-27,1.7660605447312745e-32,1.1661971215316883e-34,1.5220241554797901e-05,3.3326125699591673e-09,1.0175822962179956e-17
1.6469118306697006e-10,0.3943081453338877,3.76,0.0,0.9797609808108882,0.9982560754273756,2.072103430991272e-15,3.8439135548545586e-12,9.218978338302295e-09,7.022453526269865e-12,3.586613817375711e-09,1.7104712809171273e-07,5.469348908182111e-13,1.0609588488911505e-16,1.6755931232248207e-11,8.230653168110082e-25,4.785206838631961e-28,1.723889177569223e-11,1.633531268204753e-05,2.2710578294059712e-12,5.1184385521562276e-18,3.131044720625583e-17,1.301260153446222e-23,2.5123457472827806e-12,1.519849913496795e-12,1.481344326886743e-11,3.4887389023184565e-17,2.5398803609009045e-15,1.0200925742147436e-14,2.359674653947211e-20,4.769167878094035e-21,1.2739054391183047e-23,7.105604998378066e-22,2.2584039173648697e-17,3.426585854275137e-19,1.5750965538933625e-20,1.9459200224342856e-21,7.958885202924098e-20,1.710428126378502e-07,2.3413427952165263e-14,2.2062702259680905e-13,6.797017646605449e-13,9.215300207531185e-09,2.2509875337332243e-15,9.964981376000963e-13,9.504653550496204e-18,9.845930766037729e-13,2.838349076902262e-17,0.001743744283027264,2.064206073287939e-18,4.914930927756266e-33,7.355020125608125e-24,4.2007124674907307e-19,1.267174816518992e-25,7.36974687072659e-28,1.4906844344519426e-25,9.110487657216234e-25,2.694514201402555e-28,6.702495044772537e-16,1.9977362411583407e-23,5.620896868139163e-19,7.527156210914611e-24,8.524409089991063e-27,2.625998036770843e-32,1.5443109652384913e-34,1.632605988535888e-05,3.5748792833839298e-09,1.1771458708715506e-17
1.758522809391738e-10,0.3943082214005368,3.76,0.0,0.9797598619568827,0.9981830002428005,2.6209031648696114e-15,4.57347052082446e-12,1.0508859448011535e-08,8.133551934111215e-12,3.831428611176163e-09,1.8263067125444657e-07,6.235627232459358e-13,1.2915761158238102e-16,2.0393137208114695e-11,1.0068641598108685e-24,6.3575199721576305e-28,2.0902304881135212e-11,1.7442340114255536e-05,2.589078584435161e-12,6.645232388816759e-18,3.56720964748909e-17,1.6593909184122226e-23,2.864283589229284e-12,1.74410210941553e-12,1.688792836070006e-11,4.2463229068987624e-17,3.0913489178877818e-15,1.1631021335168087e-14,2.872783399786359e-20,5.8063320930170845e-21,1.547291528528987e-23,8.640752982900731e-22,2.7480084452705e-17,4.174047183230774e-19,1.913662068806892e-20,2.3723972755862246e-21,9.688259533247838e-20,1.8262668759505397e-07,2.6891922934940603e-14,2.498143439090783e-13,7.640131012789675e-13,1.0504461400250509e-08,2.532363863234976e-15,1.1348907639638256e-12,1.0908789575050875e-17,1.111029777940124e-12,3.1771376997562633e-17,0.001816806589656419,2.4892223117115564e-18,6.308749044889347e-33,9.598375068353601e-24,5.113600710739634e-19,1.635164359731217e-25,1.005509394548526e-27,1.9439779314872136e-25,1.1843046496357202e-24,3.733437799790976e-28,7.937124976770651e-16,2.5962865185096247e-23,6.873072177040069e-19,9.330529251485729e-24,1.1039103337931056e-26,3.8135617890489753e-32,2.007710779898226e-34,1.7431791596172346e-05,3.817145657904931e-09,1.3491976113421675e-17
1.8701337881137754e-10,0.394308297467094,3.76,0.0,0.9797587431051851,0.9981139934596611,3.270510365702502e-15,5.388269600795167e-12,1.188292776132238e-08,9.350847324571699e-12,4.0765873742179085e-09,1.942134970621482e-07,7.052110653279084e-13,1.5533997770225963e-16,2.4521221138293535e-11,1.2177892119574469e-24,8.304597793888695e-28,2.5048292215066914e-11,1.8549365729039743e-05,2.9279076340686986e-12,8.490370658943589e-18,4.0314829712112745e-17,2.091964112418668e-23,3.239274271741217e-12,1.9850692545909006e-12,1.909817844995093e-11,5.106217821330964e-17,3.717345243959003e-15,1.3154978541234218e-14,3.455370957997668e-20,6.983977401973275e-21,1.8568879936606633e-23,1.0381119080690356e-21,3.30352546689995e-17,5.023347442764091e-19,2.2975011384253156e-20,2.8575220494177375e-21,1.1651459803038495e-19,1.9421005270212869e-07,3.0634831665728546e-14,2.805962211084842e-13,8.519764500264121e-13,1.1877723005070248e-08,2.826334587668382e-15,1.2821165897448477e-12,1.241914056360136e-17,1.2436988609701811e-12,3.528486579541846e-17,0.0018858004108379463,2.9657312256318518e-18,7.969050389389993e-33,1.2322720388787178e-23,6.149961406407983e-19,2.076835860687686e-25,1.3450512017594847e-27,2.494044924693628e-25,1.514865324538108e-24,5.069627016047349e-28,9.303363561655023e-16,3.320141605866375e-23,8.302870751276897e-19,1.1414409834785611e-23,1.406680241549713e-26,5.422904226714609e-32,2.568360705921519e-34,1.8537436700909083e-05,4.059411693857466e-09,1.533903545507168e-17
1.9817447668358128e-10,0.39430837353356163,3.76,0.0,0.9797576242557258,0.9980488285470085,4.032359052539469e-15,6.292901623315978e-12,1.3341144393216664e-08,1.0678904434772954e-11,4.3221118606221495e-09,2.057956513997261e-07,7.918797743338993e-13,1.8484099012510467e-16,2.917109668900567e-11,1.4582801459463443e-24,1.068643625475738e-27,2.970606972880104e-11,1.9656389527927423e-05,3.2875417830317086e-12,1.0695247637388928e-17,4.5238117585641516e-17,2.6104130572424317e-23,3.637317369099446e-12,2.242954967583687e-12,2.1444177589477536e-11,6.074876830271857e-17,4.4225883264098674e-15,1.477281219438941e-14,4.1118530900537126e-20,8.31104298836051e-21,2.2048949099146477e-23,1.233925341165134e-21,3.929074187458187e-17,5.981075348035526e-19,2.7294400101515436e-20,3.405191852000833e-21,1.386328158570106e-19,2.0579297715959828e-07,3.4646080876744606e-14,3.129382750787333e-13,9.434199148726967e-13,1.3335041387581508e-08,3.1323607625677905e-15,1.438147805614112e-12,1.403744989080234e-17,1.3823942821624303e-12,3.8916052849373505e-17,0.001950952277482839,3.495967032478452e-18,9.924767623385767e-33,1.5592932342561415e-23,7.317618144844159e-19,2.601071616867915e-25,1.768107830066452e-27,3.1538502985834385e-25,1.910234844636164e-24,6.762358186675014e-28,1.0805866833754247e-15,4.1856554905614347e-23,9.923111684686574e-19,1.3801258456601992e-23,1.7671053174925016e-26,7.567481097688634e-32,3.2390136992076272e-34,1.9642995212507974e-05,4.301677391575911e-09,1.7314290216893105e-17
2.0933557455578502e-10,0.39430844959994166,3.76,0.0,0.9797565054084384,0.9979872915270258,4.918482770340655e-15,7.29195537196761e-12,1.4883471114232499e-08,1.2122285401121318e-11,4.568023814702351e-09,2.1737717761087813e-07,8.835687267019837e-13,2.1785866272074892e-16,3.4373653723988825e-11,1.7309298821762346e-24,1.3568560181681106e-27,3.490474814307537e-11,2.0763411512535203e-05,3.66797799813244e-12,1.330377629417289e-17,5.0441440394309134e-17,3.2273893943424243e-23,4.058412633957004e-12,2.5179562738013537e-12,2.3925911097752873e-11,7.158748765773013e-17,5.21179661601587e-15,1.6484537127054187e-14,4.8466462780716766e-20,9.796471415482904e-21,2.593512624506777e-23,1.4527652115511534e-21,4.6287666006248196e-17,7.053833835645405e-19,3.2123025872505924e-20,4.0193249289750605e-21,1.6338515102267475e-19,2.1737552770600734e-07,3.8929510025121955e-14,3.4680687782763976e-13,1.0381796679782414e-12,1.4876373587374483e-08,3.4499283770889904e-15,1.602956812433106e-12,1.5765460899099908e-17,1.5269169005476797e-12,4.26575311251368e-17,0.0020124761673726357,4.082065089655182e-18,1.2205719651250394e-32,1.9478030532349033e-23,8.624393537396458e-19,3.2171817292417725e-25,2.2884005619471666e-27,3.9371751451276655e-25,2.3783797681643584e-24,8.878201543248742e-28,1.24490726946544e-15,5.2101806720219684e-23,1.1746797725847898e-18,1.6513679535369548e-23,2.191868323192632e-26,1.038219839806509e-31,4.033212133740249e-34,2.0748467143247267e-05,4.543942751393805e-09,1.941938715527252e-17
2.2049667242798876e-10,0.39430852566623625,3.76,0.0,0.9797553865632581,0.9979291803540463,5.941514343296948e-15,8.390017632275848e-12,1.65098703071045e-08,1.3685549796751187e-11,4.8143449711014015e-09,2.2895811662378352e-07,9.802778170892127e-13,2.545910175875616e-16,4.0159758846561147e-11,2.0384953595742553e-24,1.7022225314106748e-27,4.0673333463674676e-11,2.1870431684568804e-05,4.069213397503947e-12,1.636238675226172e-17,5.59242878861963e-17,3.956831507376998e-23,4.5025599854656896e-12,2.810263808457416e-12,2.6543365488953643e-11,8.364278150357541e-17,6.08968806770758e-15,1.82901681701746e-14,5.664167724731737e-20,1.144920869936536e-20,3.024943578125924e-23,1.6958757797529236e-21,5.406707536864592e-17,8.248239929574028e-19,3.7489104555712105e-20,4.703860231403838e-21,1.9091945225549477e-19,2.2895776874351973e-07,4.3488873047493346e-14,3.8216913602203457e-13,1.1360996041395132e-12,1.6501677274120072e-08,3.778547300755941e-15,1.7765162141988864e-12,1.7604916928822834e-17,1.6770742588353198e-12,4.6502363362297037e-17,0.0020705741261401183,4.726065138115131e-18,1.4842557934681787e-32,2.4051152266249953e-23,1.0078109284039836e-18,3.934893649140756e-25,2.920881680293914e-27,4.858611131359886e-25,2.9277292546342403e-24,1.1491411002666878e-27,1.423721010159103e-15,6.412067480027828e-23,1.3787115093377238e-18,1.957439894042926e-23,2.6879738246748785e-26,1.402633494724243e-31,4.965288463306813e-34,2.1853852504788387e-05,4.786207773643899e-09,2.165596635760674e-17
2.316577703001925e-10,0.3943086017324476,3.76,0.0,0.9797542677201234,0.99787430427936,7.114685624854632e-15,9.591673245767069e-12,1.822030491982717e-08,1.537325467523979e-11,5.061097054932947e-09,2.405385070796684e-07,1.0820069574006636e-12,2.952360863251434e-16,4.6560255953898114e-11,2.383908346597278e-24,2.1124620226706216e-27,4.7040727503696285e-11,2.2977450045822698e-05,4.4912452389665726e-12,1.9920024689538214e-17,6.168615906323516e-17,4.8140331107050136e-23,4.969759496431955e-12,3.1200620214893953e-12,2.9296528397336877e-11,9.697905241363166e-17,7.06098018304788e-15,2.0189720153378078e-14,6.568835353238298e-20,1.3278204384893506e-20,3.501394136014338e-23,1.9644959975472454e-21,6.266994713395955e-17,9.570924608871596e-19,4.342082911366205e-20,5.462757383597571e-21,2.2138351484478514e-19,2.405397624664009e-07,4.832784012093167e-14,4.189928743093397e-13,1.2370309886631074e-12,1.821091070007178e-08,4.117750210613098e-15,1.9587988105458094e-12,1.9557561349586746e-17,1.832680361496546e-12,5.044405380273999e-17,0.0021254369024634612,5.429914585031151e-18,1.7866711156229434e-32,2.938953172341275e-23,1.1686586243992624e-18,4.764341625943391e-25,3.681755714919071e-27,5.933555733443876e-25,3.5671751564809244e-24,1.4684315334784453e-27,1.6174308419603789e-15,7.810663370681913e-23,1.6057433294052724e-18,2.3006235867376937e-23,3.262741878049839e-26,1.8686440625397978e-31,6.050365881340269e-34,2.295915130822337e-05,5.028472458658206e-09,2.402566130156945e-17
2.4281886817239627e-10,0.3943086777985777,3.76,0.0,0.9797531488789738,0.9978224831699527,8.451827238995782e-15,1.0901505176097168e-11,2.0014738412312114e-08,1.718995462487001e-11,5.308301781937789e-09,2.521183854706909e-07,1.1887560757482158e-12,3.399919114439403e-16,5.360596683368333e-11,2.770286320663107e-24,2.595906390825166e-27,5.40357284279058e-11,2.4084466598179777e-05,4.93407090681406e-12,2.4028149650840616e-17,6.772656196143841e-17,5.815712008867254e-23,5.4600113787324456e-12,3.4475293900921215e-12,3.218538849137781e-11,1.116606607984366e-16,8.130390055665127e-15,2.218320790513835e-14,7.565067807260568e-20,1.52924116273979e-20,4.0250764482938e-23,2.259859552789639e-21,7.213718786874705e-17,1.1028532677707266e-18,4.9946369909206883e-20,6.2999966509780225e-21,2.549250806840905e-19,2.52121568998846e-07,5.3449999458081836e-14,4.572466180679308e-13,1.3408320838762114e-12,2.0004032646138916e-08,4.467091454618338e-15,2.1497775883835274e-12,2.162513759388054e-17,1.993555443169033e-12,5.447651750286246e-17,0.0021772446293259217,6.1954719210306874e-18,2.131032451770276e-32,3.557448479903104e-23,1.3457644511236994e-18,5.7160558385127655e-25,4.588505306714645e-27,7.178208492797498e-25,4.3060721131567675e-24,1.8547712866539243e-27,1.8264207321304298e-15,9.426312199754448e-23,1.857130494603596e-18,2.6832066436620756e-23,3.923801594042011e-26,2.4579043003141497e-31,7.304358965446606e-34,2.4064363564128698e-05,5.270736806768061e-09,2.6530098916779922e-17
