Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70),HCCO(68),C2HFO3(2756),C2HFO2(557)
1.1170951354508477e-07,0.592876249813576,3.76,0.0,0.8979191459599702,0.9973270025493916,5.868225926946986e-06,3.1406297141399306e-05,0.0002834666480791498,2.7005571603529137e-05,0.00013249509976099054,3.0082840793587542e-05,2.3790574558317265e-08,3.875682265897958e-09,0.00024383258430593944,2.0357741360444123e-14,8.540060936868398e-12,2.9617714492208946e-05,0.0025854897042209076,7.530065524759236e-08,9.342094859599097e-08,6.023132482944723e-11,3.210308172835318e-12,2.081531149350559e-07,1.164084278202215e-06,1.2914459920156612e-06,1.2807665961852522e-08,1.9926699359167658e-07,1.2280495775498477e-09,2.783106155963433e-13,7.505376110399645e-13,1.0022120577174707e-14,3.008058325012625e-14,4.190498923986878e-10,1.54053644827573e-11,4.654964963872857e-12,8.89346049107928e-14,1.0005878530343288e-12,0.0003838915361100761,9.696284399397463e-10,1.0500828155377068e-10,3.242761818595054e-10,0.0002031958999373443,1.5855406594208358e-12,9.634363280414969e-08,1.130089315179689e-09,8.662217021715835e-09,1.380578741724021e-14,0.0021629256918010873,3.228901929374209e-11,1.9455335765159494e-24,2.5762703943029366e-14,2.5020316304266113e-11,4.457872393277753e-16,7.527350008793616e-16,2.1826490821083593e-16,5.73002289433582e-15,3.619368962630674e-17,3.9753761816518556e-11,7.38243464393204e-14,2.450192488219557e-10,1.5471013227335228e-16,7.293537749302097e-18,9.210441830996316e-18,9.587967179575568e-25,0.001922236011847291,5.012811289276999e-07,2.409158518639543e-10,3.0389159614689475e-07,3.813030823387871e-18,1.3155013799128068e-17,1.3659665443259517e-17,1.5114941212649397e-18,3.7844936156378743e-23,9.728508219811812e-20
1.1382955940252308e-07,0.5928821251651639,3.76,0.0,0.8978559379842572,0.997308886798297,6.284286169334532e-06,3.294952098335474e-05,0.00029126265391857904,2.825766745327625e-05,0.00013907116916793766,3.0660802348930894e-05,2.4710325318576108e-08,4.2064712770574114e-09,0.00025506635435121057,2.2584490454880623e-14,9.676710908537785e-12,3.035811301733455e-05,0.002640881849802021,7.792638618371283e-08,1.0215090864644674e-07,6.52354495826843e-11,3.644409598251313e-12,2.1930854462922746e-07,1.2429243360992587e-06,1.3637100166637067e-06,1.3932381635302961e-08,2.161636456989589e-07,1.3194274589763401e-09,3.03251709277533e-13,8.31925987979043e-13,1.107724402643446e-14,3.3272360569301274e-14,4.4903616180773187e-10,1.6720924502929656e-11,5.113440376196189e-12,9.805838853876961e-14,1.0987133606622581e-12,0.0004020654781880923,9.959994712723872e-10,1.0661720242093094e-10,3.2915857631774983e-10,0.00020788166269408156,1.6443693693496476e-12,1.0122560453443136e-07,1.2642951569850621e-09,9.074528484633496e-09,1.4513520449686035e-14,0.0021628864885282215,3.5566391153555467e-11,2.156827200562192e-24,2.8073260616532143e-14,2.7133632498736828e-11,4.900204647203284e-16,8.583387935108629e-16,2.3974833134828926e-16,6.259919638010694e-15,4.0048482854449436e-17,4.128660896607211e-11,8.161594266104973e-14,2.6743671688332457e-10,1.6879830505988082e-16,8.076806679510466e-18,1.045957909392756e-17,1.0873231024410574e-24,0.0019511006447319383,5.180261749107484e-07,2.6529650048675456e-10,3.2219892579829523e-07,4.186658710635989e-18,1.5045286455654972e-17,1.5541368718294887e-17,1.7294200743088972e-18,4.3297874481531223e-23,1.131405232908681e-19
1.1594960525996139e-07,0.5928880268426407,3.76,0.0,0.8977922650780169,0.9972904893021554,6.720569492535993e-06,3.453289657763693e-05,0.00029907484827281216,2.9537721636772252e-05,0.00014582542757231448,3.123888699048456e-05,2.564764479805814e-08,4.5609192832789015e-09,0.00026655666833815043,2.5035235095961174e-14,1.093973963037513e-11,3.109583154941595e-05,0.0026965287358132715,8.058845066382046e-08,1.114873767993179e-07,7.053117274437572e-11,4.129024644198509e-12,2.310003772995114e-07,1.325480117846693e-06,1.438683372051436e-06,1.5128246513370305e-08,2.3412122365020425e-07,1.4160792380083117e-09,3.300447333382034e-13,9.206889300018783e-13,1.22218136275487e-14,3.6738746177472494e-14,4.804716526933153e-10,1.8122458399092917e-11,5.607613697174108e-12,1.0802744857226479e-13,1.205507154254604e-12,0.0004207020877984959,1.022406377366789e-09,1.0821279507401603e-10,3.33999294135118e-10,0.0002125466162203852,1.7050933331830676e-12,1.0624322455947463e-07,1.4113560361277642e-09,9.497392061538616e-09,1.5251857901370414e-14,0.0021628466737418773,3.9096255807180797e-11,2.3872905663393274e-24,3.0538384495567945e-14,2.9378690658038966e-11,5.377221470797226e-16,9.76799215218487e-16,2.6294371074531185e-16,6.826838111798002e-15,4.427673076787227e-17,4.286587984234538e-11,9.015541651664299e-14,2.9140336113379653e-10,1.8396140227963694e-16,8.928374166924708e-18,1.185340498620877e-17,1.2308162553036001e-24,0.0019797204005542936,5.353740137176446e-07,2.915574217965567e-10,3.4129433667522694e-07,4.590983335068468e-18,1.716774758902619e-17,1.7646105009757177e-17,1.9753157648428572e-18,4.9422464583224925e-23,1.3124952221862064e-19
1.180696511173997e-07,0.5928939547254702,3.76,0.0,0.897728127125928,0.9972718119206896,7.177595534549764e-06,3.615636609988269e-05,0.0003069008747107885,3.0845493868345776e-05,0.00015275818733240517,3.181708491788858e-05,2.660252938026124e-08,4.940368998033841e-09,0.00027830242114369676,2.7730986750787882e-14,1.2340505556245185e-11,3.183068995516002e-05,0.002752429403524111,8.328647470201701e-08,1.214573000327145e-07,7.612769402717185e-11,4.668953244411192e-12,2.4325504842580294e-07,1.4118465759879287e-06,1.5164128751291823e-06,1.6397865745709628e-08,2.5318230883810374e-07,1.518207403712686e-09,3.5879713329540006e-13,1.0173720979631668e-12,1.3461448424639516e-14,4.049739360499237e-14,5.133911150436399e-10,1.9613915010803892e-11,6.139565039877314e-12,1.1890947378202572e-13,1.3216198727578885e-12,0.0004398012955807222,1.0488410312842919e-09,1.0979514705833107e-10,3.3879865656287015e-10,0.00021718983812970622,1.7677950780739437e-12,1.113966106585282e-07,1.5722044705908024e-09,9.9308056221184e-09,1.60218513868569e-14,0.0021628062514769844,4.2891643147426234e-11,2.638343362227358e-24,3.3164785395266094e-14,3.176068899639316e-11,5.890955889721472e-16,1.1094077862150203e-15,2.8795695099686973e-16,7.432518439187318e-15,4.891090371076924e-17,4.449361714842998e-11,9.950688842322441e-14,3.169912006697333e-10,2.002648416543377e-16,9.85270058012389e-18,1.3405863811175124e-17,1.3907521039897834e-24,0.00200809715751005,5.533507604095308e-07,3.1979667813770673e-10,3.611989670216029e-07,5.028031992702548e-18,1.9546001595927984e-17,1.999608214760165e-17,2.2523204957737763e-18,5.628717872125189e-23,1.5188566143872082e-19
1.2018969697483802e-07,0.5928999086880655,3.76,0.0,0.8976635241308664,0.9972528565111313,7.655883119016705e-06,3.781985560162391e-05,0.00031473846050833324,3.218073419719607e-05,0.0001598697064204794,3.239538626045486e-05,2.7574974685963388e-08,5.3462149659853714e-09,0.0002903024592927739,3.0694515389302466e-14,1.3891149628262845e-11,3.2562519908768636e-05,0.00280858283470137,8.602008897847823e-08,1.3208805082199334e-07,8.203418812940478e-11,5.269336537605659e-12,2.5610007497953603e-07,1.5021187308530428e-06,1.5969447369951385e-06,1.7743850427545616e-08,2.7339012978093704e-07,1.6260173716195934e-09,3.8962063342186516e-13,1.122553315395243e-12,1.480198013091936e-14,4.456665069659045e-14,5.478291637550221e-10,2.1199348969267152e-11,6.7114600259590785e-12,1.3077634578522245e-13,1.4477387034758478e-12,0.0004593629112244724,1.0752956031299754e-09,1.1136434559840928e-10,3.435569822061183e-10,0.00022181046969789139,1.8325599043997547e-12,1.1668583750836659e-07,1.7478181613698017e-09,1.0374764214844795e-08,1.682457269187384e-14,0.0021627652257631544,4.696588230354874e-11,2.9114889787669057e-24,3.5959291579718715e-14,3.428489807854595e-11,6.443524696914341e-16,1.2575544221475629e-15,3.1489865063674756e-16,8.07874155906684e-15,5.398582356691023e-17,4.617194690972939e-11,1.0973902366901332e-13,3.442739286880257e-10,2.177769026795416e-16,1.0854425454790473e-17,1.513196734578666e-17,1.5687244669552247e-24,0.002036232778109762,5.719830631601322e-07,3.5011474966010053e-10,3.8193416357089305e-07,5.499929190023989e-18,2.2205531030117618e-17,2.2615289857477753e-17,2.5638722141821307e-18,6.396595293106211e-23,1.7534997017400223e-19
1.2230974283227634e-07,0.5929058886001422,3.76,0.0,0.897598456208298,0.9972336249279083,8.155950050627226e-06,3.952327551219598e-05,0.0003225854141547769,3.3543183568900424e-05,0.00016716019031997792,3.297378108243191e-05,2.8564975574290638e-08,5.779904321975571e-09,0.00030255558430558084,3.3950466438557174e-14,1.560463248190569e-11,3.329116425355978e-05,0.0028649879556453283,8.878892875882585e-08,1.4340741069728868e-07,8.825979810023773e-11,5.935671871152838e-12,2.695640724939174e-07,1.5963916481616739e-06,1.6803245522498749e-06,1.9168814913336054e-08,2.9478854621037374e-07,1.7397174024048509e-09,4.226313206662965e-13,1.2368440460570899e-12,1.6249454098409812e-14,4.8965563803598615e-14,5.838202792726665e-10,2.288292116645073e-11,7.3255524234413e-12,1.4370429610337442e-13,1.5845885363724946e-12,0.00047938662909765244,1.1017625506877313e-09,1.129204775913836e-10,3.4827458704958e-10,0.00022640771239450727,1.899475883051447e-12,1.221109386878484e-07,1.9392209779281703e-09,1.0829260198134063e-08,1.766111350648813e-14,0.002162723600624032,5.1332594492740205e-11,3.208318351039062e-24,3.892884726460725e-14,3.695665859180464e-11,7.037131023572829e-16,1.4227321993189726e-15,3.4388421534168697e-16,8.76732916373037e-15,5.953878387097152e-17,4.790307858191115e-11,1.209252576056188e-13,3.7332691046668086e-10,2.3656879737776145e-16,1.1938368688586976e-17,1.704785398999019e-17,1.766452069181835e-24,0.002064129109351058,5.912980987338089e-07,3.8261449858103656e-10,4.035214755667267e-07,6.0088991989741074e-18,2.5173800979478423e-17,2.5529606147203115e-17,2.9137303423204904e-18,7.253849151386606e-23,2.0197307327691107e-19
1.2442978868971466e-07,0.5929118943270502,3.76,0.0,0.8975329235809353,0.9972141190223459,8.678312916926615e-06,4.126652112916711e-05,0.0003304396229286755,3.4932574367030246e-05,0.00017462979386776272,3.3552259388099494e-05,2.957252614390699e-08,6.242937529030593e-09,0.000315060555861915,3.752548277071597e-14,1.7494772531512713e-11,3.401647639745101e-05,0.002921643641007923,9.159263381433788e-08,1.554435537716692e-07,9.481362900882853e-11,6.673827947886915e-12,2.836767715327807e-07,1.6947604176665994e-06,1.766597289374447e-06,2.0675374182163543e-08,3.174220331842595e-07,1.8595185210198713e-09,4.57949728910325e-13,1.3608909231323314e-12,1.78101300704597e-14,5.371388124168462e-14,6.213988088410991e-10,2.4668899158667295e-11,7.984186874626344e-12,1.5777406370545402e-13,1.7329331142447397e-12,0.0004998720336137141,1.1282346103425696e-09,1.1446362960067508e-10,3.529517844830656e-10,0.00023098082459843485,1.968633851720217e-12,1.2767190858905563e-07,2.1474839258930355e-09,1.129428336544633e-08,1.853258514750675e-14,0.002162681380076558,5.6005685598425196e-11,3.530513935146374e-24,4.2080510111845304e-14,3.978137912511232e-11,7.674066998531073e-16,1.6065421842131754e-15,3.750339694875091e-16,9.500143639757608e-15,6.560967254914476e-17,4.9689305124693695e-11,1.3314402548457146e-13,4.0422718146484604e-10,2.5671474131509786e-16,1.3109531541980529e-17,1.9170849783798023e-17,1.9857858145214953e-24,0.002091787982888075,6.113235678536725e-07,4.174011320680832e-10,4.259826487295646e-07,6.557268612609179e-18,2.848036627893294e-17,2.876690762282123e-17,3.3059998809627117e-18,8.20905798135916e-23,2.3211745675930485e-19
1.26549834547153e-07,0.5929179257300908,3.76,0.0,0.8974669265736381,0.9971943406423769,9.223486896371094e-06,4.3049473097541286e-05,0.00033829905054081575,3.6348630935468955e-05,0.00018227862304290098,3.4130811126698353e-05,3.0597619734323654e-08,6.7368690957038644e-09,0.00032781609479228186,4.144833179136767e-14,1.9576284922048806e-11,3.4738319740507114e-05,0.0029785487174045907,9.443084834302676e-08,1.6822503026683226e-07,1.0170474191127708e-10,7.490060099035768e-12,2.9846903354505446e-07,1.7973201327859042e-06,1.8558072820800963e-06,2.226614125797077e-08,3.4133566523908776e-07,1.985634436346786e-09,4.957009236600721e-13,1.4953773312252326e-12,1.9490482721590456e-14,5.883205602687925e-14,6.605989682957238e-10,2.65616575043725e-11,8.689801715256131e-12,1.730710528605839e-13,1.893576177583075e-12,0.0005208186043511154,1.1547047882814007e-09,1.1599388784998731e-10,3.57588885326699e-10,0.00023552911848796036,2.0401274102107504e-12,1.3336870423958308e-07,2.3737260965315037e-09,1.176982106462039e-08,1.9440118268566166e-14,0.0021626385681303554,6.099933849408807e-11,3.879853821678442e-24,4.542144871929178e-14,4.2764533957125745e-11,8.356716497208151e-16,1.8106983216951906e-15,4.0847326588419994e-16,1.0279088011621529e-14,7.224109719554283e-17,5.153300304216896e-11,1.464789967617441e-13,4.3705344553446817e-10,2.7829202486302245e-16,1.4373097448116153e-17,2.151953129602831e-17,2.2287163172832813e-24,0.0021192112151981533,6.320876904657474e-07,4.54582163852702e-10,4.493396191793607e-07,7.147468902253077e-18,3.215698150127408e-17,3.235718377478208e-17,3.745156826052629e-18,9.271440510968845e-23,2.661798529797098e-19
1.307899262620296e-07,0.5929300649912422,3.76,0.0,0.8973335412010481,0.9971539738323568,1.0384320768980673e-05,4.6733948177356876e-05,0.0003540257857584971,3.925960151829504e-05,0.0001981141481456074,3.5288094452524135e-05,3.2700405548788e-08,7.823919681598848e-09,0.00035407358027096403,5.046403100200565e-14,2.4377012737346227e-11,3.617110043317967e-05,0.0030931021294308913,1.0020940428060945e-07,1.961399663725655e-07,1.1653480425906926e-10,9.383799737392556e-12,3.302214358429087e-07,2.01539267841314e-06,2.0432131520489086e-06,2.5710726225372984e-08,3.931865655476825e-07,2.257678435922926e-09,5.790251062862433e-13,1.7985960450210524e-12,2.3237192981441067e-14,7.02633234070685e-14,7.440003980631886e-10,3.0685549974975314e-11,1.0252212155285089e-11,2.0771258728282665e-13,2.2551795169954716e-12,0.0005640926671461641,1.2076128225103005e-09,1.1901606623171563e-10,3.6674402782491253e-10,0.0002445487519127569,2.1905094693487116e-12,1.4516942422209916e-07,2.8848704171655126e-09,1.2752377886687893e-08,2.1367986394922873e-14,0.0021625511860403753,7.200639797259657e-11,4.667583061656013e-24,5.2700367213681614e-14,4.9228358911578325e-11,9.869167650189712e-16,2.2874990403627324e-15,4.827476798504721e-16,1.1983181415041947e-14,8.737035761619762e-17,5.5402736672344726e-11,1.7685984424633672e-13,5.088071004612519e-10,3.260655759973196e-16,1.719908617122843e-17,2.697490558739601e-17,2.79407628979261e-24,0.002173357947137943,6.75947342709821e-07,5.36568769144196e-10,4.988296116293904e-07,8.463627757169752e-18,4.075906436309289e-17,4.072790647499608e-17,4.784057354661389e-18,1.1758002605260947e-22,3.4783233449579144e-19
1.3460600880541857e-07,0.5929410766745098,3.76,0.0,0.8972119113698286,0.9971167303002676,1.1512218243029005e-05,5.018429041619045e-05,0.0003681787531223879,4.196775939150248e-05,0.00021297919551754497,3.6329798795474364e-05,3.465282760467638e-08,8.924663178387065e-09,0.0003785487261457064,6.010463316967176e-14,2.951956968398187e-11,3.744755543190482e-05,0.003197040479429658,1.055246455135155e-07,2.2410598505358225e-07,1.3112516709703418e-10,1.1426400938033955e-11,3.614559835065978e-07,2.2269443882639146e-06,2.222355354620104e-06,2.9124929411066087e-08,4.4469437672184025e-07,2.5263107148356182e-09,6.636874688346078e-13,2.1148633637335016e-12,2.7087888752815894e-14,8.203604655454829e-14,8.249483104094792e-10,3.4808326676862034e-11,1.1845539192587709e-11,2.4404494475529734e-13,2.631605471807859e-12,0.0006046093125973349,1.2551586841599692e-09,1.2169278796134502e-10,3.748495921468983e-10,0.00025257564394506535,2.3348363655894934e-12,1.562534598373604e-07,3.4186329762890195e-09,1.3672465637651846e-08,2.3238125663164955e-14,0.002162470559630254,8.315674236369524e-11,5.489322417790374e-24,5.997281487870638e-14,5.5643832045318605e-11,1.1412609876510195e-15,2.8058846711364035e-15,5.587891452617397e-16,1.3694551041849297e-14,1.0339141550549751e-16,5.910760020382286e-11,2.0897508840367066e-13,5.807959447897951e-10,3.747978176277712e-16,2.0114242665217686e-17,3.287088410557907e-17,3.4067130546785105e-24,0.002221302030794797,7.182407849077824e-07,6.196699383125953e-10,5.466579763455728e-07,9.817862769331465e-18,5.013415454107178e-17,4.981711968277311e-17,5.932900272192766e-18,1.4469212459669554e-22,4.394919101017034e-19
1.3842209134880754e-07,0.5929521692367244,3.76,0.0,0.8970887861780243,0.9970786325067738,1.2721952359175544e-05,5.376080368808633e-05,0.0003823202189903437,4.475771122931611e-05,0.00022842452731321555,3.737158272402622e-05,3.666195092940886e-08,1.0152234834063315e-08,0.0004038143238759925,7.143125309190142e-14,3.555630605409565e-11,3.8711049473857644e-05,0.0033017667544080398,1.1094635818354727e-07,2.5494635421423014e-07,1.4694665186098428e-10,1.3838557837991165e-11,3.954255008152919e-07,2.4535518606828254e-06,2.411674004875638e-06,3.285225423998928e-08,5.010765944496835e-07,2.8188408494612693e-09,7.583932876907646e-13,2.477441524417093e-12,3.1436869005635596e-14,9.535754435690343e-14,9.116767022837751e-10,3.9350017357708597e-11,1.363360383561775e-11,2.859116256168086e-13,3.0623258819457366e-12,0.000646607744500672,1.3026011384950863e-09,1.243290587590638e-10,3.828299625539232e-10,0.00026051359143424,2.488311786740265e-12,1.677753701883128e-07,4.0303464483671644e-09,1.4626323422074425e-08,2.5243538797927428e-14,0.002162388079051034,9.557808059270176e-11,6.431498625788303e-24,6.797480702134681e-14,6.266053938156887e-11,1.3145741363470072e-15,3.4225334178251915e-15,6.444391997729744e-16,1.558682926251955e-14,1.2202929527182767e-16,6.303944622394267e-11,2.4627294525097183e-13,6.603250937889467e-10,4.2951773487923776e-16,2.341777082264801e-17,3.9851194579738553e-17,4.133999621117745e-24,0.002268510210135509,7.633895515041003e-07,7.123021462475195e-10,5.977379285762579e-07,1.1350508738023409e-17,6.131479243403526e-17,6.062588697740896e-17,7.323210154801236e-18,1.7703854148933615e-22,5.518600367511339e-19
1.422381738921965e-07,0.5929633417567514,3.76,0.0,0.8969641706228162,0.997039691072012,1.4016453553130484e-05,5.746232136531917e-05,0.00039644078384485016,4.7627620973496524e-05,0.000244449212402772,3.841338622559134e-05,3.8727709443351223e-08,1.151774204313735e-08,0.0004298618470536179,8.470714772888412e-14,4.2610901403977174e-11,3.9961082093055524e-05,0.0034072727837707976,1.1647261725275132e-07,2.888390258503788e-07,1.640498190242077e-10,1.6672775982519023e-11,4.323527183418072e-07,2.695767449499403e-06,2.6114038790051897e-06,3.6907551344506366e-08,5.626157061662122e-07,3.1366018961692677e-09,8.640472130252168e-13,2.8918736983576963e-12,3.632966284979174e-14,1.1037268883337953e-13,1.004380752222119e-09,4.434002387305965e-11,1.5634419811539432e-11,3.3400016789836666e-13,3.5536223924629695e-12,0.0006900817310996,1.3499080881600065e-09,1.2692536850948102e-10,3.9068686206355796e-10,0.0002683601746573625,2.651580527106091e-12,1.7973376486396297e-07,4.728394223875892e-09,1.5613802873222666e-08,2.7391476814128063e-14,0.00216230376734829,1.0936205277511116e-10,7.508534291858297e-24,7.675183174016506e-14,7.031249534147909e-11,1.5086177991870848e-15,4.152183360689086e-15,7.406243783202205e-16,1.7672577233628508e-14,1.436481746846662e-16,6.721514902944466e-11,2.894629874862105e-13,7.479136684948079e-10,4.907967299022916e-16,2.7146527654706006e-17,4.8078369460412455e-17,4.993686496716393e-24,0.002314992551114727,8.115763378330989e-07,8.151703759002566e-10,6.522034746602081e-07,1.3079876832236732e-17,7.458116573052837e-17,7.342205565205841e-17,8.998371910345798e-18,2.154334894396078e-22,6.88849367001308e-19
