Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390)
9.198048435184323e-10,0.236753209809954,3.76,0.0,0.714047564887163,0.9981593547855394,4.768132909469499e-13,1.7732489700039308e-10,8.85054941342849e-08,1.993000732789886e-10,3.823654365177183e-09,3.2254684897470055e-07,3.236148957182211e-12,5.703877097927707e-15,8.635215548226291e-10,2.711981326474911e-23,2.6885679623370926e-22,8.560354133205896e-10,2.1530722404536922e-05,1.3457998615928338e-11,9.376060462504582e-15,7.097785314204143e-17,4.8123149780509126e-21,3.043018176148059e-11,2.667594895004955e-11,7.46662365269475e-11,4.885600352491696e-14,5.310356094009576e-14,3.0351675277153657e-14,6.150352797861732e-20,6.451284072855078e-20,8.77812127308199e-23,3.587581171320142e-21,7.296124145809751e-16,1.1477085198430756e-17,4.709466520119488e-19,1.4797242563871235e-20,6.812950832121784e-19,3.23000596441373e-07,6.685992273305715e-13,1.706363937171277e-12,3.5840069323811427e-12,8.830241391217577e-08,5.5912470597982165e-15,3.1647229573500434e-11,9.564431716770835e-17,5.279488888026065e-12,5.172716756307104e-17,0.0018402332410434345,6.741034344212096e-17,3.040252690347181e-31,4.903210833970818e-22,5.982817993520628e-18,4.984860353547553e-23,3.4729974506233205e-25,4.4797568225159664e-24,5.105972097813757e-22,2.9526375608758308e-25,1.3981639881947733e-14,1.787835699203219e-21,2.495492260558039e-17,7.41928001787863e-23,6.781941731706742e-25,3.1159323570490512e-30,6.446268794350558e-34,2.1441361958977975e-05,3.311271378080611e-09,4.4872981683778146e-17,5.87610434162411e-11,1.8342235809037836e-26,7.455233942443483e-29
9.429488271239049e-10,0.23675323324654582,3.76,0.0,0.7140470149048683,0.9981589713519375,5.246794879380895e-13,1.9048095788284457e-10,9.29910488512605e-08,2.135328014937777e-10,3.946518676320708e-09,3.3066217839244665e-07,3.401055893985152e-12,6.147207692871562e-15,9.29980336942059e-10,3.0332629721322176e-23,3.0345288252430306e-22,9.17411505139743e-10,2.2072468340734092e-05,1.4142478160815787e-11,9.901334086931251e-15,7.448953235862065e-17,5.395258478641144e-21,3.1979340944112825e-11,2.8121488858821106e-11,7.846757627717203e-11,5.202050559534789e-14,5.721174968454264e-14,3.1903047196743243e-14,6.627164025150961e-20,6.952269109495738e-20,9.603179270552011e-23,3.863023115626493e-21,7.856575959341437e-16,1.237411071762819e-17,5.078826900302367e-19,1.5980128316673815e-20,7.33881827309687e-19,3.311556406523687e-07,7.077096227428292e-13,1.766931198268912e-12,3.692824900140946e-12,9.27727269530693e-08,5.767856208482951e-15,3.320090181867502e-11,1.0220212111584097e-16,5.463614046107629e-12,5.321849787265382e-17,0.0018406040053064072,7.149008883507634e-17,3.3000533065824624e-31,5.410305538674954e-22,6.44566533072792e-18,5.468892995867788e-23,3.9290450029973887e-25,4.93097108454449e-24,5.628368503909266e-22,3.3356430743239834e-25,1.479026179357767e-14,1.9741737866393498e-21,2.7015356049800113e-17,8.000446834001079e-23,7.450616216870036e-25,3.634966815290669e-30,7.1215015374474855e-34,2.197855816967202e-05,3.3945878904090738e-09,4.7845797299131086e-17,6.026894177667111e-11,2.0255513589299034e-26,8.502610504488141e-29
9.660928107293775e-10,0.2367532566832551,3.76,0.0,0.7140464649206915,0.9981586448478177,5.760529432278729e-13,2.042693446213243e-10,9.758627517805673e-08,2.2842166303803385e-10,4.071361867386585e-09,3.3877759166157965e-07,3.57006219895176e-12,6.6129855187104785e-15,9.997505156882946e-10,3.384963968619602e-23,3.415250991889532e-22,9.816275461589005e-10,2.2614214179617717e-05,1.4843873849696854e-11,1.0444437932931772e-14,7.808265180402311e-17,6.033723373540478e-21,3.356689509355909e-11,2.960702171507914e-11,8.23631986612475e-11,5.5296033832852885e-14,6.152656061745907e-14,3.349332367726735e-14,7.128042582952629e-20,7.478642990703767e-20,1.0488257482583162e-22,4.152153948678395e-21,8.444816341746707e-16,1.3317097978632122e-17,5.467280954294256e-19,1.7226261406475028e-20,7.890997797099137e-19,3.3931306071485454e-07,7.480244996473501e-13,1.8277427249577734e-12,3.801668845297845e-12,9.735197720355973e-08,5.945070110983953e-15,3.478902593985277e-11,1.0904898733708865e-16,5.648406503293244e-12,5.471022889783009e-17,0.0018409177270293175,7.568927351317714e-17,3.57446782899062e-31,5.955385200376396e-22,6.931790448944589e-18,5.985777906458535e-23,4.433521334137546e-25,5.414544143546071e-24,6.189379277147376e-22,3.7570069915215977e-25,1.562222541181506e-14,2.1746854412276897e-21,2.919237788821857e-17,8.611004105158038e-23,8.165726026411829e-25,4.225168152841381e-30,7.848532581393847e-34,2.2515641409295618e-05,3.4779043824424292e-09,5.0941301170760575e-17,6.177902332733905e-11,2.2314514410533033e-26,9.67020958390843e-29
9.8923679433485e-10,0.23675328012008512,3.76,0.0,0.7140459149345619,0.9981583664970648,6.311001966250844e-13,2.1870470466422224e-10,1.0229108697283453e-07,2.439811337453392e-10,4.198231725884157e-09,3.4689308946481646e-07,3.743168001177941e-12,7.1017677969782e-15,1.0729114100755384e-09,3.769236457071056e-23,3.833299154473985e-22,1.0487413071908693e-09,2.3155959942772425e-05,1.5562181241584212e-11,1.1005723028046079e-14,8.175711314838144e-17,6.731587787781377e-21,3.519283944029875e-11,3.11326061251369e-11,8.635310060371896e-11,5.868305012050737e-14,6.60530738519689e-14,3.512252196663341e-14,7.653584888824499e-20,8.031044236200236e-20,1.143663069273037e-22,4.455303856148596e-21,9.061499512825099e-16,1.4307230945671602e-17,5.875336467160813e-19,1.8537463306065328e-20,8.470124570758776e-19,3.4747292685263914e-07,7.895462721425083e-13,1.888781050407775e-12,3.910532324737638e-12,1.0204006190732536e-07,6.1228826162324525e-15,3.6411421417982267e-11,1.1619110745098496e-16,5.833820717381206e-12,5.62023448285618e-17,0.0018411831823356127,8.000709221633751e-17,3.863908327210856e-31,6.540261671592147e-22,7.441765495762053e-18,6.536808783770159e-23,4.99044782660021e-25,5.931889032031128e-24,6.790810785394509e-22,4.219484251510032e-25,1.647752612758819e-14,2.390068587065444e-21,3.1489795326219716e-17,9.251673968247644e-23,8.92917688081968e-25,4.8943087082118816e-30,8.629957543606535e-34,2.3052611701303416e-05,3.561220856865233e-09,5.416165362583728e-17,6.329134096365628e-11,2.4526432679740458e-26,1.096892057585917e-28
9.999999999999999e-10,0.2367533035570394,3.76,0.0,0.7140456591605444,0.9981582513303868,6.579992260586672e-13,2.256424270646622e-10,1.0451638703213328e-07,2.514496315519657e-10,4.25793686208193e-09,3.5066726438479985e-07,3.825068163644042e-12,7.33707081808749e-15,1.1081124696381077e-09,3.959666423106297e-23,4.041177894891793e-22,1.08095603968049e-09,2.3407901039501615e-05,1.5901993053982438e-11,1.1273045006024829e-14,8.349362236451397e-17,7.077495247019354e-21,3.596206846027405e-11,3.185574526610661e-11,8.824073801631822e-11,6.02962980631243e-14,6.823168956540122e-14,3.5893451514192156e-14,7.906559605069901e-20,8.296986290626774e-20,1.1900184603298866e-22,4.601153290334178e-21,9.35816289442412e-16,1.4784089231360583e-17,6.071924522174503e-19,1.9169922707134364e-20,8.748807533697319e-19,3.512685595076441e-07,8.092679080690273e-13,1.917239842481791e-12,3.961164798249817e-12,1.0425732247583628e-07,6.205777472564745e-15,3.717754801787917e-11,1.1961489766899155e-16,5.920248292449763e-12,5.689638690490715e-17,0.0018412923134228586,8.205529358810246e-17,4.003748137214437e-31,6.826334896732657e-22,7.687216537221327e-18,6.80506578058195e-23,5.268501883616632e-25,6.184388222898279e-24,7.084793632036462e-22,4.449367855952043e-25,1.6883235920165245e-14,2.4954989624594566e-21,3.260030995978624e-17,9.560080759593212e-23,9.301230132206225e-25,5.234717833182068e-30,9.012634811585574e-34,2.330229349429758e-05,3.5999675239621137e-09,5.570242508714305e-17,6.399542711185858e-11,2.5609243391752022e-26,1.1620782045231944e-28
1.0123807779403227e-09,0.2367533035570394,3.76,0.0,0.7140453649464097,0.9981581288745116,6.899916002076767e-13,2.33801673814609e-10,1.0710539812077618e-07,2.6022567454129966e-10,4.327176002046289e-09,3.550086724188752e-07,3.9203734300043895e-12,7.614111790233697e-15,1.1495422634747443e-09,4.1883320470057385e-23,4.291362675813406e-22,1.118810052382757e-09,2.369770565221459e-05,1.629739589318875e-11,1.1585548829209695e-14,8.551283008826291e-17,7.49290271225919e-21,3.685716920965434e-11,3.2698297506085196e-11,9.043727938763371e-11,6.21819861316697e-14,7.079637118876951e-14,3.6790659322534586e-14,8.204387634831825e-20,8.61011228334169e-20,1.2451697482281524e-22,4.772803363169845e-21,9.707278573301591e-16,1.534569582342413e-17,6.303503202721197e-19,1.9915567850441018e-20,9.076833261447724e-19,3.55635309623551e-07,8.322771116513959e-13,1.950029904064721e-12,4.019409744833389e-12,1.0683687836507489e-07,6.301288429736868e-15,3.806790911135502e-11,1.2363468076460133e-16,6.019814672607198e-12,5.76948325528884e-17,0.0018414077964006373,8.444271052882794e-17,4.168787440841946e-31,7.166785760627799e-22,7.976162799126043e-18,7.123293065332712e-23,5.604092252348037e-25,6.484440989841889e-24,7.434506782127842e-22,4.72595212249187e-25,1.7356158550700272e-14,2.621037617182863e-21,3.391146038815489e-17,9.92317927051026e-23,9.742898043571461e-25,5.6508042795927975e-30,9.468436762983603e-34,2.3589469069166475e-05,3.6445373163629187e-09,5.750900244490106e-17,6.480594754214634e-11,2.6898633935767604e-26,1.2410366974661755e-28
1.0355247615457953e-09,0.2367533269941215,3.76,0.0,0.7140448149561637,0.9981579256975617,7.529013152984955e-13,2.495748762389775e-10,1.1202912253708257e-07,2.7716973145462996e-10,4.458242408841365e-09,3.6312434108461537e-07,4.1016786149858384e-12,8.15057479509493e-15,1.2297222437692267e-09,4.644603896295207e-23,4.792258743240383e-22,1.1918905430500126e-09,2.4239451330388555e-05,1.7049513359308997e-11,1.218428322147025e-14,8.934972826489945e-17,8.321895243826837e-21,3.8559879622737413e-11,3.430414835123849e-11,9.461573265647515e-11,6.579324542610263e-14,7.576153620749245e-14,3.8497753012906516e-14,8.781047787708164e-20,9.216487500382004e-20,1.3536982374890734e-22,5.10498337508587e-21,1.0382805520018038e-15,1.6433681034523654e-17,6.752292910306693e-19,2.1362421200492056e-20,9.711758038078728e-19,3.638002799257914e-07,8.762189636071795e-13,2.011474129743865e-12,4.128296249354556e-12,1.1174232393714426e-07,6.480282989255235e-15,3.975831125063812e-11,1.3138591449663394e-16,6.20634961684043e-12,5.918768116993166e-17,0.0018415978518296619,8.899526832700264e-17,4.4895183855785385e-31,7.836847028179347e-22,8.535554877655796e-18,7.746551570826075e-23,6.278978520324361e-25,7.073657053860554e-24,8.122348232744628e-22,5.279412292445433e-25,1.8258116623857717e-14,2.86832337256517e-21,3.646126989109636e-17,1.0626243543933098e-22,1.0608841757521745e-24,6.503751290671757e-30,1.0366695402318607e-33,2.4126213536369697e-05,3.72785376362184e-09,6.098548305406907e-17,6.632289588050433e-11,2.9438654696126704e-26,1.4006939219183015e-28
1.0586687451512679e-09,0.23675335043133464,3.76,0.0,0.7140442649637525,0.9981577516498933,8.200073094432908e-13,2.660389244761878e-10,1.1706217416964972e-07,2.948277356284987e-10,4.5914786219865326e-09,3.7124009597561594e-07,4.2870836858650315e-12,8.711714135767176e-15,1.3135304434972363e-09,5.1405087790269283e-23,5.338935541308754e-22,1.268039041483518e-09,2.4781197000162872e-05,1.7818529193178193e-11,1.2802302516981814e-14,9.326774518314329e-17,9.222971788969755e-21,4.0300965897296364e-11,3.595020847589109e-11,9.888845841585934e-11,6.951720540332716e-14,8.095365435862306e-14,4.024382031638666e-14,9.384162589023184e-20,9.850811199813913e-20,1.46961379432647e-22,5.452175217977809e-21,1.1088731261170935e-15,1.7572377197793986e-17,7.222219331602465e-19,2.287988180678984e-20,1.0375532571908114e-18,3.719679090027581e-07,9.213735629962425e-13,2.0730996093243364e-12,4.23718762215246e-12,1.1675629604580622e-07,6.659862358498163e-15,4.148245143385784e-11,1.394510240031079e-16,6.393389818396146e-12,6.068088159163295e-17,0.0018417586649525843,9.366388295699753e-17,4.8265149597859765e-31,8.552373584905604e-22,9.120514451025953e-18,8.407918162996165e-23,7.019896572726162e-25,7.701015655642489e-24,8.856253146704122e-22,5.8829929276935525e-25,1.9183393720174986e-14,3.132673121212633e-21,3.914316541951227e-17,1.1361590979426323e-22,1.1528982706044093e-24,7.462965220833936e-30,1.1327523551949464e-33,2.466284512640953e-05,3.8111702013293246e-09,6.459321871653476e-17,6.784223875765794e-11,3.2154202304077806e-26,1.5771828265706238e-28
1.0818127287567405e-09,0.23675337386868225,3.76,0.0,0.7140437149691051,0.9981576022327591,8.914913533910595e-13,2.832084194465677e-10,1.2220446700145356e-07,3.1321410333208333e-10,4.726932279962051e-09,3.793559375654117e-07,4.47658877255076e-12,9.29808715803353e-15,1.401045879983122e-09,5.678609141376249e-23,5.934475443784332e-22,1.347311314729705e-09,2.5322942684826567e-05,1.860443894677278e-11,1.3439991454276892e-14,9.726683013116592e-17,1.0200721231365695e-20,4.208042324847535e-11,3.763652524477657e-11,1.0325545503501626e-10,7.335421912248569e-14,8.637781305596965e-14,4.202887852277627e-14,1.0014329555357503e-19,1.0513725651789094e-19,1.593294687848995e-22,5.814710678967161e-21,1.1825705631594166e-15,1.876297710719913e-17,7.713798207571935e-19,2.4469820373475313e-20,1.1068790037342269e-18,3.8013826844655527e-07,9.677424488333341e-13,2.1348931916809253e-12,4.34608020281947e-12,1.2187869217732e-07,6.840023136466106e-15,4.32401546213377e-11,1.478362330046823e-16,6.58090234107462e-12,6.21744262189421e-17,0.0018418947345255723,9.844765216166633e-17,5.180191551452152e-31,9.315331890055075e-22,9.731614450410039e-18,9.108739425627995e-23,7.83191242696701e-25,8.368016226912356e-24,9.638176415318167e-22,6.539950699816772e-25,2.0131982726350552e-14,3.414850537238581e-21,4.1961133300867363e-17,1.2129946401069646e-22,1.2505317498238596e-24,8.539020314673033e-30,1.2353776334642666e-33,2.5199363862791907e-05,3.894486632173709e-09,6.833432072335479e-17,6.936402891382958e-11,3.5053154775974174e-26,1.7719059888655119e-28
1.104956712362213e-09,0.2367533973061678,3.76,0.0,0.7140431649721496,0.998157473639463,9.67539018076751e-13,3.0109795046109895e-10,1.2745591505267095e-07,3.3234323597226644e-10,4.864650984026605e-09,3.8747186629360137e-07,4.670194005099303e-12,9.910251223675492e-15,1.4923474954586481e-09,6.261575145607926e-23,6.582098225385907e-22,1.4297626383437346e-09,2.5864688408085404e-05,1.9407238171086105e-11,1.409774319781561e-14,1.0134694410091593e-16,1.1259918063666981e-20,4.389824688949236e-11,3.936314378260603e-11,1.0771672124807555e-10,7.730461699791759e-14,9.203910176967214e-14,4.38529449335048e-14,1.0672146478484637e-19,1.1205874097615821e-19,1.7251324022628018e-22,6.192922046296495e-21,1.2594377408085122e-15,2.0006675711501268e-17,8.227547285463207e-19,2.6134119822247098e-20,1.179216311274786e-18,3.883114302004054e-07,1.0153269776423432e-12,2.1968426264925526e-12,4.4549708135654155e-12,1.2710940988374423e-07,7.020762380076561e-15,4.503124713059353e-11,1.56547773815538e-16,6.768856836053126e-12,6.366830867794253e-17,0.0018420098672534556,1.0334565677578924e-16,5.550963145460715e-31,1.0127726551428364e-21,1.03694280289844e-17,9.850374357775972e-23,8.720378360127145e-25,9.0761788130233e-24,1.0470109654999564e-21,7.253672781331296e-25,2.110387611366056e-14,3.715635680004456e-21,4.491920458215278e-17,1.2932035241047894e-22,1.3539864177487718e-24,9.743290584680078e-30,1.3448374011712726e-33,2.5735769769030442e-05,3.9778030588444056e-09,7.2210888583521e-17,7.088831905060036e-11,3.814356064887306e-26,1.9863529709287688e-28
1.1281006959676857e-09,0.23675342074379474,3.76,0.0,0.7140426149728137,0.9981573626490657,1.0483396716063574e-12,3.1972209523065035e-10,1.328164323825647e-07,3.522295201054336e-10,5.00468229823352e-09,3.9558788257102007e-07,4.8678995136987e-12,1.0548763705292622e-14,1.5875141571759084e-09,6.892186702334395e-23,7.2851642937280665e-22,1.5154478001157851e-09,2.6406434194058272e-05,2.0226922416370898e-11,1.477595933781159e-14,1.0550805970935042e-16,1.2405525483883607e-20,4.575443203224531e-11,4.113010716901202e-11,1.1227225615517758e-10,8.136870837937503e-14,9.7942612119739e-14,4.571603686209691e-14,1.135821142556004e-19,1.1927900763332929e-19,1.8655318365244346e-22,6.5871421491894395e-21,1.3395394324772705e-15,2.1304670094616457e-17,8.763986325896815e-19,2.787467525644961e-20,1.2546283981265701e-18,3.9648746656015585e-07,1.0641283360141222e-12,2.258936502577642e-12,4.563856695708263e-12,1.324483467845401e-07,7.202077537966261e-15,4.6855556631189395e-11,1.6559188757383033e-16,6.957225349307842e-12,6.516252360326053e-17,0.0018421072840844428,1.0835696320789207e-16,5.939245331129505e-31,1.0991600126773484e-21,1.103452857249135e-17,1.0634194083458254e-22,9.690943232550247e-25,9.827043694309979e-24,1.1354081055777517e-21,8.027678810587938e-25,2.209906599870753e-14,4.035824973291551e-21,4.802145500734774e-17,1.376858351548587e-22,1.4634661752628715e-24,1.1087992119681214e-29,1.461430209037523e-33,2.627206286864483e-05,4.061119484031929e-09,7.622501021331625e-17,7.241516183097482e-11,4.1433638828413426e-26,2.222103895137335e-28
1.1512446795731583e-09,0.23675344418156635,3.76,0.0,0.7140420649710247,0.9981572665362398,1.134086476244394e-12,3.390954198752289e-10,1.3828593309115728e-07,3.728873274493396e-10,5.147073749447723e-09,4.0370398678412593e-07,5.0697054286554e-12,1.1214181981493165e-14,1.6866246575130087e-09,7.573335491138126e-23,8.0471779419241325e-22,1.6044211037705437e-09,2.6948180067273477e-05,2.1063487232353896e-11,1.5475049890334395e-14,1.0975016112045238e-16,1.3642698456717106e-20,4.764897388785343e-11,4.293745661908608e-11,1.16922059223428e-10,8.554678302494029e-14,1.040934379701031e-13,4.76181716346419e-14,1.2073122739317315e-19,1.2680450873359097e-19,2.0149115004495659e-22,6.997704397491272e-21,1.422940308852571e-15,2.2658159456658653e-17,9.323637110034218e-19,2.9693393925260925e-20,1.3331784331628404e-18,4.046664501750267e-07,1.1141475523058514e-12,2.321164190440456e-12,4.672735454469476e-12,1.3789540056798464e-07,7.383966393787581e-15,4.871291213955784e-11,1.74974824473689e-16,7.145982143380756e-12,6.665706645970087e-17,0.00184218971035399,1.1348062572509916e-16,6.345454309973745e-31,1.1909032926703674e-21,1.1727489709860472e-17,1.146158157608172e-22,1.0749562947412647e-24,1.062217101526528e-23,1.2292155234902944e-21,8.865622826317857e-25,2.311754419546366e-14,4.376231184509164e-21,5.127200499581579e-17,1.464031780136037e-22,1.579176975105518e-24,1.2586226712039986e-29,1.585461143233298e-33,2.680824318515941e-05,4.144435910427958e-09,8.037876212495238e-17,7.394460987944702e-11,4.4931778436962244e-26,2.4808330923312777e-28
1.1743886631786309e-09,0.23675346761948615,3.76,0.0,0.7140415149667101,0.9981571829949175,1.2249763854037792e-12,3.592324789332236e-10,1.4386433132071392e-07,3.9433101489502157e-10,5.2918728273634104e-09,4.1182017929871634e-07,5.275611880382953e-12,1.1907063432430586e-14,1.7897577140734348e-09,8.308026969648578e-23,8.871790622312012e-22,1.6967363726399517e-09,2.7489926052665138e-05,2.1916928168425325e-11,1.619543329768883e-14,1.1407324396804417e-16,1.497678674017064e-20,4.958186766714039e-11,4.478523165057076e-11,1.2166613028771067e-10,8.983911247389952e-14,1.1049667552318709e-13,4.955936659026551e-14,1.2817479038271575e-19,1.346417066421644e-19,2.1737037073363606e-22,7.424942821091344e-21,1.5097049394400239e-15,2.4068345095663478e-17,9.907023446826478e-19,3.15921951879805e-20,1.4149295358981637e-18,4.1284845404771845e-07,1.1653855075399754e-12,2.3835157887440767e-12,4.781605011015064e-12,1.4345046899241398e-07,7.566427017680027e-15,5.0603144013788316e-11,1.8470284399875026e-16,7.33510353243454e-12,6.815193339578092e-17,0.0018422594521393342,1.1871568855567338e-16,6.770006903665547e-31,1.2882142819194533e-21,1.2448885323886985e-17,1.2333931396920881e-22,1.1902511043244962e-24,1.14631404214494e-23,1.3286433095379208e-21,9.771295172224408e-25,2.4159302259816953e-14,4.737683403938985e-21,5.467501962163939e-17,1.5547965214565548e-22,1.7013267793101718e-24,1.4252026816946448e-29,1.717241836359491e-33,2.734431074210192e-05,4.227752340725375e-09,8.467420961448874e-17,7.547671578206754e-11,4.86465386620313e-26,2.764312822647751e-28
